,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
55,55,5347,PLK1,-,605,86,6.531e-95,22188812,(p=1.02e-04),,23887393,(p=2.10e-04),,23144294,(p=2.11e-04),,25480943,(p=2.11e-04),,27647547,(p=2.11e-04),,27558135,(p=4.01e-04),,28126323,(p=4.02e-04),,24874015,(p=5.01e-04),,25826089,(p=5.02e-04),,21169242,(p=8.00e-04),
56,56,1978,EIF4EBP1,-,256,65,2.634e-94,22110663,(p=9.64e-05),,26758558,(p=1.04e-04),,26577921,(p=2.10e-04),,16242075,(p=4.02e-04),,27394002,(p=4.02e-04),,26917778,(p=4.07e-04),,24401275,(p=5.02e-04),,25659153,(p=9.00e-04),,19648884,(p=1.20e-03),,16899564,(p=1.20e-03),
57,57,2100,ESR2,-,1065,105,1.517e-93,25275589,(p=2.02e-04),,21492444,(p=2.05e-04),,21498706,(p=2.10e-04),,25347744,(p=4.01e-04),,20372779,(p=4.06e-04),,24366110,(p=4.08e-04),,15389627,(p=4.08e-04),,22982181,(p=5.01e-04),,24960160,(p=5.02e-04),,27323858,(p=8.00e-04),
58,58,5293,PIK3CD,-,140,54,1.414e-92,27176780,(p=1.02e-04),,27174919,(p=2.05e-04),,23341541,(p=2.06e-04),,20103642,(p=2.08e-04),,28327905,(p=2.10e-04),,22711705,(p=4.02e-04),,24517182,(p=4.03e-04),,22210877,(p=4.05e-04),,28199309,(p=4.06e-04),,28515318,(p=4.06e-04),
59,59,8795,TNFRSF10B,-,324,68,1.234e-91,21538027,(p=4.02e-04),,19593445,(p=4.06e-04),,28424227,(p=5.02e-04),,23053497,(p=1.10e-03),,22948392,(p=1.20e-03),,12805378,(p=1.20e-03),,28108622,(p=1.20e-03),,20875141,(p=1.20e-03),,27176505,(p=1.90e-03),,28459212,(p=1.90e-03),
60,60,5604,MAP2K1,-,386,71,1.791e-90,24011934,(p=8.30e-05),,19567590,(p=1.02e-04),,21447798,(p=2.04e-04),,18632602,(p=2.07e-04),,26358373,(p=2.10e-04),,25534823,(p=2.11e-04),,22773810,(p=4.01e-04),,26324360,(p=4.02e-04),,26544513,(p=4.04e-04),,22833572,(p=4.05e-04),
61,61,4893,NRAS,-,446,74,5.786e-90,24758538,(p=9.18e-05),,24666267,(p=1.00e-04),,22912864,(p=1.01e-04),,23538902,(p=1.02e-04),,22773810,(p=4.01e-04),,24962318,(p=4.04e-04),,21107323,(p=4.05e-04),,26318427,(p=4.05e-04),,27636997,(p=4.08e-04),,19190079,(p=1.00e-03),
62,62,3082,HGF,-,693,86,7.165e-90,28341789,(p=2.06e-04),,22242160,(p=2.07e-04),,21423210,(p=2.09e-04),,24800946,(p=2.09e-04),,20661229,(p=2.10e-04),,22763439,(p=4.02e-04),,23045285,(p=4.02e-04),,23386689,(p=4.03e-04),,22435662,(p=4.07e-04),,18059365,(p=8.00e-04),
63,63,5743,PTGS2,-,2041,132,1.756e-87,21813027,(p=2.07e-04),,22808264,(p=2.10e-04),,17616668,(p=2.11e-04),,14557269,(p=4.05e-04),,20585313,(p=5.02e-04),,27450326,(p=5.02e-04),,11891209,(p=1.50e-03),,19639178,(p=1.60e-03),,18097584,(p=1.60e-03),,22335196,(p=1.60e-03),
64,64,7040,TGFB1,-,3801,181,3.614e-86,26876212,(p=9.89e-05),,18625725,(p=2.05e-04),,18451140,(p=2.11e-04),,23604118,(p=2.11e-04),,22641218,(p=4.01e-04),,27330076,(p=4.02e-04),,18676771,(p=4.04e-04),,24830724,(p=4.04e-04),,21406405,(p=4.05e-04),,24376712,(p=4.05e-04),
65,65,2066,ERBB4,-,288,62,6.75e-86,19609946,(p=9.74e-05),,19481955,(p=4.00e-04),,26535009,(p=5.01e-04),,20585313,(p=5.02e-04),,12532415,(p=7.00e-04),,21203579,(p=1.00e-03),,25916654,(p=1.20e-03),,26238412,(p=1.60e-03),,27207775,(p=1.60e-03),,18182100,(p=1.80e-03),
66,66,3479,IGF1,-,1620,116,2.041e-85,29029116,(p=8.76e-05),,20935157,(p=2.10e-04),,17133354,(p=3.01e-04),,17581609,(p=4.01e-04),,24026884,(p=4.01e-04),,18697743,(p=4.03e-04),,14697248,(p=4.04e-04),,26677144,(p=4.05e-04),,19891769,(p=4.06e-04),,22739988,(p=4.08e-04),
67,67,2308,FOXO1,-,485,72,1.618e-84,24448243,(p=2.05e-04),,19549905,(p=2.09e-04),,26036758,(p=2.10e-04),,24886245,(p=4.02e-04),,28279977,(p=4.08e-04),,26585955,(p=7.00e-04),,24202965,(p=1.20e-03),,21179458,(p=1.20e-03),,22821817,(p=1.20e-03),,23615915,(p=1.60e-03),
68,68,10000,AKT3,-,179,53,6.819e-84,26482618,(p=2.10e-04),,27297869,(p=4.01e-04),,26902608,(p=4.03e-04),,25122428,(p=4.04e-04),,22234583,(p=4.04e-04),,28160548,(p=4.06e-04),,21507933,(p=5.01e-04),,26523971,(p=1.20e-03),,26741489,(p=1.20e-03),,27422127,(p=1.20e-03),
69,69,1111,CHEK1,-,455,70,7.625e-84,24113549,(p=4.01e-04),,27815358,(p=4.03e-04),,19593445,(p=4.06e-04),,25460505,(p=4.06e-04),,24098799,(p=4.07e-04),,25428911,(p=4.07e-04),,26988986,(p=5.01e-04),,25884494,(p=1.20e-03),,12150968,(p=1.50e-03),,24810059,(p=1.60e-03),
70,70,331,XIAP,-,499,72,1.269e-83,25501831,(p=1.01e-04),,27607580,(p=1.02e-04),,17339366,(p=2.08e-04),,26821068,(p=4.06e-04),,18829553,(p=4.06e-04),,23640046,(p=4.07e-04),,28057023,(p=4.07e-04),,23222509,(p=1.10e-03),,12855663,(p=1.60e-03),,12970762,(p=1.70e-03),
71,71,10018,BCL2L11,-,424,68,2.821e-83,23532334,(p=8.35e-05),,17927446,(p=9.80e-05),,23845444,(p=2.02e-04),,22145099,(p=2.06e-04),,23382048,(p=3.00e-04),,27986747,(p=4.03e-04),,23243017,(p=4.06e-04),,26917778,(p=4.07e-04),,24263101,(p=4.08e-04),,23270470,(p=4.08e-04),
72,72,5170,PDPK1,-,214,55,1.097e-82,19602588,(p=9.74e-05),,22952425,(p=1.02e-04),,21568903,(p=2.02e-04),,20197379,(p=2.04e-04),,23893244,(p=2.09e-04),,23887393,(p=2.10e-04),,27451907,(p=4.08e-04),,25726712,(p=5.01e-04),,24739482,(p=6.00e-04),,21118801,(p=1.50e-03),
73,73,5970,RELA,-,1309,102,4.087e-82,21165563,(p=2.05e-04),,14623898,(p=2.11e-04),,15657351,(p=4.04e-04),,18519641,(p=4.06e-04),,20706634,(p=4.07e-04),,27203220,(p=1.10e-03),,20457620,(p=1.20e-03),,12067985,(p=1.50e-03),,16052512,(p=1.60e-03),,20124457,(p=1.60e-03),
74,74,1017,CDK2,-,717,80,1.226e-81,22479189,(p=1.03e-04),,27663592,(p=2.02e-04),,24444383,(p=4.06e-04),,16962592,(p=5.01e-04),,28655764,(p=6.00e-04),,24935000,(p=1.20e-03),,19960406,(p=1.20e-03),,23390529,(p=1.20e-03),,16985050,(p=1.50e-03),,23421998,(p=1.80e-03),
