,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
29,29,2065,ERBB3,-,443,51,8.56e-65,21278786,(p=2.05e-04),,24282274,(p=1.00e-03),,26148232,(p=1.10e-03),,24044505,(p=1.20e-03),,24667376,(p=2.20e-03),,26310543,(p=2.20e-03),,20007781,(p=2.30e-03),,25471734,(p=2.40e-03),,24970817,(p=2.40e-03),,10383151,(p=2.50e-03),
30,30,1577,CYP3A5,-,628,57,1.51e-64,26177348,(p=1.10e-03),,20395213,(p=1.40e-03),,19762492,(p=2.30e-03),,20596503,(p=2.70e-03),,25590378,(p=2.70e-03),,16249748,(p=3.10e-03),,25894154,(p=3.10e-03),,26615671,(p=3.10e-03),,27320564,(p=3.40e-03),,24739669,(p=3.60e-03),
31,31,332,BIRC5,-,1116,69,5.301e-63,21367753,(p=6.00e-04),,24387108,(p=1.00e-03),,18758234,(p=1.20e-03),,18593915,(p=1.20e-03),,20019839,(p=1.20e-03),,25810016,(p=1.20e-03),,18089792,(p=1.20e-03),,23338618,(p=1.20e-03),,25895606,(p=1.40e-03),,18451140,(p=1.40e-03),
32,32,8678,BECN1,-,429,49,9.75e-63,22392728,(p=2.09e-04),,28409693,(p=5.02e-04),,25427639,(p=8.02e-04),,24599950,(p=9.01e-04),,25984893,(p=1.30e-03),,19535919,(p=1.40e-03),,27696537,(p=1.50e-03),,22674982,(p=1.50e-03),,22622204,(p=1.60e-03),,22219388,(p=1.70e-03),
33,33,8743,TNFSF10,-,776,59,8.586e-62,20417200,(p=1.30e-03),,27692344,(p=2.40e-03),,12907654,(p=3.10e-03),,27176505,(p=3.10e-03),,23053497,(p=3.10e-03),,19197243,(p=3.10e-03),,19956887,(p=3.40e-03),,21670755,(p=3.60e-03),,22948392,(p=3.90e-03),,26381901,(p=3.90e-03),
34,34,596,BCL2,-,1761,80,7.462e-60,24599950,(p=9.01e-04),,25484022,(p=1.20e-03),,25984893,(p=1.30e-03),,23845444,(p=1.40e-03),,28379541,(p=1.40e-03),,23822101,(p=1.50e-03),,24338002,(p=1.50e-03),,22622204,(p=1.60e-03),,23243017,(p=1.60e-03),,25955534,(p=2.30e-03),
35,35,4790,NFKB1,-,2819,100,2.015e-59,20299603,(p=9.00e-04),,18715846,(p=1.30e-03),,22145100,(p=1.60e-03),,23153769,(p=1.90e-03),,16857678,(p=1.90e-03),,25028470,(p=2.20e-03),,22286758,(p=2.20e-03),,20482842,(p=2.30e-03),,24137610,(p=2.30e-03),,25509983,(p=2.50e-03),
36,36,7422,VEGFA,-,4154,118,2.599e-56,27727447,(p=3.01e-04),,26346135,(p=5.01e-04),,25889301,(p=8.02e-04),,24821582,(p=8.03e-04),,21886838,(p=9.00e-04),,22848663,(p=9.00e-04),,18278068,(p=9.01e-04),,19121088,(p=9.01e-04),,17016437,(p=9.02e-04),,25326806,(p=1.20e-03),
37,37,64798,DEPTOR,-,59,26,2.7e-55,22160218,(p=8.00e-04),,23503641,(p=9.01e-04),,27211906,(p=1.00e-03),,25810016,(p=1.20e-03),,25119265,(p=1.50e-03),,26992219,(p=1.90e-03),,22017876,(p=2.30e-03),,24969890,(p=2.30e-03),,21643629,(p=2.90e-03),,25258312,(p=3.10e-03),
38,38,208,AKT2,-,311,39,2.432e-54,19164214,(p=3.01e-04),,19797172,(p=8.02e-04),,29025710,(p=8.02e-04),,24699302,(p=8.03e-04),,24056770,(p=1.60e-03),,19074768,(p=1.60e-03),,18048359,(p=2.20e-03),,24030155,(p=2.40e-03),,17908691,(p=2.40e-03),,17482291,(p=2.50e-03),
39,39,54541,DDIT4,-,70,26,7.005e-53,28334504,(p=1.50e-03),,18953439,(p=1.90e-03),,20354178,(p=2.40e-03),,15988001,(p=2.40e-03),,17005863,(p=2.40e-03),,21266827,(p=2.90e-03),,25056877,(p=2.90e-03),,27094713,(p=3.10e-03),,20473305,(p=3.70e-03),,19127203,(p=3.90e-03),
