,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
43,43,8850,KAT2B,-,345,106,3.189e-160,15647279,(p=1.24e-04),,19961954,(p=1.29e-04),,20935208,(p=2.00e-04),,28053092,(p=3.04e-04),,15454570,(p=3.06e-04),,22335196,(p=3.07e-04),,26001729,(p=4.02e-04),,16537920,(p=5.01e-04),,11994312,(p=5.01e-04),,20589832,(p=5.03e-04),
44,44,5599,MAPK8,-,927,148,1.824e-159,18681908,(p=3.03e-04),,18594007,(p=5.01e-04),,16611996,(p=5.01e-04),,15857981,(p=7.01e-04),,21931671,(p=7.01e-04),,27401020,(p=1.10e-03),,25341038,(p=1.20e-03),,23817665,(p=1.20e-03),,21524306,(p=1.20e-03),,24040019,(p=1.30e-03),
45,45,4780,NFE2L2,-,1034,154,5.001e-159,21926171,(p=3.03e-04),,26721202,(p=4.01e-04),,20623181,(p=4.02e-04),,21320471,(p=5.00e-04),,23108405,(p=5.02e-04),,21842204,(p=6.00e-04),,22308472,(p=6.01e-04),,26491260,(p=9.01e-04),,25995248,(p=1.10e-03),,25358602,(p=1.20e-03),
46,46,10018,BCL2L11,-,424,112,1.444e-158,16476732,(p=9.65e-05),,23382048,(p=1.15e-04),,22131152,(p=1.24e-04),,19330811,(p=3.04e-04),,19308286,(p=3.05e-04),,25208888,(p=3.08e-04),,20086250,(p=5.00e-04),,17927446,(p=6.00e-04),,17051334,(p=6.03e-04),,23532334,(p=7.00e-04),
47,47,4851,NOTCH1,-,1098,157,2.746e-158,22968660,(p=1.22e-04),,26625202,(p=1.25e-04),,27176495,(p=1.28e-04),,18570928,(p=1.30e-04),,25849484,(p=4.02e-04),,26165233,(p=5.02e-04),,21679465,(p=6.04e-04),,24885920,(p=8.00e-04),,21326611,(p=9.01e-04),,20154720,(p=1.00e-03),
48,48,1499,CTNNB1,-,2298,215,3.672e-156,21949397,(p=1.30e-04),,24897117,(p=2.01e-04),,22303878,(p=3.01e-04),,19440933,(p=6.02e-04),,17412698,(p=7.00e-04),,16717102,(p=7.01e-04),,27391060,(p=8.00e-04),,25546293,(p=9.00e-04),,22550094,(p=9.02e-04),,26947016,(p=1.00e-03),
49,49,5595,MAPK3,-,1306,164,8.238e-154,27293079,(p=4.01e-04),,18787043,(p=5.00e-04),,17526808,(p=5.01e-04),,22848708,(p=6.00e-04),,20038816,(p=6.00e-04),,20009539,(p=6.02e-04),,24239461,(p=6.03e-04),,21444628,(p=8.00e-04),,20726858,(p=1.00e-03),,24434142,(p=1.10e-03),
50,50,1432,MAPK14,-,1249,160,7.839e-153,21911040,(p=1.28e-04),,21858220,(p=4.00e-04),,20169663,(p=5.01e-04),,17929017,(p=6.03e-04),,15857981,(p=7.01e-04),,22073300,(p=7.01e-04),,19885551,(p=1.00e-03),,27401020,(p=1.10e-03),,28443465,(p=1.20e-03),,18541673,(p=1.20e-03),
51,51,4193,MDM2,-,1687,180,5.926e-151,20680659,(p=1.08e-04),,25605253,(p=3.06e-04),,25312347,(p=4.00e-04),,26070072,(p=5.02e-04),,27550999,(p=5.02e-04),,27004407,(p=5.03e-04),,26228206,(p=6.01e-04),,21261729,(p=6.02e-04),,25739118,(p=6.02e-04),,27432230,(p=6.02e-04),
52,52,23028,KDM1A,-,264,88,4.425e-143,23354309,(p=1.04e-04),,18197256,(p=1.29e-04),,20856864,(p=3.01e-04),,16914725,(p=3.05e-04),,27212032,(p=3.07e-04),,17409384,(p=8.00e-04),,27384990,(p=8.01e-04),,19934284,(p=9.02e-04),,23752268,(p=1.00e-03),,26970896,(p=1.00e-03),
53,53,5743,PTGS2,-,2041,185,1.1e-141,15994313,(p=1.25e-04),,15713675,(p=1.30e-04),,22335196,(p=3.07e-04),,19487460,(p=5.00e-04),,27450326,(p=6.04e-04),,21857970,(p=7.00e-04),,25669978,(p=7.02e-04),,22808264,(p=8.01e-04),,11894121,(p=1.20e-03),,16195339,(p=1.20e-03),
54,54,5347,PLK1,-,605,113,2.857e-141,22188812,(p=3.08e-04),,27647547,(p=6.01e-04),,23144294,(p=6.02e-04),,28985013,(p=6.02e-04),,21399492,(p=6.03e-04),,20962589,(p=6.04e-04),,21436619,(p=6.05e-04),,25826089,(p=7.01e-04),,21169242,(p=7.01e-04),,28652654,(p=8.00e-04),
55,55,2932,GSK3B,-,1118,138,3.341e-137,22286758,(p=5.01e-04),,22534782,(p=5.02e-04),,23729362,(p=6.01e-04),,21254166,(p=6.03e-04),,24239461,(p=6.03e-04),,22771494,(p=1.10e-03),,24327518,(p=1.20e-03),,27424289,(p=1.20e-03),,12778079,(p=1.20e-03),,27050373,(p=1.50e-03),
56,56,9611,NCOR1,-,280,85,2.575e-135,27956629,(p=1.11e-04),,20466759,(p=1.23e-04),,16980585,(p=1.28e-04),,20935208,(p=2.00e-04),,15131262,(p=2.03e-04),,15536134,(p=3.06e-04),,12634383,(p=3.07e-04),,18326024,(p=4.00e-04),,19126649,(p=4.01e-04),,9486655,(p=5.01e-04),
57,57,8837,CFLAR,-,344,90,1.14e-134,21107885,(p=1.08e-04),,24946096,(p=1.16e-04),,22322857,(p=1.20e-04),,22266862,(p=1.22e-04),,23167276,(p=1.29e-04),,27607580,(p=3.01e-04),,17697742,(p=3.06e-04),,19798106,(p=6.01e-04),,15540114,(p=6.01e-04),,19956887,(p=9.00e-04),
58,58,581,BAX,-,932,125,2.873e-133,25384499,(p=1.04e-04),,23966164,(p=1.22e-04),,19265193,(p=1.23e-04),,18445700,(p=1.24e-04),,25889084,(p=3.02e-04),,25695595,(p=3.03e-04),,23682076,(p=5.02e-04),,20045442,(p=5.02e-04),,18494554,(p=5.03e-04),,17927446,(p=6.00e-04),
59,59,1387,CREBBP,-,764,114,9.631e-131,20072153,(p=9.71e-05),,15994313,(p=1.25e-04),,15619633,(p=1.27e-04),,16528103,(p=1.28e-04),,27633918,(p=2.00e-04),,20935208,(p=2.00e-04),,16926151,(p=3.05e-04),,21967847,(p=3.06e-04),,16734381,(p=3.06e-04),,25893291,(p=3.07e-04),
60,60,598,BCL2L1,-,648,107,4.443e-130,21863213,(p=4.02e-04),,20045442,(p=5.02e-04),,17927446,(p=6.00e-04),,26396258,(p=7.01e-04),,26556313,(p=7.01e-04),,23680104,(p=8.01e-04),,25270224,(p=9.00e-04),,23475955,(p=9.00e-04),,25590803,(p=1.10e-03),,23275004,(p=1.20e-03),
61,61,1111,CHEK1,-,455,95,5.511e-130,24098799,(p=9.04e-05),,28030834,(p=9.86e-05),,23536721,(p=1.12e-04),,21179472,(p=1.13e-04),,22106282,(p=1.18e-04),,26988986,(p=1.24e-04),,15688426,(p=6.01e-04),,24113549,(p=1.00e-03),,15705874,(p=1.00e-03),,25428911,(p=1.00e-03),
62,62,9734,HDAC9,-,125,65,2.558e-129,10922406,(p=9.64e-05),,22487525,(p=9.88e-05),,24562770,(p=1.12e-04),,26992905,(p=1.22e-04),,19723072,(p=1.23e-04),,26930713,(p=1.26e-04),,16399788,(p=2.02e-04),,21806350,(p=3.00e-04),,19351956,(p=3.03e-04),,19624894,(p=3.07e-04),
63,63,55869,HDAC8,-,90,59,2.337e-128,22944197,(p=9.92e-05),,19118036,(p=1.07e-04),,10748112,(p=1.18e-04),,25011684,(p=1.22e-04),,25321483,(p=1.22e-04),,16681389,(p=1.23e-04),,24077923,(p=1.23e-04),,23430957,(p=1.24e-04),,26200462,(p=1.25e-04),,26625202,(p=1.25e-04),
64,64,1017,CDK2,-,717,109,8.97e-128,15557281,(p=1.20e-04),,11132966,(p=1.30e-04),,24935000,(p=3.02e-04),,12684681,(p=3.04e-04),,17970072,(p=4.00e-04),,26555773,(p=4.00e-04),,24444383,(p=9.01e-04),,26147897,(p=1.00e-03),,10918595,(p=1.10e-03),,16205633,(p=1.10e-03),
65,65,142,PARP1,-,942,120,3.666e-127,25517228,(p=3.02e-04),,28454547,(p=5.02e-04),,23708667,(p=6.00e-04),,24847116,(p=7.01e-04),,22101337,(p=9.00e-04),,23275151,(p=9.01e-04),,25779917,(p=9.02e-04),,19996272,(p=1.00e-03),,20072652,(p=1.10e-03),,26513298,(p=1.10e-03),
66,66,1019,CDK4,-,482,92,3.312e-123,21871133,(p=1.24e-04),,18949380,(p=1.26e-04),,11132966,(p=1.30e-04),,27986745,(p=3.00e-04),,12684681,(p=3.04e-04),,17015477,(p=3.07e-04),,23880157,(p=5.01e-04),,20354191,(p=8.00e-04),,24444383,(p=9.01e-04),,28349562,(p=1.00e-03),
67,67,2308,FOXO1,-,485,91,1.56e-121,25919885,(p=2.00e-04),,19308286,(p=3.05e-04),,24977668,(p=6.00e-04),,26036758,(p=7.01e-04),,23574718,(p=1.00e-03),,19075016,(p=1.10e-03),,26585955,(p=1.10e-03),,24424889,(p=1.20e-03),,17599040,(p=1.50e-03),,26071485,(p=1.50e-03),
68,68,5243,ABCB1,-,2076,160,9.225e-121,17671692,(p=9.37e-05),,16223781,(p=1.04e-04),,27409663,(p=1.28e-04),,11865062,(p=2.03e-04),,24190517,(p=3.05e-04),,17667922,(p=3.06e-04),,25908454,(p=4.00e-04),,17332941,(p=5.01e-04),,17526808,(p=5.01e-04),,18673531,(p=6.01e-04),
69,69,3725,JUN,-,1102,121,2.637e-120,15994313,(p=1.25e-04),,24707477,(p=2.02e-04),,16611996,(p=5.01e-04),,20590529,(p=6.01e-04),,10777532,(p=7.00e-04),,26260845,(p=9.01e-04),,22879913,(p=9.02e-04),,20482821,(p=1.10e-03),,24606718,(p=1.10e-03),,18823944,(p=1.20e-03),
70,70,7422,VEGFA,-,4154,226,2.566e-118,23279742,(p=3.03e-04),,23926105,(p=3.05e-04),,18211808,(p=3.08e-04),,21295294,(p=5.02e-04),,18494554,(p=5.03e-04),,25889301,(p=7.01e-04),,24189120,(p=8.00e-04),,22392726,(p=1.10e-03),,18386220,(p=1.30e-03),,20717925,(p=1.40e-03),
71,71,841,CASP8,-,789,104,2.676e-117,19597472,(p=1.06e-04),,21724551,(p=1.16e-04),,22322857,(p=1.20e-04),,22266862,(p=1.22e-04),,21380726,(p=3.05e-04),,20132554,(p=3.07e-04),,19684859,(p=6.00e-04),,24577083,(p=1.00e-03),,27084536,(p=1.10e-03),,27868169,(p=1.10e-03),
72,72,3320,HSP90AA1,-,908,109,1.145e-116,22160715,(p=1.21e-04),,22367781,(p=1.23e-04),,21871133,(p=1.24e-04),,22384180,(p=1.24e-04),,16951198,(p=1.25e-04),,17409432,(p=1.27e-04),,23318261,(p=2.01e-04),,24682747,(p=2.03e-04),,19158084,(p=3.00e-04),,20039095,(p=3.00e-04),
73,73,6790,AURKA,-,611,94,5.626e-116,19649632,(p=1.26e-04),,18708766,(p=2.01e-04),,28764929,(p=6.03e-04),,25609923,(p=6.04e-04),,25882311,(p=8.00e-04),,25624750,(p=9.00e-04),,25362855,(p=9.01e-04),,28884479,(p=9.02e-04),,23334327,(p=1.00e-03),,15504738,(p=1.10e-03),
74,74,7040,TGFB1,-,3801,206,2.833e-113,19553350,(p=1.22e-04),,19766114,(p=2.01e-04),,17920062,(p=2.03e-04),,22958403,(p=3.04e-04),,21757750,(p=4.00e-04),,25885043,(p=5.01e-04),,19700647,(p=5.03e-04),,28271209,(p=6.03e-04),,23500081,(p=7.01e-04),,25098666,(p=8.01e-04),
75,75,3845,KRAS,-,2028,148,1.252e-112,21271222,(p=1.25e-04),,28846180,(p=2.01e-04),,27607580,(p=3.01e-04),,28710768,(p=3.04e-04),,26833129,(p=5.01e-04),,24694877,(p=6.01e-04),,24011934,(p=6.01e-04),,27121230,(p=6.02e-04),,21385921,(p=6.02e-04),,24374738,(p=6.03e-04),
76,76,5468,PPARG,-,1875,141,3.015e-111,12839938,(p=1.28e-04),,22020928,(p=1.29e-04),,17015477,(p=3.07e-04),,19624894,(p=3.07e-04),,17032502,(p=6.00e-04),,15041706,(p=6.00e-04),,18509005,(p=6.01e-04),,21637537,(p=6.03e-04),,21781307,(p=7.01e-04),,22992727,(p=8.00e-04),
77,77,51564,HDAC7,-,105,54,6.334e-111,10922406,(p=9.64e-05),,19966789,(p=1.21e-04),,28178760,(p=1.25e-04),,21120446,(p=2.02e-04),,17997710,(p=2.03e-04),,19355988,(p=3.01e-04),,19351956,(p=3.03e-04),,23853092,(p=3.06e-04),,12239305,(p=3.07e-04),,17873065,(p=3.07e-04),
