,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
246,246,699,BUB1,-,121,35,1.517e-64,17158872,(p=3.06e-04),,25564677,(p=3.06e-04),,16046481,(p=3.10e-04),,25852190,(p=1.10e-03),,26885717,(p=1.10e-03),,23728478,(p=1.30e-03),,22099307,(p=1.40e-03),,17617734,(p=1.40e-03),,26658523,(p=1.60e-03),,21646403,(p=1.90e-03),
247,247,2261,FGFR3,-,443,50,2.508e-64,23019225,(p=1.06e-04),,21521775,(p=3.13e-04),,16467200,(p=1.40e-03),,27998968,(p=1.40e-03),,11839738,(p=1.70e-03),,20234367,(p=2.10e-03),,17785202,(p=2.10e-03),,14715624,(p=2.50e-03),,18231572,(p=2.50e-03),,22869148,(p=2.60e-03),
248,248,11009,IL24,-,139,36,4.384e-64,20216471,(p=1.03e-04),,27197168,(p=3.11e-04),,12114539,(p=4.00e-04),,27602961,(p=7.00e-04),,18941194,(p=9.01e-04),,15580305,(p=1.10e-03),,26883473,(p=1.30e-03),,23982423,(p=1.60e-03),,21732348,(p=1.90e-03),,21931671,(p=1.90e-03),
249,249,4089,SMAD4,-,641,56,9.867e-64,25061104,(p=3.02e-04),,22710759,(p=3.03e-04),,12414627,(p=3.04e-04),,26284758,(p=3.15e-04),,27492861,(p=3.15e-04),,24704720,(p=3.15e-04),,26647806,(p=4.00e-04),,15621726,(p=7.01e-04),,19139564,(p=8.00e-04),,21705453,(p=1.00e-03),
250,250,5291,PIK3CB,-,195,39,1.504e-63,23051731,(p=3.07e-04),,23318440,(p=3.07e-04),,26895380,(p=3.10e-04),,21765914,(p=9.01e-04),,24189400,(p=9.01e-04),,28196852,(p=9.01e-04),,27863432,(p=1.60e-03),,26549638,(p=1.70e-03),,22528234,(p=1.90e-03),,26775845,(p=2.10e-03),
251,251,8626,TP63,-,724,58,3.283e-63,12782800,(p=7.01e-04),,20023394,(p=7.01e-04),,21933882,(p=1.20e-03),,23243027,(p=1.30e-03),,17106255,(p=1.30e-03),,19517019,(p=1.40e-03),,26208975,(p=1.60e-03),,24901051,(p=2.00e-03),,25085524,(p=2.10e-03),,24718831,(p=2.40e-03),
252,252,3162,HMOX1,-,915,63,5.589e-63,24300974,(p=3.03e-04),,25802333,(p=3.14e-04),,19808972,(p=7.01e-04),,28445830,(p=9.01e-04),,25645920,(p=1.10e-03),,21808062,(p=1.20e-03),,22843690,(p=2.00e-03),,24655000,(p=2.10e-03),,25883219,(p=2.10e-03),,25585641,(p=2.10e-03),
253,253,51343,FZR1,-,184,38,8.008e-63,15923616,(p=1.10e-04),,23539442,(p=1.10e-04),,18372912,(p=3.02e-04),,20729194,(p=3.02e-04),,21986944,(p=3.06e-04),,28655764,(p=3.08e-04),,27120157,(p=4.01e-04),,23613471,(p=9.00e-04),,28143883,(p=1.20e-03),,17339342,(p=1.20e-03),
254,254,2621,GAS6,-,150,36,9.489e-63,15130893,(p=1.10e-03),,15605394,(p=1.10e-03),,24233839,(p=1.30e-03),,28440492,(p=1.60e-03),,26206560,(p=1.60e-03),,27279912,(p=1.90e-03),,8637702,(p=2.10e-03),,16723520,(p=2.10e-03),,27703030,(p=2.50e-03),,18174285,(p=2.70e-03),
255,255,415116,PIM3,-,46,27,1.278e-62,18593906,(p=1.07e-04),,20939820,(p=3.03e-04),,25817345,(p=3.04e-04),,24165482,(p=3.04e-04),,27638830,(p=3.07e-04),,21187426,(p=3.08e-04),,26075720,(p=3.10e-04),,23760491,(p=3.10e-04),,28698206,(p=3.10e-04),,24789328,(p=3.14e-04),
256,256,8517,IKBKG,-,401,47,3.172e-62,17939994,(p=3.15e-04),,22081069,(p=3.15e-04),,24189400,(p=9.01e-04),,25852190,(p=1.10e-03),,23131831,(p=1.20e-03),,18429822,(p=1.20e-03),,18266467,(p=1.40e-03),,17047224,(p=1.60e-03),,16126728,(p=2.10e-03),,21057728,(p=2.10e-03),
257,257,8454,CUL1,-,405,47,5.086e-62,20596027,(p=3.15e-04),,24785407,(p=4.00e-04),,18354482,(p=1.10e-03),,18071316,(p=1.10e-03),,19966869,(p=1.10e-03),,15536641,(p=1.20e-03),,19935701,(p=1.20e-03),,24657926,(p=2.10e-03),,21725316,(p=2.10e-03),,17438373,(p=2.10e-03),
258,258,1786,DNMT1,-,524,51,5.356e-62,15087453,(p=3.08e-04),,27582487,(p=3.11e-04),,25547067,(p=3.15e-04),,26362062,(p=7.00e-04),,20875141,(p=1.20e-03),,21565170,(p=1.20e-03),,17178861,(p=1.20e-03),,26454216,(p=1.90e-03),,17716861,(p=1.90e-03),,20592467,(p=2.00e-03),
259,259,3685,ITGAV,-,557,52,6.031e-62,23254288,(p=3.03e-04),,22349830,(p=3.06e-04),,12642872,(p=3.07e-04),,27108184,(p=3.15e-04),,26165836,(p=9.01e-04),,25849225,(p=1.20e-03),,20400979,(p=1.50e-03),,17331499,(p=1.60e-03),,22879933,(p=1.60e-03),,25889845,(p=1.60e-03),
260,260,8772,FADD,-,284,42,1.499e-61,26786097,(p=3.04e-04),,22173242,(p=3.13e-04),,20420860,(p=7.01e-04),,20890306,(p=8.00e-04),,24577083,(p=1.20e-03),,16450001,(p=1.50e-03),,16061179,(p=1.60e-03),,19524512,(p=1.70e-03),,11739185,(p=1.90e-03),,19593445,(p=1.90e-03),
261,261,6446,SGK1,-,239,40,1.57e-61,28177128,(p=3.05e-04),,23581296,(p=3.13e-04),,17916563,(p=4.01e-04),,11154281,(p=8.00e-04),,21224398,(p=9.01e-04),,26869290,(p=1.20e-03),,21478911,(p=1.30e-03),,16105029,(p=2.10e-03),,22240294,(p=2.10e-03),,17314099,(p=2.60e-03),
262,262,1965,EIF2S1,-,219,39,1.936e-61,26831064,(p=3.03e-04),,19754954,(p=3.09e-04),,21085474,(p=3.12e-04),,17361185,(p=3.15e-04),,28418119,(p=3.15e-04),,25852190,(p=1.10e-03),,24525736,(p=1.20e-03),,24215632,(p=1.50e-03),,12882984,(p=1.60e-03),,27542262,(p=2.10e-03),
263,263,9564,BCAR1,-,224,39,4.964e-61,27293031,(p=1.09e-04),,16849545,(p=3.06e-04),,23098208,(p=3.14e-04),,21957230,(p=4.01e-04),,19330798,(p=7.01e-04),,25805500,(p=2.00e-03),,12738793,(p=2.40e-03),,17982677,(p=2.40e-03),,11593413,(p=2.80e-03),,15866871,(p=2.90e-03),
264,264,7249,TSC2,-,344,44,6.233e-61,25565629,(p=3.03e-04),,23947572,(p=3.09e-04),,24398473,(p=3.12e-04),,23878397,(p=5.00e-04),,16339216,(p=1.90e-03),,26735435,(p=2.10e-03),,20363874,(p=2.60e-03),,18974095,(p=2.70e-03),,18451215,(p=3.00e-03),,18807177,(p=3.10e-03),
265,265,55872,PBK,-,70,29,1.099e-60,20589935,(p=3.02e-04),,20622899,(p=3.05e-04),,22623531,(p=3.15e-04),,27016416,(p=4.00e-04),,26503118,(p=9.00e-04),,28677687,(p=1.40e-03),,23250755,(p=1.90e-03),,27898655,(p=1.90e-03),,14757441,(p=2.10e-03),,27334838,(p=2.60e-03),
266,266,5524,PTPA,-,174,36,3.418e-60,19234487,(p=3.05e-04),,26280018,(p=3.07e-04),,14645548,(p=3.12e-04),,20498628,(p=3.13e-04),,20673369,(p=4.01e-04),,23788636,(p=1.30e-03),,11531413,(p=1.40e-03),,28057023,(p=1.60e-03),,15965230,(p=1.80e-03),,21233840,(p=1.90e-03),
267,267,9314,KLF4,-,332,43,4.077e-60,28068326,(p=3.13e-04),,26113043,(p=1.30e-03),,28068319,(p=1.50e-03),,28631556,(p=1.80e-03),,26050649,(p=1.80e-03),,19544095,(p=3.00e-03),,27386862,(p=3.10e-03),,21531817,(p=3.40e-03),,26729194,(p=3.60e-03),,25789974,(p=3.60e-03),
268,268,3569,IL6,-,4030,121,6.467e-60,24644001,(p=3.02e-04),,22349830,(p=3.06e-04),,24037855,(p=3.07e-04),,15894558,(p=3.07e-04),,22507133,(p=3.09e-04),,16428383,(p=3.09e-04),,21148399,(p=3.13e-04),,25231749,(p=3.14e-04),,20687222,(p=7.01e-04),,26549437,(p=9.01e-04),
269,269,6789,STK4,-,111,32,6.742e-60,23419720,(p=1.09e-04),,21212262,(p=1.40e-03),,22619175,(p=1.60e-03),,18328708,(p=1.60e-03),,21512132,(p=2.10e-03),,23647599,(p=2.10e-03),,20921231,(p=2.20e-03),,11278782,(p=2.50e-03),,28103766,(p=2.50e-03),,28152516,(p=2.50e-03),
270,270,7529,YWHAB,-,313,42,1.029e-59,16205633,(p=3.03e-04),,25862004,(p=3.09e-04),,21209461,(p=9.01e-04),,25852190,(p=1.10e-03),,11531413,(p=1.40e-03),,15284440,(p=1.40e-03),,19470455,(p=1.60e-03),,25154416,(p=1.70e-03),,9369453,(p=1.90e-03),,16581770,(p=1.90e-03),
271,271,6197,RPS6KA3,-,163,35,1.831e-59,21619683,(p=3.04e-04),,23608533,(p=3.05e-04),,11139588,(p=7.01e-04),,24189400,(p=9.01e-04),,27082640,(p=1.10e-03),,27041561,(p=1.20e-03),,19036157,(p=1.40e-03),,24086335,(p=1.60e-03),,11495723,(p=1.60e-03),,26625210,(p=1.60e-03),
272,272,10987,COPS5,-,223,38,2.035e-59,16122907,(p=3.10e-04),,15688030,(p=3.12e-04),,21254166,(p=3.13e-04),,18202760,(p=4.00e-04),,16187115,(p=4.01e-04),,15353483,(p=1.20e-03),,17350042,(p=1.40e-03),,10086358,(p=2.00e-03),,22350412,(p=2.40e-03),,15480426,(p=2.40e-03),
273,273,8900,CCNA1,-,131,33,3.055e-59,14681231,(p=3.05e-04),,10926775,(p=7.00e-04),,23991063,(p=1.20e-03),,12191604,(p=1.30e-03),,14701826,(p=2.10e-03),,27669502,(p=2.10e-03),,12190313,(p=2.40e-03),,17308064,(p=3.10e-03),,12383116,(p=3.10e-03),,24163370,(p=3.40e-03),
274,274,1445,CSK,-,226,38,3.476e-59,16859511,(p=3.06e-04),,26091350,(p=3.08e-04),,21156787,(p=4.01e-04),,21367918,(p=8.00e-04),,16636672,(p=1.10e-03),,17329398,(p=1.30e-03),,12645577,(p=1.40e-03),,18482983,(p=2.10e-03),,12707358,(p=3.00e-03),,25469771,(p=3.10e-03),
275,275,1119,CHKA,-,58,27,7.226e-59,20042122,(p=9.78e-05),,26496360,(p=3.03e-04),,25522435,(p=3.08e-04),,28065789,(p=3.11e-04),,23416529,(p=3.15e-04),,25768400,(p=4.00e-04),,26503172,(p=9.01e-04),,23762272,(p=9.02e-04),,24287694,(p=1.60e-03),,21822308,(p=1.70e-03),
276,276,2810,SFN,-,213,37,1.654e-58,17361185,(p=3.15e-04),,24189400,(p=9.01e-04),,25852190,(p=1.10e-03),,15657067,(p=1.20e-03),,16532026,(p=1.30e-03),,16505098,(p=1.30e-03),,16511572,(p=1.60e-03),,25154416,(p=1.70e-03),,16581770,(p=1.90e-03),,19642975,(p=2.10e-03),
277,277,10971,YWHAQ,-,334,42,1.691e-58,18593906,(p=1.07e-04),,26831064,(p=3.03e-04),,12042314,(p=3.11e-04),,21624135,(p=3.11e-04),,20451386,(p=4.01e-04),,21209461,(p=9.01e-04),,24189400,(p=9.01e-04),,25852190,(p=1.10e-03),,15657067,(p=1.20e-03),,11024037,(p=1.20e-03),
278,278,5499,PPP1CA,-,240,38,3.897e-58,18716057,(p=9.45e-05),,11551964,(p=2.00e-04),,14645548,(p=3.12e-04),,16186112,(p=7.02e-04),,25852190,(p=1.10e-03),,17030510,(p=1.30e-03),,16732323,(p=1.30e-03),,16619035,(p=1.60e-03),,21909427,(p=1.90e-03),,16550609,(p=2.60e-03),
279,279,5268,SERPINB5,-,219,37,4.921e-58,25936422,(p=3.15e-04),,16007219,(p=3.16e-04),,26733306,(p=1.30e-03),,15907209,(p=1.60e-03),,12127964,(p=1.60e-03),,21622623,(p=1.60e-03),,27409165,(p=1.70e-03),,16982778,(p=2.10e-03),,21855619,(p=3.00e-03),,20337574,(p=3.10e-03),
280,280,994,CDC25B,-,129,32,1.597e-57,28869606,(p=1.04e-04),,17548358,(p=3.01e-04),,15128871,(p=3.06e-04),,16082213,(p=3.10e-04),,23840880,(p=3.11e-04),,12400006,(p=3.15e-04),,18160429,(p=7.01e-04),,17332740,(p=7.02e-04),,18635965,(p=1.20e-03),,23908401,(p=1.20e-03),
281,281,1387,CREBBP,-,764,54,2.541e-57,27633918,(p=9.78e-05),,28487942,(p=3.02e-04),,26628108,(p=3.09e-04),,17579344,(p=3.15e-04),,15619633,(p=3.15e-04),,25294805,(p=1.10e-03),,25893291,(p=1.30e-03),,24419059,(p=1.40e-03),,15021911,(p=1.60e-03),,14720327,(p=1.90e-03),
282,282,4893,NRAS,-,446,45,2.744e-57,23538902,(p=1.05e-04),,18632627,(p=3.06e-04),,21107323,(p=3.12e-04),,19190079,(p=7.00e-04),,26325669,(p=7.01e-04),,24588908,(p=7.01e-04),,18814281,(p=1.20e-03),,24962318,(p=1.60e-03),,18316589,(p=1.90e-03),,24758538,(p=2.10e-03),
283,283,2113,ETS1,-,331,41,3.706e-57,15469934,(p=3.09e-04),,21741415,(p=3.11e-04),,20097731,(p=3.14e-04),,26150526,(p=3.15e-04),,10918595,(p=7.02e-04),,26072332,(p=9.02e-04),,24238102,(p=1.20e-03),,24963049,(p=1.60e-03),,19787252,(p=2.10e-03),,26776158,(p=2.40e-03),
284,284,5829,PXN,-,306,40,4.73e-57,26956728,(p=3.15e-04),,18632638,(p=3.15e-04),,24863063,(p=7.01e-04),,24885567,(p=9.01e-04),,25852190,(p=1.10e-03),,28739717,(p=1.10e-03),,26530439,(p=1.40e-03),,25486458,(p=2.30e-03),,11784715,(p=2.50e-03),,27068854,(p=3.00e-03),
285,285,7283,TUBG1,-,133,32,4.722e-57,17106265,(p=9.75e-05),,7790358,(p=3.14e-04),,16322234,(p=3.14e-04),,23806870,(p=3.15e-04),,14603253,(p=9.01e-04),,17350042,(p=1.40e-03),,11942621,(p=1.60e-03),,14767062,(p=1.60e-03),,22818914,(p=1.60e-03),,16462731,(p=1.60e-03),
286,286,55869,HDAC8,-,90,29,7.807e-57,19118036,(p=1.05e-04),,25011684,(p=3.04e-04),,19355988,(p=3.06e-04),,26200462,(p=3.10e-04),,26412386,(p=3.11e-04),,24077923,(p=4.00e-04),,22944197,(p=4.00e-04),,27374062,(p=1.10e-03),,27283490,(p=1.10e-03),,27072133,(p=1.20e-03),
287,287,10403,NDC80,-,105,30,1.207e-56,25132262,(p=1.04e-04),,19878654,(p=3.11e-04),,15504738,(p=3.16e-04),,21297979,(p=4.01e-04),,16732327,(p=4.01e-04),,18297113,(p=4.01e-04),,21266467,(p=7.01e-04),,15964272,(p=7.01e-04),,25852190,(p=1.10e-03),,26612002,(p=1.30e-03),
288,288,5605,MAP2K2,-,195,35,1.617e-56,24011934,(p=1.07e-04),,26625317,(p=3.06e-04),,27956260,(p=3.11e-04),,21447798,(p=3.12e-04),,16239230,(p=3.15e-04),,22833572,(p=7.01e-04),,19014680,(p=7.01e-04),,25852190,(p=1.10e-03),,19816936,(p=1.20e-03),,16957420,(p=1.60e-03),
289,289,3024,HIST1H1A,-,138,32,1.751e-56,19631451,(p=3.08e-04),,11132966,(p=3.13e-04),,7790358,(p=3.14e-04),,10447003,(p=3.14e-04),,16962592,(p=3.16e-04),,24189400,(p=9.01e-04),,8641969,(p=1.70e-03),,9178893,(p=1.90e-03),,12963725,(p=2.00e-03),,9632134,(p=2.80e-03),
290,290,11040,PIM2,-,58,26,1.933e-56,18593906,(p=1.07e-04),,20939820,(p=3.03e-04),,28698206,(p=3.10e-04),,18675992,(p=3.12e-04),,19841674,(p=7.00e-04),,23749639,(p=7.01e-04),,27564460,(p=7.01e-04),,24799066,(p=7.01e-04),,25238262,(p=9.01e-04),,27826617,(p=1.00e-03),
291,291,7531,YWHAE,-,317,40,1.995e-56,26831064,(p=3.03e-04),,26280018,(p=3.07e-04),,12042314,(p=3.11e-04),,7790358,(p=3.14e-04),,23472066,(p=3.15e-04),,24189400,(p=9.01e-04),,25852190,(p=1.10e-03),,11531413,(p=1.40e-03),,16511572,(p=1.60e-03),,16462731,(p=1.60e-03),
292,292,3308,HSPA4,-,607,49,2.544e-56,26831064,(p=3.03e-04),,19604401,(p=3.15e-04),,24718854,(p=1.10e-03),,21503962,(p=1.10e-03),,21325980,(p=1.30e-03),,20663926,(p=1.60e-03),,26050647,(p=1.60e-03),,12006493,(p=2.50e-03),,28192510,(p=3.00e-03),,15299030,(p=3.20e-03),
293,293,55143,CDCA8,-,59,26,3.41e-56,17483322,(p=3.11e-04),,21554500,(p=3.13e-04),,18946085,(p=9.01e-04),,15249581,(p=1.20e-03),,17956729,(p=1.30e-03),,21051298,(p=1.40e-03),,22724069,(p=1.40e-03),,19530738,(p=1.60e-03),,15260989,(p=1.60e-03),,26170459,(p=2.60e-03),
294,294,253260,RICTOR,-,124,31,3.595e-56,18776922,(p=3.08e-04),,23872070,(p=9.00e-04),,18089801,(p=1.20e-03),,17565979,(p=1.40e-03),,27211906,(p=1.50e-03),,23555046,(p=2.40e-03),,18339839,(p=2.50e-03),,25893736,(p=2.60e-03),,19934294,(p=3.00e-03),,28035937,(p=3.90e-03),
295,295,9833,MELK,-,50,25,3.835e-56,26431963,(p=1.10e-04),,17280616,(p=3.04e-04),,24795222,(p=3.11e-04),,28235006,(p=3.14e-04),,12400006,(p=3.15e-04),,25365263,(p=7.01e-04),,24885567,(p=9.01e-04),,23283305,(p=1.60e-03),,28214016,(p=1.70e-03),,28337968,(p=1.90e-03),
296,296,25865,PRKD2,-,70,27,4.492e-56,25802335,(p=7.02e-04),,24463355,(p=1.10e-03),,15604256,(p=1.30e-03),,25874490,(p=1.50e-03),,22228765,(p=1.60e-03),,17077180,(p=1.60e-03),,20497126,(p=2.10e-03),,23562655,(p=3.00e-03),,16899224,(p=3.00e-03),,16083285,(p=3.60e-03),
297,297,9021,SOCS3,-,412,43,4.902e-56,24969884,(p=3.01e-04),,17636039,(p=3.11e-04),,17935223,(p=4.01e-04),,16007169,(p=9.02e-04),,24476004,(p=1.10e-03),,26707189,(p=1.20e-03),,22787435,(p=1.30e-03),,24996521,(p=1.30e-03),,14617776,(p=1.60e-03),,20372794,(p=1.70e-03),
298,298,6657,SOX2,-,477,45,5.406e-56,26969300,(p=1.08e-04),,23349823,(p=9.01e-04),,26159849,(p=1.30e-03),,21415100,(p=1.60e-03),,22070920,(p=1.70e-03),,21304604,(p=2.00e-03),,28288641,(p=2.10e-03),,28642874,(p=2.30e-03),,28103766,(p=2.50e-03),,28259951,(p=3.00e-03),
299,299,7186,TRAF2,-,413,43,5.411e-56,25852190,(p=1.10e-03),,21119000,(p=1.60e-03),,12411322,(p=2.00e-03),,23524849,(p=3.00e-03),,17389591,(p=3.10e-03),,25715336,(p=3.10e-03),,12637493,(p=3.20e-03),,21793045,(p=3.60e-03),,24912918,(p=3.90e-03),,20184394,(p=3.90e-03),
300,300,6500,SKP1,-,355,41,6.675e-56,20596027,(p=3.15e-04),,24785407,(p=4.00e-04),,25852190,(p=1.10e-03),,18071316,(p=1.10e-03),,15536641,(p=1.20e-03),,26299517,(p=1.30e-03),,9858587,(p=1.50e-03),,16501598,(p=2.10e-03),,24657926,(p=2.10e-03),,21725316,(p=2.10e-03),
301,301,8651,SOCS1,-,356,41,7.489e-56,23001011,(p=3.15e-04),,23962256,(p=7.01e-04),,15688010,(p=9.01e-04),,22787435,(p=1.30e-03),,25728680,(p=1.40e-03),,20372794,(p=1.70e-03),,25604748,(p=2.10e-03),,24525737,(p=2.50e-03),,17898043,(p=2.80e-03),,28233302,(p=2.90e-03),
302,302,1399,CRKL,-,204,35,8.426e-56,16982329,(p=1.09e-04),,27078848,(p=3.07e-04),,28887306,(p=3.12e-04),,23318429,(p=3.12e-04),,19966867,(p=1.10e-03),,25540073,(p=1.10e-03),,22591714,(p=1.60e-03),,14604282,(p=1.90e-03),,28029654,(p=2.40e-03),,22753141,(p=3.00e-03),
303,303,1028,CDKN1C,-,183,34,8.688e-56,26985855,(p=3.07e-04),,21769918,(p=7.01e-04),,25852190,(p=1.10e-03),,25195859,(p=1.20e-03),,12925736,(p=1.90e-03),,12963725,(p=2.00e-03),,19221586,(p=2.10e-03),,26606000,(p=2.60e-03),,17464323,(p=2.70e-03),,25216674,(p=2.80e-03),
304,304,6591,SNAI2,-,277,38,1.103e-55,20730573,(p=1.00e-03),,26292259,(p=1.00e-03),,24233839,(p=1.30e-03),,27275536,(p=1.30e-03),,18628477,(p=2.00e-03),,24469056,(p=3.10e-03),,24403312,(p=3.20e-03),,23566666,(p=3.60e-03),,25728608,(p=3.90e-03),,21053100,(p=4.30e-03),
305,305,57521,RPTOR,-,165,33,1.308e-55,26831064,(p=3.03e-04),,18776922,(p=3.08e-04),,22328503,(p=3.10e-04),,20169205,(p=3.11e-04),,29389967,(p=7.01e-04),,23872070,(p=9.00e-04),,21471201,(p=9.01e-04),,21900751,(p=1.30e-03),,17565979,(p=1.40e-03),,27211906,(p=1.50e-03),
306,306,6795,AURKC,-,52,25,1.389e-55,19649632,(p=6.83e-05),,12884918,(p=7.97e-05),,15917996,(p=9.23e-05),,22046298,(p=1.01e-04),,23581231,(p=1.10e-04),,25369539,(p=1.11e-04),,24632603,(p=3.01e-04),,19774610,(p=3.01e-04),,10066797,(p=3.02e-04),,25994570,(p=3.04e-04),
307,307,9232,PTTG1,-,231,36,1.773e-55,23977008,(p=3.11e-04),,18663361,(p=4.01e-04),,24238056,(p=9.01e-04),,27766744,(p=1.00e-03),,23867215,(p=1.10e-03),,16809406,(p=1.20e-03),,25874498,(p=1.50e-03),,23523951,(p=1.90e-03),,12960092,(p=1.90e-03),,24627133,(p=2.00e-03),
308,308,7153,TOP2A,-,401,42,3.918e-55,21595939,(p=1.01e-04),,23163762,(p=3.07e-04),,21254166,(p=3.13e-04),,15504738,(p=3.16e-04),,25372714,(p=7.01e-04),,19458360,(p=1.70e-03),,18204862,(p=2.10e-03),,19111388,(p=2.10e-03),,27407105,(p=2.70e-03),,23533247,(p=2.70e-03),
309,309,10419,PRMT5,-,217,35,8.299e-55,26831064,(p=3.03e-04),,24453002,(p=3.07e-04),,21592330,(p=3.07e-04),,27643437,(p=3.09e-04),,26536822,(p=3.13e-04),,26541651,(p=3.14e-04),,25281873,(p=8.00e-04),,25852190,(p=1.10e-03),,22726390,(p=1.20e-03),,27292259,(p=1.60e-03),
310,310,4194,MDM4,-,250,36,3.54e-54,27927748,(p=3.06e-04),,27777309,(p=3.14e-04),,17875722,(p=3.15e-04),,25961923,(p=3.15e-04),,26720344,(p=7.02e-04),,28270148,(p=1.40e-03),,16511572,(p=1.60e-03),,25547493,(p=2.10e-03),,24285179,(p=2.10e-03),,21750655,(p=2.10e-03),
311,311,3084,NRG1,-,427,42,5.583e-54,18494554,(p=3.05e-04),,24044505,(p=3.07e-04),,12509456,(p=3.10e-04),,24112719,(p=3.13e-04),,26482609,(p=9.01e-04),,17432114,(p=1.60e-03),,23937725,(p=1.90e-03),,25018110,(p=2.10e-03),,12471041,(p=2.50e-03),,21246584,(p=2.60e-03),
312,312,4282,MIF,-,604,47,5.984e-54,25168062,(p=3.15e-04),,24384723,(p=7.01e-04),,19726058,(p=9.01e-04),,20573157,(p=1.40e-03),,27721403,(p=1.60e-03),,29079416,(p=1.60e-03),,21360573,(p=1.90e-03),,24932684,(p=2.10e-03),,22271573,(p=2.50e-03),,16243796,(p=2.90e-03),
313,313,6788,STK3,-,95,28,6.198e-54,27566175,(p=3.13e-04),,17379520,(p=3.13e-04),,20231902,(p=3.16e-04),,18328708,(p=1.60e-03),,19327996,(p=1.70e-03),,28103766,(p=2.50e-03),,28152516,(p=2.50e-03),,21104395,(p=2.90e-03),,7665586,(p=3.10e-03),,19962312,(p=3.60e-03),
314,314,3832,KIF11,-,152,31,3.813e-53,26304237,(p=1.01e-04),,16969080,(p=1.01e-04),,19996280,(p=1.06e-04),,22552964,(p=1.09e-04),,23444224,(p=1.11e-04),,25146433,(p=3.01e-04),,26831064,(p=3.03e-04),,21782324,(p=3.10e-04),,19545421,(p=3.10e-04),,19802393,(p=3.13e-04),
315,315,10253,SPRY2,-,173,32,4.59e-53,25934697,(p=4.01e-04),,18214995,(p=7.00e-04),,23868981,(p=1.30e-03),,26286024,(p=1.40e-03),,27835572,(p=1.40e-03),,20624167,(p=2.00e-03),,17510316,(p=2.10e-03),,26809508,(p=2.10e-03),,21909357,(p=2.50e-03),,17974561,(p=2.70e-03),
316,316,5328,PLAU,-,526,44,8.312e-53,22684547,(p=3.12e-04),,15886816,(p=3.15e-04),,14597629,(p=4.00e-04),,16525631,(p=1.60e-03),,22797919,(p=2.10e-03),,12477728,(p=2.10e-03),,28385810,(p=3.10e-03),,15937335,(p=3.10e-03),,19394555,(p=3.10e-03),,16127174,(p=3.10e-03),
317,317,79444,BIRC7,-,120,29,1.083e-52,22766624,(p=3.07e-04),,24023847,(p=3.14e-04),,23188704,(p=3.15e-04),,25695324,(p=4.00e-04),,27175933,(p=4.01e-04),,24008725,(p=7.02e-04),,23632777,(p=8.00e-04),,27677286,(p=9.01e-04),,25370472,(p=9.01e-04),,23524337,(p=1.10e-03),
318,318,9451,EIF2AK3,-,157,31,1.13e-52,28418119,(p=3.15e-04),,20072656,(p=3.16e-04),,22253692,(p=9.00e-04),,27977682,(p=1.60e-03),,28867195,(p=1.90e-03),,18451152,(p=2.80e-03),,24874742,(p=3.60e-03),,22354021,(p=3.60e-03),,25203443,(p=3.90e-03),,22169477,(p=3.90e-03),
319,319,1386,ATF2,-,233,34,5.319e-52,12663670,(p=9.01e-04),,16869889,(p=1.10e-03),,20581861,(p=1.20e-03),,23589174,(p=1.30e-03),,11713276,(p=1.60e-03),,11839738,(p=1.70e-03),,10066798,(p=2.10e-03),,26935060,(p=3.00e-03),,18695677,(p=3.10e-03),,9155018,(p=3.90e-03),
320,320,51701,NLK,-,80,26,5.706e-52,26503334,(p=2.00e-04),,12901858,(p=3.04e-04),,27036119,(p=1.20e-03),,26647877,(p=1.20e-03),,28003306,(p=1.60e-03),,14720327,(p=1.90e-03),,22733362,(p=2.10e-03),,23416699,(p=2.10e-03),,21177110,(p=2.10e-03),,24460265,(p=2.60e-03),
321,321,2066,ERBB4,-,288,36,6.95e-52,20585313,(p=3.06e-04),,27777309,(p=3.14e-04),,16477370,(p=4.01e-04),,25391651,(p=1.40e-03),,25916654,(p=1.70e-03),,18973758,(p=2.70e-03),,17505063,(p=2.90e-03),,17120616,(p=3.00e-03),,16778220,(p=3.60e-03),,22584572,(p=3.90e-03),
322,322,51147,ING4,-,97,27,1.544e-51,20707719,(p=3.09e-04),,19430401,(p=9.01e-04),,21971889,(p=1.10e-03),,23969950,(p=1.20e-03),,25490312,(p=1.30e-03),,19571607,(p=1.70e-03),,24130172,(p=2.00e-03),,27471108,(p=3.00e-03),,26936485,(p=3.00e-03),,15251430,(p=3.10e-03),
323,323,7532,YWHAG,-,217,33,2.068e-51,7790358,(p=3.14e-04),,12819209,(p=4.00e-04),,20451386,(p=4.01e-04),,25852190,(p=1.10e-03),,11531413,(p=1.40e-03),,28126486,(p=1.60e-03),,16511572,(p=1.60e-03),,16462731,(p=1.60e-03),,25154416,(p=1.70e-03),,16581770,(p=1.90e-03),
324,324,11140,CDC37,-,172,31,2.399e-51,24927996,(p=1.10e-04),,22451720,(p=1.11e-04),,25098386,(p=3.02e-04),,26831064,(p=3.03e-04),,21871133,(p=3.07e-04),,12907640,(p=3.13e-04),,18089825,(p=3.15e-04),,28073914,(p=4.00e-04),,24189400,(p=9.01e-04),,20663926,(p=1.60e-03),
