,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
69,69,8842,PROM1,-,483,14,6.582e-16,17388661,(p=7.03e-04),,22394107,(p=1.30e-03),,23532815,(p=1.50e-03),,22739150,(p=2.60e-03),,26406410,(p=2.70e-03),,25823028,(p=2.90e-03),,27748881,(p=4.60e-03),,24436149,(p=5.40e-03),,19404394,(p=5.60e-03),,20347795,(p=6.70e-03),
70,70,2030,SLC29A1,-,143,10,6.839e-16,26083014,(p=1.24e-04),,16333246,(p=2.60e-03),,15529184,(p=2.90e-03),,12008078,(p=3.40e-03),,27391351,(p=4.60e-03),,19428333,(p=5.80e-03),,19853583,(p=5.80e-03),,24361227,(p=6.70e-03),,26944860,(p=6.80e-03),,20665488,(p=9.60e-03),
71,71,1576,CYP3A4,-,777,16,2.011e-15,20395213,(p=2.07e-04),,17634410,(p=7.03e-04),,21169260,(p=1.10e-03),,20459744,(p=1.30e-03),,20530282,(p=3.40e-03),,17409981,(p=4.10e-03),,19636001,(p=4.30e-03),,17925548,(p=4.50e-03),,19470925,(p=5.30e-03),,22617232,(p=5.30e-03),
72,72,4790,NFKB1,-,2819,28,2.136e-15,19021048,(p=2.07e-04),,27338827,(p=2.70e-03),,23752607,(p=2.70e-03),,25823028,(p=2.90e-03),,19885551,(p=3.00e-03),,22013068,(p=3.50e-03),,19725919,(p=4.20e-03),,16630341,(p=4.40e-03),,26522725,(p=4.70e-03),,25028470,(p=4.80e-03),
73,73,1027,CDKN1B,-,929,17,2.444e-15,19889619,(p=7.01e-04),,16526056,(p=1.30e-03),,25524798,(p=1.30e-03),,17148774,(p=1.40e-03),,12576455,(p=1.70e-03),,18644126,(p=2.50e-03),,23982416,(p=3.10e-03),,27197201,(p=5.00e-03),,23907123,(p=5.30e-03),,18987662,(p=6.30e-03),
74,74,4288,MKI67,-,668,15,3.057e-15,25712457,(p=1.25e-04),,18592370,(p=3.10e-03),,26107196,(p=3.60e-03),,15931389,(p=3.60e-03),,25573205,(p=3.70e-03),,25879558,(p=3.90e-03),,23096218,(p=4.40e-03),,25400769,(p=4.60e-03),,23812670,(p=5.40e-03),,16295759,(p=7.40e-03),
75,75,648,BMI1,-,454,13,5.79e-15,26935956,(p=1.30e-03),,24913180,(p=1.30e-03),,27506934,(p=1.30e-03),,28122538,(p=3.60e-03),,15931389,(p=3.60e-03),,22040961,(p=4.20e-03),,18565849,(p=4.50e-03),,28260023,(p=4.50e-03),,16963837,(p=4.80e-03),,26343356,(p=6.50e-03),
76,76,3559,IL2RA,-,471,13,9.065e-15,28097942,(p=1.13e-04),,25006129,(p=1.40e-03),,24037346,(p=1.50e-03),,21157146,(p=1.50e-03),,25563559,(p=1.50e-03),,26350263,(p=1.60e-03),,24180329,(p=2.00e-03),,26375984,(p=3.40e-03),,26721345,(p=3.70e-03),,26422713,(p=4.20e-03),
77,77,6774,STAT3,-,2272,24,1.242e-14,28646535,(p=1.40e-03),,20072651,(p=1.70e-03),,26255115,(p=2.20e-03),,23083634,(p=3.60e-03),,24886434,(p=4.10e-03),,24025152,(p=4.10e-03),,26700206,(p=4.60e-03),,27976373,(p=4.60e-03),,28376152,(p=4.80e-03),,25760445,(p=5.00e-03),
78,78,3563,IL3RA,-,74,8,1.285e-14,27465508,(p=4.01e-04),,24030378,(p=2.00e-03),,21933861,(p=3.50e-03),,24846193,(p=5.30e-03),,12351411,(p=6.30e-03),,25957287,(p=6.30e-03),,24152218,(p=9.00e-03),,20819538,(p=9.60e-03),,NA,,NA,
79,79,931,MS4A1,-,126,9,1.309e-14,27090891,(p=1.29e-04),,26398317,(p=1.20e-03),,18006839,(p=1.50e-03),,19246561,(p=3.40e-03),,19054557,(p=4.50e-03),,27528699,(p=4.60e-03),,19276251,(p=4.70e-03),,18324964,(p=9.00e-03),,19513562,(p=9.70e-03),,NA,
80,80,6790,AURKA,-,611,14,1.325e-14,24874015,(p=2.70e-03),,27502708,(p=3.00e-03),,27209210,(p=3.10e-03),,26884555,(p=3.30e-03),,20382844,(p=3.60e-03),,23686525,(p=4.50e-03),,25625960,(p=5.30e-03),,28069801,(p=6.30e-03),,28764929,(p=7.40e-03),,25547434,(p=7.80e-03),
81,81,4684,NCAM1,-,287,11,1.86e-14,21148082,(p=4.04e-04),,12008081,(p=1.10e-03),,25935537,(p=1.30e-03),,26183877,(p=1.50e-03),,24369228,(p=1.70e-03),,24206578,(p=2.20e-03),,15223636,(p=5.30e-03),,21467162,(p=5.30e-03),,20684989,(p=6.30e-03),,24782118,(p=7.70e-03),
82,82,581,BAX,-,932,16,2.575e-14,25982455,(p=4.02e-04),,17388661,(p=7.03e-04),,27494852,(p=8.01e-04),,18494554,(p=1.40e-03),,20728382,(p=3.30e-03),,11839668,(p=4.50e-03),,14767525,(p=5.30e-03),,25957891,(p=5.30e-03),,12176904,(p=6.20e-03),,15388581,(p=6.30e-03),
83,83,2122,MECOM,-,145,9,4.501e-14,20308656,(p=1.40e-03),,23008312,(p=3.00e-03),,24747972,(p=4.10e-03),,26674644,(p=4.70e-03),,22033412,(p=4.80e-03),,23457546,(p=5.40e-03),,24568904,(p=7.80e-03),,22488406,(p=8.00e-03),,19776757,(p=9.10e-03),,NA,
84,84,23532,PRAME,-,88,8,5.026e-14,23409080,(p=1.80e-03),,19474511,(p=2.20e-03),,18815192,(p=2.70e-03),,18088461,(p=2.80e-03),,11943337,(p=6.30e-03),,23110703,(p=8.00e-03),,20376794,(p=8.90e-03),,24820636,(p=9.40e-03),,NA,,NA,
85,85,1026,CDKN1A,-,1511,19,6.405e-14,17388661,(p=7.03e-04),,12151346,(p=1.30e-03),,23982416,(p=3.10e-03),,20388787,(p=3.30e-03),,23215027,(p=3.70e-03),,22675167,(p=3.90e-03),,21903579,(p=4.10e-03),,17925548,(p=4.50e-03),,15609309,(p=4.70e-03),,15964625,(p=4.70e-03),
86,86,2305,FOXM1,-,363,11,2.216e-13,28482906,(p=2.30e-03),,25760224,(p=2.60e-03),,26316295,(p=2.70e-03),,25213081,(p=3.00e-03),,26560505,(p=3.10e-03),,24582753,(p=3.40e-03),,22900969,(p=4.10e-03),,27439614,(p=5.30e-03),,24578354,(p=6.80e-03),,23857410,(p=7.50e-03),
87,87,2146,EZH2,-,780,14,3.035e-13,27941792,(p=1.20e-03),,27630125,(p=3.10e-03),,23613835,(p=4.70e-03),,16963837,(p=4.80e-03),,21713757,(p=5.40e-03),,27630126,(p=6.60e-03),,25586788,(p=8.20e-03),,25051981,(p=8.70e-03),,21921040,(p=8.80e-03),,27223261,(p=9.00e-03),
88,88,1440,CSF3,-,190,9,4.917e-13,20237318,(p=2.20e-03),,22751169,(p=2.70e-03),,21262770,(p=4.10e-03),,21079612,(p=5.30e-03),,21935680,(p=7.80e-03),,16912178,(p=8.10e-03),,12676791,(p=8.70e-03),,21539498,(p=8.90e-03),,26666576,(p=9.10e-03),,NA,
89,89,1244,ABCC2,-,283,10,5.013e-13,12576456,(p=1.70e-03),,20530282,(p=3.40e-03),,17534875,(p=3.60e-03),,19885582,(p=4.10e-03),,19636001,(p=4.30e-03),,17925548,(p=4.50e-03),,19696793,(p=5.40e-03),,20439344,(p=9.00e-03),,17145840,(p=9.50e-03),,24404132,(p=9.60e-03),
90,90,10461,MERTK,-,121,8,6.379e-13,27649555,(p=2.07e-04),,23474756,(p=1.20e-03),,23353780,(p=2.60e-03),,25762638,(p=4.10e-03),,25428221,(p=6.30e-03),,19922767,(p=6.30e-03),,23585477,(p=6.30e-03),,22890323,(p=9.00e-03),,NA,,NA,
91,91,6387,CXCL12,-,1171,16,6.373e-13,15718416,(p=2.03e-04),,23637121,(p=7.00e-04),,24372262,(p=7.01e-04),,21624427,(p=1.50e-03),,26538086,(p=3.00e-03),,27282562,(p=3.90e-03),,26398122,(p=6.30e-03),,20637871,(p=6.30e-03),,27542769,(p=6.30e-03),,25872129,(p=6.50e-03),
92,92,1806,DPYD,-,212,9,1.259e-12,20530282,(p=3.40e-03),,19636001,(p=4.30e-03),,28637434,(p=4.60e-03),,23942539,(p=4.60e-03),,15709212,(p=5.20e-03),,19858398,(p=8.30e-03),,19104657,(p=8.90e-03),,26846104,(p=9.30e-03),,25677447,(p=9.70e-03),,NA,
93,93,952,CD38,-,222,9,1.883e-12,25865943,(p=7.04e-04),,24987056,(p=3.00e-03),,24884314,(p=3.10e-03),,21933861,(p=3.50e-03),,24846193,(p=5.30e-03),,24990614,(p=6.90e-03),,18689273,(p=7.50e-03),,15759031,(p=8.70e-03),,18322442,(p=8.70e-03),,NA,
94,94,472,ATM,-,1126,15,3.309e-12,23091097,(p=3.00e-03),,26563132,(p=3.00e-03),,27791036,(p=3.10e-03),,16167060,(p=3.90e-03),,22675167,(p=3.90e-03),,24145123,(p=5.40e-03),,20552631,(p=6.30e-03),,16326028,(p=6.70e-03),,25425972,(p=7.50e-03),,18035414,(p=8.20e-03),
95,95,4330,MN1,-,39,6,3.292e-12,21828125,(p=4.01e-04),,22905229,(p=4.01e-04),,19451432,(p=3.10e-03),,22488406,(p=8.00e-03),,17494859,(p=8.50e-03),,23515710,(p=9.10e-03),,NA,,NA,,NA,,NA,
96,96,675,BRCA2,-,1564,17,5.019e-12,20609467,(p=1.30e-03),,20609468,(p=1.70e-03),,19564533,(p=1.70e-03),,17145825,(p=2.20e-03),,23810788,(p=2.70e-03),,26961146,(p=3.50e-03),,27520487,(p=3.70e-03),,24217135,(p=3.90e-03),,21378390,(p=4.40e-03),,19553641,(p=4.60e-03),
97,97,595,CCND1,-,1381,16,6.202e-12,26261659,(p=1.50e-03),,20631636,(p=1.50e-03),,19070887,(p=2.20e-03),,19757306,(p=3.50e-03),,18798551,(p=3.90e-03),,18349392,(p=4.20e-03),,16870553,(p=4.30e-03),,17116943,(p=4.40e-03),,29035583,(p=4.70e-03),,21745168,(p=6.30e-03),
98,98,2078,ERG,-,370,10,6.296e-12,24504051,(p=1.50e-03),,22313860,(p=1.90e-03),,23250622,(p=2.50e-03),,16275934,(p=3.70e-03),,20841507,(p=4.10e-03),,19555438,(p=5.30e-03),,22488406,(p=8.00e-03),,26625814,(p=8.30e-03),,16954520,(p=8.70e-03),,21802835,(p=9.50e-03),
99,99,171023,ASXL1,-,104,7,1.559e-11,25596267,(p=1.50e-03),,23531518,(p=4.10e-03),,22031865,(p=4.50e-03),,27385790,(p=5.00e-03),,28063196,(p=5.30e-03),,26848006,(p=7.50e-03),,25306901,(p=8.90e-03),,NA,,NA,,NA,
100,100,1021,CDK6,-,286,9,1.67e-11,25524798,(p=1.30e-03),,25744718,(p=2.90e-03),,20354191,(p=4.60e-03),,27564114,(p=4.60e-03),,25876993,(p=5.30e-03),,27542767,(p=5.40e-03),,26707936,(p=6.30e-03),,27986745,(p=6.80e-03),,27252418,(p=8.30e-03),,NA,
101,101,3492,IGH,-,109,7,2.135e-11,14670929,(p=1.50e-03),,26239087,(p=3.90e-03),,19340428,(p=4.00e-03),,24048795,(p=4.40e-03),,20552631,(p=6.30e-03),,24711557,(p=6.60e-03),,20511662,(p=7.40e-03),,NA,,NA,,NA,
102,102,943,TNFRSF8,-,193,8,2.42e-11,27816715,(p=1.10e-03),,25135752,(p=1.30e-03),,26884853,(p=1.70e-03),,25288491,(p=5.00e-03),,23937105,(p=8.20e-03),,26340843,(p=8.30e-03),,15050749,(p=9.00e-03),,25248878,(p=9.30e-03),,NA,,NA,
103,103,5156,PDGFRA,-,440,10,3.211e-11,17377585,(p=5.00e-04),,27120808,(p=1.70e-03),,19307738,(p=3.00e-03),,25202099,(p=3.60e-03),,25380967,(p=3.90e-03),,18706197,(p=4.40e-03),,23567961,(p=7.50e-03),,23064464,(p=7.50e-03),,19326424,(p=9.00e-03),,25621775,(p=9.10e-03),
104,104,5728,PTEN,-,1903,17,7.869e-11,26861608,(p=2.05e-04),,23613387,(p=7.00e-04),,23349303,(p=2.70e-03),,23603434,(p=3.70e-03),,28646488,(p=4.70e-03),,24091144,(p=5.00e-03),,25146530,(p=6.30e-03),,28213783,(p=6.30e-03),,28280276,(p=6.70e-03),,23574264,(p=7.50e-03),
105,105,4193,MDM2,-,1687,16,9.13e-11,17498302,(p=7.00e-04),,20306673,(p=8.00e-04),,19560254,(p=2.90e-03),,19941740,(p=3.70e-03),,23982177,(p=4.40e-03),,22634534,(p=5.00e-03),,12687276,(p=5.80e-03),,26431163,(p=7.40e-03),,23818300,(p=7.50e-03),,21844567,(p=7.50e-03),
106,106,572,BAD,-,267,8,3.054e-10,12842996,(p=5.30e-03),,18676776,(p=5.40e-03),,17927446,(p=6.30e-03),,24038028,(p=8.20e-03),,20603619,(p=8.40e-03),,25215949,(p=8.50e-03),,15751984,(p=8.80e-03),,9824152,(p=9.10e-03),,NA,,NA,
107,107,10257,ABCC4,-,166,7,3.924e-10,24036158,(p=8.00e-04),,21156465,(p=1.20e-03),,19696793,(p=5.40e-03),,26842729,(p=5.40e-03),,25301721,(p=6.70e-03),,25586538,(p=8.80e-03),,24024181,(p=9.50e-03),,NA,,NA,,NA,
108,108,216,ALDH1A1,-,278,8,4.118e-10,23132408,(p=1.50e-03),,25344211,(p=1.70e-03),,27380877,(p=1.70e-03),,19696793,(p=5.40e-03),,22080062,(p=7.70e-03),,27813328,(p=9.00e-03),,22710732,(p=9.00e-03),,23332924,(p=9.60e-03),,NA,,NA,
109,109,8743,TNFSF10,-,776,11,5.074e-10,27176505,(p=4.10e-03),,17697742,(p=4.40e-03),,23699656,(p=4.40e-03),,25925126,(p=4.80e-03),,20417200,(p=5.00e-03),,26381901,(p=7.50e-03),,16863850,(p=7.70e-03),,21670755,(p=8.20e-03),,17070520,(p=9.00e-03),,12707267,(p=9.10e-03),
110,110,7124,TNF,-,5360,28,5.141e-10,14633738,(p=3.01e-04),,22173242,(p=7.01e-04),,12031914,(p=1.70e-03),,23225254,(p=1.70e-03),,26255115,(p=2.20e-03),,20100586,(p=2.50e-03),,16293872,(p=2.60e-03),,20191326,(p=4.10e-03),,16203766,(p=4.50e-03),,20599393,(p=4.70e-03),
111,111,1555,CYP2B6,-,294,8,6.219e-10,25677220,(p=1.29e-04),,19005482,(p=7.04e-04),,21169260,(p=1.10e-03),,20459744,(p=1.30e-03),,20179710,(p=4.30e-03),,26456622,(p=4.30e-03),,26544874,(p=4.60e-03),,19696793,(p=5.40e-03),,NA,,NA,
112,112,7517,XRCC3,-,451,9,8.049e-10,17410042,(p=1.00e-03),,18581889,(p=1.10e-03),,17197435,(p=1.30e-03),,18033323,(p=1.30e-03),,21726821,(p=2.70e-03),,17116943,(p=4.40e-03),,17131345,(p=7.30e-03),,18335219,(p=7.70e-03),,17476281,(p=8.30e-03),,NA,
113,113,3091,HIF1A,-,2688,18,1.853e-09,23785417,(p=4.03e-04),,16899602,(p=1.10e-03),,22632108,(p=1.20e-03),,21176961,(p=3.10e-03),,25553605,(p=3.30e-03),,25219592,(p=4.40e-03),,20020496,(p=5.30e-03),,19168635,(p=5.30e-03),,24840054,(p=5.40e-03),,27340936,(p=5.40e-03),
114,114,3107,HLA-C,-,896,11,2.087e-09,19539218,(p=1.00e-03),,17964196,(p=1.10e-03),,16532020,(p=1.70e-03),,19925877,(p=1.90e-03),,12010826,(p=4.00e-03),,18997170,(p=4.50e-03),,17950922,(p=6.30e-03),,25960307,(p=6.80e-03),,24046013,(p=8.10e-03),,19589487,(p=8.30e-03),
115,115,5925,RB1,-,1124,12,2.148e-09,20627193,(p=1.30e-03),,25675863,(p=4.70e-03),,19556322,(p=4.80e-03),,18381962,(p=5.00e-03),,22874878,(p=5.30e-03),,18976938,(p=6.30e-03),,23949216,(p=6.70e-03),,24987858,(p=7.80e-03),,19633425,(p=8.80e-03),,21139044,(p=8.90e-03),
116,116,865,CBFB,-,115,6,2.209e-09,10958941,(p=1.27e-04),,28253536,(p=4.02e-04),,16504290,(p=1.30e-03),,19603346,(p=4.70e-03),,25678665,(p=4.80e-03),,17571080,(p=9.40e-03),,NA,,NA,,NA,,NA,
117,117,2309,FOXO3,-,513,9,2.338e-09,20215543,(p=7.03e-04),,25791921,(p=4.10e-03),,20808831,(p=4.40e-03),,19211844,(p=5.40e-03),,20169663,(p=6.50e-03),,28869600,(p=6.80e-03),,14981546,(p=6.80e-03),,26540566,(p=7.80e-03),,18393360,(p=8.40e-03),,NA,
118,118,2623,GATA1,-,232,7,3.654e-09,22513796,(p=6.00e-04),,23874683,(p=9.00e-04),,25711269,(p=5.30e-03),,26234152,(p=5.30e-03),,22110660,(p=7.50e-03),,20870473,(p=7.70e-03),,19097174,(p=9.70e-03),,NA,,NA,,NA,
119,119,7514,XPO1,-,383,8,4.559e-09,27358488,(p=1.28e-04),,27693556,(p=2.60e-03),,23079374,(p=3.00e-03),,22677130,(p=4.50e-03),,23034282,(p=8.40e-03),,23564911,(p=9.10e-03),,26501108,(p=9.10e-03),,23588715,(p=9.60e-03),,NA,,NA,
120,120,4615,MYD88,-,387,8,4.899e-09,25055137,(p=1.60e-03),,28803429,(p=3.10e-03),,28294689,(p=4.40e-03),,27836860,(p=4.80e-03),,27837631,(p=5.20e-03),,17940625,(p=7.50e-03),,25360699,(p=8.70e-03),,22837180,(p=9.30e-03),,NA,,NA,
121,121,3806,KIR2DS1,-,136,6,5.831e-09,16504727,(p=1.50e-03),,21844874,(p=4.10e-03),,23380384,(p=6.30e-03),,25960307,(p=6.80e-03),,18945962,(p=8.70e-03),,19500138,(p=8.90e-03),,NA,,NA,,NA,,NA,
122,122,1493,CTLA4,-,1005,11,6.165e-09,19092854,(p=1.70e-03),,29335768,(p=1.70e-03),,22733023,(p=3.10e-03),,27118383,(p=3.40e-03),,27811020,(p=4.40e-03),,27354668,(p=4.60e-03),,27918555,(p=5.80e-03),,27249767,(p=6.50e-03),,28007774,(p=6.50e-03),,24631737,(p=6.80e-03),
123,123,7015,TERT,-,1508,13,6.265e-09,18293058,(p=1.70e-03),,28331964,(p=1.70e-03),,20642823,(p=4.50e-03),,26020272,(p=4.60e-03),,25675863,(p=4.70e-03),,24833766,(p=5.00e-03),,23444223,(p=5.30e-03),,27433923,(p=5.40e-03),,25108601,(p=6.30e-03),,20571066,(p=6.90e-03),
124,124,3569,IL6,-,4030,21,1.017e-08,14633738,(p=3.01e-04),,12031914,(p=1.70e-03),,18800145,(p=3.10e-03),,28660319,(p=4.30e-03),,12888915,(p=4.50e-03),,19435922,(p=4.90e-03),,27809289,(p=5.20e-03),,20305143,(p=5.30e-03),,22968454,(p=5.40e-03),,28053020,(p=6.30e-03),
125,125,7465,WEE1,-,152,6,1.101e-08,22289989,(p=4.90e-03),,22719872,(p=5.00e-03),,26054341,(p=6.70e-03),,26431163,(p=7.40e-03),,27363019,(p=8.00e-03),,24536047,(p=9.10e-03),,NA,,NA,,NA,,NA,
126,126,51185,CRBN,-,69,5,1.205e-08,26119939,(p=2.60e-03),,27365142,(p=3.00e-03),,25284710,(p=5.40e-03),,24118365,(p=6.30e-03),,27618360,(p=9.50e-03),,NA,,NA,,NA,,NA,,NA,
127,127,6573,SLC19A1,-,168,6,1.973e-08,17264302,(p=1.20e-03),,19841321,(p=1.50e-03),,20335220,(p=2.70e-03),,18322994,(p=4.50e-03),,12411325,(p=6.30e-03),,18028428,(p=7.50e-03),,NA,,NA,,NA,,NA,
128,128,3320,HSP90AA1,-,908,10,2.366e-08,23190580,(p=7.03e-04),,18386162,(p=1.30e-03),,24682747,(p=2.10e-03),,26556860,(p=2.70e-03),,24206096,(p=3.40e-03),,28064214,(p=4.40e-03),,20651072,(p=4.50e-03),,23047954,(p=5.50e-03),,24680776,(p=6.30e-03),,19952121,(p=8.20e-03),
129,129,1019,CDK4,-,482,8,2.468e-08,25744718,(p=2.90e-03),,20354191,(p=4.60e-03),,27564114,(p=4.60e-03),,28432176,(p=4.80e-03),,25876993,(p=5.30e-03),,27542767,(p=5.40e-03),,27986745,(p=6.80e-03),,25028469,(p=9.00e-03),,NA,,NA,
130,130,142,PARP1,-,942,10,3.258e-08,20950443,(p=1.70e-03),,27551000,(p=2.30e-03),,25483710,(p=3.00e-03),,23410825,(p=5.30e-03),,23275151,(p=7.70e-03),,26540566,(p=7.80e-03),,24038028,(p=8.20e-03),,26314963,(p=9.00e-03),,18347181,(p=9.50e-03),,20473728,(p=9.80e-03),
131,131,2260,FGFR1,-,503,8,3.367e-08,27315356,(p=1.70e-03),,23171834,(p=1.70e-03),,27005999,(p=4.50e-03),,28646488,(p=4.70e-03),,23594707,(p=5.30e-03),,11919391,(p=8.90e-03),,25819384,(p=9.40e-03),,25188816,(p=9.60e-03),,NA,,NA,
132,132,3480,IGF1R,-,955,10,3.636e-08,26450156,(p=7.03e-04),,28498399,(p=3.70e-03),,22508822,(p=4.70e-03),,20417200,(p=5.00e-03),,26342551,(p=5.40e-03),,20935157,(p=7.40e-03),,17419944,(p=8.30e-03),,23515613,(p=8.70e-03),,21273178,(p=9.00e-03),,18611244,(p=9.80e-03),
133,133,1728,NQO1,-,520,8,4.274e-08,19671875,(p=2.70e-03),,11840286,(p=3.90e-03),,21946896,(p=4.10e-03),,11895912,(p=5.30e-03),,21706157,(p=7.30e-03),,17581325,(p=7.50e-03),,17118447,(p=7.70e-03),,17476281,(p=8.30e-03),,NA,,NA,
134,134,30012,TLX3,-,30,4,4.722e-08,24571118,(p=1.70e-03),,26852660,(p=3.40e-03),,21225930,(p=9.00e-03),,14504110,(p=9.00e-03),,NA,,NA,,NA,,NA,,NA,,NA,
135,135,2120,ETV6,-,217,6,8.515e-08,27506214,(p=1.10e-03),,21869842,(p=2.30e-03),,21457573,(p=3.30e-03),,22373549,(p=3.90e-03),,18940475,(p=5.50e-03),,22094587,(p=8.30e-03),,NA,,NA,,NA,,NA,
136,136,5594,MAPK1,-,1938,13,8.973e-08,17128418,(p=1.50e-03),,21262770,(p=4.10e-03),,17526808,(p=4.40e-03),,28241849,(p=4.70e-03),,26872057,(p=5.20e-03),,17513610,(p=5.40e-03),,19729990,(p=6.30e-03),,27831567,(p=7.40e-03),,23674093,(p=7.50e-03),,20226009,(p=8.30e-03),
137,137,7161,TP73,-,576,8,9.017e-08,23055192,(p=7.03e-04),,26429976,(p=1.00e-03),,22971533,(p=1.30e-03),,19541822,(p=1.50e-03),,23384909,(p=2.80e-03),,15609309,(p=4.70e-03),,28035072,(p=5.00e-03),,17626635,(p=8.70e-03),,NA,,NA,
138,138,5888,RAD51,-,578,8,9.189e-08,28030834,(p=2.08e-04),,24244429,(p=2.08e-04),,18581889,(p=1.10e-03),,18033323,(p=1.30e-03),,26752698,(p=7.70e-03),,16596227,(p=8.30e-03),,20092964,(p=8.70e-03),,22634097,(p=9.30e-03),,NA,,NA,
139,139,6241,RRM2,-,106,5,9.639e-08,24024897,(p=2.05e-04),,18278438,(p=3.00e-03),,21844567,(p=7.50e-03),,19568409,(p=7.50e-03),,19002265,(p=7.50e-03),,NA,,NA,,NA,,NA,,NA,
140,140,5604,MAP2K1,-,386,7,1.002e-07,22805292,(p=1.70e-03),,22805291,(p=3.10e-03),,12689928,(p=3.80e-03),,25722381,(p=4.70e-03),,24011934,(p=7.70e-03),,24419498,(p=7.70e-03),,26625317,(p=8.70e-03),,NA,,NA,,NA,
141,141,7424,VEGFC,-,400,7,1.266e-07,20522712,(p=5.00e-04),,26124351,(p=8.00e-04),,22833169,(p=1.40e-03),,18245556,(p=2.90e-03),,24184161,(p=4.10e-03),,16879394,(p=4.60e-03),,11999550,(p=9.80e-03),,NA,,NA,,NA,
142,142,558,AXL,-,235,6,1.297e-07,23982172,(p=1.10e-03),,27856601,(p=4.40e-03),,25767293,(p=4.60e-03),,23117882,(p=7.50e-03),,22890323,(p=9.00e-03),,7521695,(p=9.50e-03),,NA,,NA,,NA,,NA,
143,143,930,CD19,-,114,5,1.351e-07,25883042,(p=1.10e-03),,28441264,(p=3.00e-03),,21599592,(p=3.40e-03),,7568175,(p=4.60e-03),,25739938,(p=6.30e-03),,NA,,NA,,NA,,NA,,NA,
144,144,5743,PTGS2,-,2041,13,1.477e-07,20631636,(p=1.50e-03),,23645839,(p=3.00e-03),,24637636,(p=3.60e-03),,24184161,(p=4.10e-03),,19885582,(p=4.10e-03),,19047118,(p=5.30e-03),,25888998,(p=5.40e-03),,16314473,(p=6.30e-03),,27101738,(p=8.00e-03),,20514410,(p=9.00e-03),
145,145,6502,SKP2,-,415,7,1.577e-07,19889619,(p=7.01e-04),,18644126,(p=2.50e-03),,23907123,(p=5.30e-03),,23328995,(p=7.80e-03),,19657571,(p=8.70e-03),,28346424,(p=8.70e-03),,27317767,(p=9.00e-03),,NA,,NA,,NA,
146,146,3791,KDR,-,875,9,1.687e-07,20026801,(p=7.03e-04),,27789775,(p=7.04e-04),,27059553,(p=3.40e-03),,26619847,(p=4.70e-03),,18987662,(p=6.30e-03),,25713439,(p=7.50e-03),,14726393,(p=8.20e-03),,18379357,(p=9.10e-03),,21424032,(p=9.50e-03),,NA,
147,147,9961,MVP,-,120,5,1.701e-07,17875533,(p=7.00e-04),,12576456,(p=1.70e-03),,19969624,(p=3.50e-03),,16614510,(p=5.30e-03),,18200595,(p=5.80e-03),,NA,,NA,,NA,,NA,,NA,
148,148,3490,IGFBP7,-,121,5,1.76e-07,24967962,(p=7.00e-04),,26450156,(p=7.03e-04),,25887188,(p=2.90e-03),,22005787,(p=6.30e-03),,20535151,(p=6.80e-03),,NA,,NA,,NA,,NA,,NA,
149,149,7172,TPMT,-,251,6,1.823e-07,22846425,(p=2.70e-03),,15709212,(p=5.20e-03),,15784872,(p=6.30e-03),,24734162,(p=6.80e-03),,25347948,(p=9.10e-03),,25000470,(p=9.40e-03),,NA,,NA,,NA,,NA,
150,150,8678,BECN1,-,429,7,1.907e-07,28977798,(p=1.40e-03),,25427639,(p=1.50e-03),,27744427,(p=2.70e-03),,20473282,(p=6.70e-03),,20368806,(p=7.50e-03),,22392728,(p=7.90e-03),,27696537,(p=8.90e-03),,NA,,NA,,NA,
151,151,5159,PDGFRB,-,434,7,2.048e-07,28725989,(p=8.01e-04),,28183292,(p=1.40e-03),,17229632,(p=5.30e-03),,23567961,(p=7.50e-03),,23064464,(p=7.50e-03),,29133777,(p=8.30e-03),,24687085,(p=9.00e-03),,NA,,NA,,NA,
152,152,1029,CDKN2A,-,2118,13,2.076e-07,27090891,(p=1.29e-04),,17388661,(p=7.03e-04),,26022239,(p=1.50e-03),,20435884,(p=1.70e-03),,26457030,(p=2.20e-03),,25675863,(p=4.70e-03),,26670666,(p=6.30e-03),,28423581,(p=6.70e-03),,25541826,(p=7.50e-03),,12127556,(p=8.00e-03),
153,153,768,CA9,-,259,6,2.136e-07,16954440,(p=7.04e-04),,24821582,(p=5.30e-03),,25890268,(p=6.70e-03),,12576453,(p=9.10e-03),,12865916,(p=9.30e-03),,19619339,(p=9.40e-03),,NA,,NA,,NA,,NA,
154,154,2261,FGFR3,-,443,7,2.305e-07,19070887,(p=2.20e-03),,22329352,(p=2.20e-03),,21521775,(p=2.90e-03),,27520487,(p=3.70e-03),,14562121,(p=6.30e-03),,27267856,(p=7.40e-03),,27932416,(p=7.50e-03),,NA,,NA,,NA,
155,155,545,ATR,-,458,7,2.863e-07,26563132,(p=3.00e-03),,22621920,(p=3.40e-03),,28440428,(p=4.10e-03),,27743911,(p=5.40e-03),,27625305,(p=8.30e-03),,26061604,(p=8.90e-03),,28468589,(p=8.90e-03),,NA,,NA,,NA,
156,156,6850,SYK,-,463,7,3.06e-07,21438742,(p=2.70e-03),,26315286,(p=3.00e-03),,19549911,(p=3.80e-03),,23396081,(p=4.30e-03),,25974135,(p=4.50e-03),,25748087,(p=5.30e-03),,23861534,(p=7.40e-03),,NA,,NA,,NA,
