,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
1,1,1111,CHEK1,-,455,277,0,15688426,(p=7.14e-05),,22203733,(p=8.27e-05),,29074359,(p=8.78e-05),,21179472,(p=8.99e-05),,12150968,(p=9.01e-05),,24913641,(p=9.16e-05),,24098799,(p=9.18e-05),,12813133,(p=9.33e-05),,27815358,(p=9.59e-05),,17991895,(p=9.67e-05),
2,2,1017,CDK2,-,717,289,0,12912980,(p=9.22e-05),,27663592,(p=9.27e-05),,16912201,(p=9.61e-05),,16205633,(p=9.76e-05),,26555773,(p=9.84e-05),,26890070,(p=1.97e-04),,24444383,(p=2.03e-04),,22084169,(p=2.05e-04),,16951407,(p=2.07e-04),,22479189,(p=3.01e-04),
3,3,1026,CDKN1A,-,1511,443,0,25349305,(p=9.53e-05),,21554918,(p=2.00e-04),,23982416,(p=2.01e-04),,21933447,(p=2.02e-04),,22160829,(p=2.03e-04),,25788262,(p=3.02e-04),,24467951,(p=3.02e-04),,17513615,(p=3.03e-04),,12599217,(p=3.04e-04),,21685936,(p=3.05e-04),
4,4,472,ATM,-,1126,318,0,26563132,(p=8.92e-05),,27472395,(p=9.70e-05),,18224251,(p=1.00e-04),,19881958,(p=2.01e-04),,27197168,(p=2.04e-04),,27625305,(p=2.04e-04),,25232030,(p=2.04e-04),,26517239,(p=2.05e-04),,21034966,(p=2.05e-04),,20372057,(p=2.06e-04),
5,5,1956,EGFR,-,4828,918,0,23548265,(p=8.92e-05),,21858220,(p=8.93e-05),,19020749,(p=9.07e-05),,28446642,(p=9.28e-05),,25077897,(p=9.53e-05),,25766325,(p=9.61e-05),,24648348,(p=9.84e-05),,22285168,(p=2.00e-04),,24780295,(p=2.03e-04),,27318681,(p=2.05e-04),
6,6,207,AKT1,-,2893,542,0,22607554,(p=9.64e-05),,24718901,(p=2.01e-04),,26310353,(p=2.03e-04),,22029423,(p=2.03e-04),,18725974,(p=3.02e-04),,19409087,(p=3.02e-04),,18644989,(p=3.03e-04),,20216471,(p=3.03e-04),,25323938,(p=3.06e-04),,22905202,(p=3.07e-04),
7,7,7157,TP53,-,8709,1070,0,26563132,(p=8.92e-05),,23146687,(p=9.16e-05),,25349305,(p=9.53e-05),,17991895,(p=9.67e-05),,15583825,(p=9.71e-05),,22761954,(p=9.73e-05),,11839095,(p=9.78e-05),,27550999,(p=9.85e-05),,20542099,(p=9.94e-05),,26556860,(p=9.99e-05),
8,8,2475,MTOR,-,1679,358,1.026e-305,22607554,(p=9.64e-05),,28241849,(p=9.89e-05),,26188279,(p=9.91e-05),,20811722,(p=2.01e-04),,24718901,(p=2.01e-04),,22029423,(p=2.03e-04),,28468774,(p=2.04e-04),,25046358,(p=2.07e-04),,23434734,(p=2.08e-04),,15657358,(p=3.05e-04),
9,9,1027,CDKN1B,-,929,265,1.211e-289,19636294,(p=2.01e-04),,23982416,(p=2.01e-04),,12210483,(p=3.00e-04),,25821107,(p=3.01e-04),,25788262,(p=3.02e-04),,27629878,(p=3.04e-04),,12599217,(p=3.04e-04),,25228008,(p=3.05e-04),,21054888,(p=3.05e-04),,21062737,(p=3.08e-04),
10,10,545,ATR,-,458,199,2.326e-281,29038346,(p=8.43e-05),,26563132,(p=8.92e-05),,26755646,(p=9.57e-05),,28440428,(p=9.66e-05),,27472395,(p=9.70e-05),,23548269,(p=9.72e-05),,25962492,(p=2.00e-04),,25966274,(p=2.00e-04),,24327542,(p=2.01e-04),,25269479,(p=2.02e-04),
11,11,6774,STAT3,-,2272,380,3.303e-279,28162277,(p=9.92e-05),,19861436,(p=2.07e-04),,19223541,(p=3.01e-04),,24025152,(p=3.04e-04),,20072651,(p=3.05e-04),,24473398,(p=3.07e-04),,28376152,(p=3.07e-04),,23612755,(p=3.08e-04),,23526220,(p=3.08e-04),,17634553,(p=3.09e-04),
12,12,983,CDK1,-,764,226,2.696e-264,12912980,(p=9.22e-05),,23471882,(p=9.66e-05),,16205633,(p=9.76e-05),,25947085,(p=2.02e-04),,24444383,(p=2.03e-04),,27486754,(p=2.04e-04),,11531413,(p=2.05e-04),,18247328,(p=2.05e-04),,21504622,(p=2.05e-04),,16533053,(p=3.01e-04),
13,13,5347,PLK1,-,605,178,2.499e-223,23790466,(p=9.52e-05),,22188812,(p=9.95e-05),,25826089,(p=2.02e-04),,23144294,(p=2.02e-04),,18980975,(p=2.06e-04),,16927022,(p=2.06e-04),,23574746,(p=2.07e-04),,27558135,(p=3.00e-04),,27647547,(p=3.00e-04),,19690138,(p=3.02e-04),
14,14,595,CCND1,-,1381,244,7.215e-222,19412162,(p=3.03e-04),,27798882,(p=3.04e-04),,19633425,(p=3.07e-04),,28627709,(p=3.07e-04),,28349562,(p=3.08e-04),,20072652,(p=3.09e-04),,27226604,(p=3.12e-04),,23388457,(p=3.12e-04),,24008375,(p=3.13e-04),,20515940,(p=3.14e-04),
15,15,3014,H2AFX,-,387,150,1.031e-218,20372780,(p=2.03e-04),,25459351,(p=2.04e-04),,15655354,(p=2.05e-04),,20823146,(p=2.07e-04),,20573551,(p=3.00e-04),,15485898,(p=3.04e-04),,17594478,(p=3.05e-04),,16628006,(p=3.05e-04),,23045526,(p=3.10e-04),,19020308,(p=3.10e-04),
16,16,4170,MCL1,-,587,163,3.046e-205,26603262,(p=9.70e-05),,17927446,(p=3.01e-04),,24469836,(p=3.04e-04),,26219338,(p=3.06e-04),,25362855,(p=3.06e-04),,20038816,(p=3.09e-04),,22456335,(p=3.13e-04),,22934750,(p=3.14e-04),,27307592,(p=3.17e-04),,25672320,(p=3.17e-04),
17,17,4233,MET,-,1039,201,1.904e-204,27573171,(p=9.79e-05),,23381625,(p=2.04e-04),,27185371,(p=2.04e-04),,23536000,(p=2.06e-04),,28341789,(p=3.00e-04),,26580964,(p=3.00e-04),,23348694,(p=3.04e-04),,20661229,(p=3.04e-04),,23386689,(p=3.04e-04),,22238368,(p=3.07e-04),
18,18,332,BIRC5,-,1116,206,1.55e-203,22407831,(p=9.85e-05),,18829549,(p=1.00e-04),,21367753,(p=2.04e-04),,22723337,(p=2.06e-04),,24387108,(p=2.07e-04),,24886358,(p=3.06e-04),,12517802,(p=3.08e-04),,25808836,(p=3.08e-04),,14988404,(p=3.08e-04),,20072652,(p=3.09e-04),
19,19,11200,CHEK2,-,513,154,4.998e-203,18566216,(p=9.86e-05),,25962492,(p=2.00e-04),,19881958,(p=2.01e-04),,22160829,(p=2.03e-04),,21034966,(p=2.05e-04),,22586065,(p=2.07e-04),,17101782,(p=3.01e-04),,28498365,(p=3.01e-04),,24480460,(p=3.04e-04),,24657486,(p=3.05e-04),
20,20,2064,ERBB2,-,2547,293,1.365e-198,27358485,(p=9.51e-05),,25766325,(p=9.61e-05),,24909175,(p=2.01e-04),,28468774,(p=2.04e-04),,20459769,(p=2.06e-04),,18725974,(p=3.02e-04),,26333383,(p=3.04e-04),,25128455,(p=3.04e-04),,24044505,(p=3.06e-04),,22238368,(p=3.07e-04),
21,21,1019,CDK4,-,482,147,1.766e-197,27986745,(p=7.90e-05),,20354191,(p=9.11e-05),,25028469,(p=9.46e-05),,16205633,(p=9.76e-05),,28947417,(p=2.02e-04),,24444383,(p=2.03e-04),,25876993,(p=3.07e-04),,28349562,(p=3.08e-04),,25744718,(p=3.08e-04),,19960406,(p=3.08e-04),
22,22,5290,PIK3CA,-,1251,206,1.634e-193,28446642,(p=9.28e-05),,28947417,(p=2.02e-04),,23136191,(p=2.05e-04),,24249715,(p=2.07e-04),,27903677,(p=3.02e-04),,22336586,(p=3.03e-04),,26333383,(p=3.04e-04),,24011934,(p=3.06e-04),,21558396,(p=3.07e-04),,22905202,(p=3.07e-04),
23,23,8743,TNFSF10,-,776,160,2.109e-180,17431115,(p=9.49e-05),,21291526,(p=3.03e-04),,20417200,(p=3.08e-04),,28424227,(p=3.10e-04),,22462553,(p=3.13e-04),,24488010,(p=3.14e-04),,21695716,(p=3.14e-04),,23053497,(p=3.16e-04),,27358484,(p=3.17e-04),,18640940,(p=3.17e-04),
24,24,5728,PTEN,-,1903,227,6.371e-176,28349562,(p=3.08e-04),,28401302,(p=3.10e-04),,20113523,(p=3.12e-04),,20087603,(p=3.13e-04),,17300726,(p=3.13e-04),,24743220,(p=3.14e-04),,17684018,(p=3.16e-04),,25870146,(p=3.16e-04),,21358673,(p=3.16e-04),,26905328,(p=3.16e-04),
25,25,891,CCNB1,-,410,118,1.558e-164,18671143,(p=9.78e-05),,26555773,(p=9.84e-05),,27486754,(p=2.04e-04),,11531413,(p=2.05e-04),,21504622,(p=2.05e-04),,22482362,(p=3.05e-04),,16751065,(p=3.06e-04),,20367638,(p=3.11e-04),,18281511,(p=3.11e-04),,16407259,(p=3.12e-04),
26,26,3480,IGF1R,-,955,158,1.911e-163,27472395,(p=9.70e-05),,24186206,(p=9.97e-05),,26450156,(p=2.07e-04),,23515613,(p=3.03e-04),,26497996,(p=3.04e-04),,21177763,(p=3.05e-04),,23818948,(p=3.06e-04),,20417200,(p=3.08e-04),,17634559,(p=3.10e-04),,18611244,(p=3.12e-04),
27,27,7465,WEE1,-,152,82,6.581e-153,28652249,(p=6.70e-05),,24536047,(p=7.48e-05),,21529352,(p=7.98e-05),,23538902,(p=8.16e-05),,24927813,(p=8.54e-05),,26598692,(p=8.61e-05),,22719872,(p=8.82e-05),,23767999,(p=8.91e-05),,27077811,(p=9.43e-05),,22641220,(p=9.99e-05),
28,28,672,BRCA1,-,2556,230,7.438e-153,16912201,(p=9.61e-05),,23548269,(p=9.72e-05),,25522274,(p=2.03e-04),,22869732,(p=2.04e-04),,28358361,(p=3.02e-04),,15485898,(p=3.04e-04),,14654792,(p=3.05e-04),,22743332,(p=3.08e-04),,17229870,(p=3.09e-04),,24378347,(p=3.11e-04),
29,29,898,CCNE1,-,404,109,1.172e-151,27663592,(p=9.27e-05),,26603262,(p=9.70e-05),,26219338,(p=3.06e-04),,19631451,(p=3.09e-04),,28107181,(p=3.14e-04),,20453888,(p=3.14e-04),,22558078,(p=3.15e-04),,25399696,(p=3.16e-04),,18799628,(p=3.16e-04),,22460364,(p=4.01e-04),
30,30,4790,NFKB1,-,2819,240,1.384e-151,25028470,(p=2.05e-04),,22641218,(p=3.00e-04),,24300974,(p=3.01e-04),,15780175,(p=3.10e-04),,12963997,(p=3.12e-04),,20716114,(p=3.12e-04),,19553005,(p=3.13e-04),,21820300,(p=3.13e-04),,18593997,(p=3.13e-04),,20482842,(p=3.14e-04),
31,31,5591,PRKDC,-,532,119,2.953e-151,15811628,(p=3.02e-04),,18644989,(p=3.03e-04),,25771720,(p=3.03e-04),,26992638,(p=3.05e-04),,22009179,(p=3.06e-04),,16751065,(p=3.06e-04),,20205745,(p=3.07e-04),,22131882,(p=3.09e-04),,21319273,(p=3.11e-04),,25925375,(p=3.11e-04),
32,32,5925,RB1,-,1124,156,2.086e-150,25028469,(p=9.46e-05),,16205633,(p=9.76e-05),,17640669,(p=3.06e-04),,19633425,(p=3.07e-04),,17160137,(p=3.08e-04),,19631451,(p=3.09e-04),,21139044,(p=3.10e-04),,24747969,(p=3.10e-04),,24170547,(p=3.11e-04),,12963997,(p=3.12e-04),
33,33,5594,MAPK1,-,1938,197,9.833e-150,28241849,(p=9.89e-05),,26310353,(p=2.03e-04),,24607276,(p=2.06e-04),,24300974,(p=3.01e-04),,27259234,(p=3.06e-04),,17526808,(p=3.07e-04),,19633425,(p=3.07e-04),,20203690,(p=3.09e-04),,23338561,(p=3.09e-04),,20038816,(p=3.09e-04),
34,34,3845,KRAS,-,2028,198,4.041e-147,27607580,(p=9.59e-05),,21277645,(p=9.83e-05),,24648348,(p=9.84e-05),,21385921,(p=3.00e-04),,28846180,(p=3.03e-04),,28039262,(p=3.06e-04),,24011934,(p=3.06e-04),,27121230,(p=3.07e-04),,20159991,(p=3.10e-04),,20124452,(p=3.11e-04),
35,35,4609,MYC,-,1745,177,1.345e-140,26988986,(p=1.00e-04),,24444383,(p=2.03e-04),,28073841,(p=2.07e-04),,27076630,(p=2.07e-04),,21949397,(p=3.03e-04),,21054888,(p=3.05e-04),,27401245,(p=3.07e-04),,27903272,(p=3.09e-04),,17297307,(p=3.09e-04),,24190252,(p=3.10e-04),
36,36,6790,AURKA,-,611,115,1.867e-138,19649632,(p=2.02e-04),,28073841,(p=2.07e-04),,24240108,(p=3.03e-04),,24480460,(p=3.04e-04),,25362855,(p=3.06e-04),,25609923,(p=3.08e-04),,28764929,(p=3.08e-04),,22222631,(p=3.08e-04),,23334327,(p=3.09e-04),,27213815,(p=3.12e-04),
37,37,1869,E2F1,-,703,120,1.981e-137,15187102,(p=3.07e-04),,15140942,(p=3.07e-04),,20354121,(p=3.09e-04),,25788226,(p=3.12e-04),,26833126,(p=3.13e-04),,26642705,(p=3.15e-04),,9553123,(p=3.15e-04),,20423997,(p=3.16e-04),,14681231,(p=3.16e-04),,15713665,(p=3.17e-04),
38,38,2305,FOXM1,-,363,96,5.075e-137,23531216,(p=9.72e-05),,27185371,(p=2.04e-04),,25391371,(p=2.06e-04),,17101782,(p=3.01e-04),,28482906,(p=3.03e-04),,25808837,(p=3.05e-04),,26918606,(p=3.08e-04),,23006512,(p=3.09e-04),,26927663,(p=3.15e-04),,18254960,(p=3.15e-04),
39,39,596,BCL2,-,1761,171,6.81e-135,25885284,(p=3.07e-04),,28428442,(p=3.09e-04),,20072652,(p=3.09e-04),,28652654,(p=3.14e-04),,28379541,(p=3.15e-04),,26874859,(p=3.16e-04),,27468725,(p=3.16e-04),,21463514,(p=3.16e-04),,25754349,(p=4.01e-04),,23588221,(p=4.01e-04),
40,40,5599,MAPK8,-,927,130,3.881e-134,17908987,(p=2.01e-04),,18594007,(p=2.02e-04),,21504622,(p=2.05e-04),,25341038,(p=3.08e-04),,23817665,(p=3.17e-04),,27401020,(p=3.17e-04),,27855694,(p=5.00e-04),,18813780,(p=7.01e-04),,21931671,(p=7.01e-04),,21223552,(p=9.00e-04),
41,41,142,PARP1,-,942,126,8.161e-129,24847116,(p=8.41e-05),,23275151,(p=8.89e-05),,28454547,(p=9.27e-05),,23548269,(p=9.72e-05),,27440269,(p=9.83e-05),,24219164,(p=9.88e-05),,27551000,(p=9.98e-05),,26351319,(p=2.01e-04),,24780295,(p=2.03e-04),,28167507,(p=2.03e-04),
42,42,6502,SKP2,-,415,94,6.714e-128,19636294,(p=2.01e-04),,24651440,(p=2.04e-04),,25788262,(p=3.02e-04),,19631451,(p=3.09e-04),,18451165,(p=3.11e-04),,23807222,(p=3.17e-04),,22204716,(p=3.18e-04),,12188931,(p=4.00e-04),,15833859,(p=6.00e-04),,13678583,(p=7.01e-04),
43,43,5595,MAPK3,-,1306,139,2.862e-124,27259234,(p=3.06e-04),,17526808,(p=3.07e-04),,20203690,(p=3.09e-04),,20038816,(p=3.09e-04),,24239461,(p=3.09e-04),,21444628,(p=3.11e-04),,20009539,(p=3.15e-04),,20823133,(p=3.17e-04),,19147767,(p=3.17e-04),,23166842,(p=3.18e-04),
44,44,1432,MAPK14,-,1249,136,7.463e-124,21858220,(p=8.93e-05),,19633425,(p=3.07e-04),,22053010,(p=3.08e-04),,17548358,(p=3.10e-04),,27401020,(p=3.17e-04),,20169663,(p=5.00e-04),,15894558,(p=7.00e-04),,24824222,(p=7.01e-04),,19265690,(p=8.00e-04),,21923922,(p=9.01e-04),
45,45,4193,MDM2,-,1687,154,4.45e-123,27550999,(p=9.85e-05),,26228206,(p=2.03e-04),,25567130,(p=2.05e-04),,24240108,(p=3.03e-04),,27736841,(p=3.03e-04),,26317544,(p=3.05e-04),,20803550,(p=3.07e-04),,26482041,(p=3.08e-04),,20370686,(p=3.08e-04),,26070072,(p=3.08e-04),
46,46,2309,FOXO3,-,513,97,8.317e-123,22761954,(p=9.73e-05),,26310353,(p=2.03e-04),,18312651,(p=3.01e-04),,21092744,(p=3.06e-04),,24766860,(p=3.08e-04),,26375988,(p=3.09e-04),,23085518,(p=3.09e-04),,25791921,(p=3.10e-04),,18393360,(p=3.12e-04),,27452907,(p=3.18e-04),
47,47,673,BRAF,-,1852,160,1.671e-122,26384810,(p=2.02e-04),,27283860,(p=3.07e-04),,22180495,(p=3.08e-04),,17878251,(p=3.09e-04),,21447798,(p=3.12e-04),,24947927,(p=3.14e-04),,23908594,(p=3.16e-04),,21936566,(p=3.16e-04),,18458053,(p=3.17e-04),,27765849,(p=4.01e-04),
48,48,2065,ERBB3,-,443,92,3.657e-122,27358485,(p=9.51e-05),,23998444,(p=9.88e-05),,24044505,(p=3.06e-04),,27986750,(p=3.07e-04),,15504738,(p=3.15e-04),,24667376,(p=3.16e-04),,28507002,(p=4.02e-04),,21278786,(p=4.02e-04),,20726858,(p=6.00e-04),,18632642,(p=7.01e-04),
49,49,2932,GSK3B,-,1118,128,7.287e-122,12778079,(p=3.08e-04),,24239461,(p=3.09e-04),,23729362,(p=3.10e-04),,19188159,(p=3.11e-04),,19584164,(p=3.11e-04),,27481517,(p=3.12e-04),,23408967,(p=3.13e-04),,24327518,(p=3.13e-04),,22286758,(p=3.16e-04),,27780915,(p=3.16e-04),
50,50,6714,SRC,-,1255,128,8.814e-116,21509526,(p=9.11e-05),,19861436,(p=2.07e-04),,21618517,(p=3.00e-04),,19223541,(p=3.01e-04),,26358373,(p=3.08e-04),,22658320,(p=3.09e-04),,21646863,(p=3.11e-04),,27419630,(p=3.13e-04),,27108184,(p=3.15e-04),,24634213,(p=3.17e-04),
51,51,331,XIAP,-,499,90,2.369e-114,27607580,(p=9.59e-05),,17339366,(p=9.98e-05),,22934750,(p=3.14e-04),,20515940,(p=3.14e-04),,22173242,(p=3.17e-04),,18049476,(p=3.17e-04),,23817665,(p=3.17e-04),,12855663,(p=4.00e-04),,17094439,(p=4.00e-04),,25501831,(p=4.01e-04),
52,52,890,CCNA2,-,295,76,9.896e-114,26890070,(p=1.97e-04),,27259234,(p=3.06e-04),,15187102,(p=3.07e-04),,19631451,(p=3.09e-04),,24935000,(p=3.10e-04),,17636382,(p=3.10e-04),,22745723,(p=3.10e-04),,15828833,(p=3.16e-04),,15647383,(p=3.17e-04),,8662825,(p=7.00e-04),
53,53,1021,CDK6,-,286,75,3.139e-113,27986745,(p=7.90e-05),,20354191,(p=9.11e-05),,28947417,(p=2.02e-04),,24444383,(p=2.03e-04),,27252418,(p=2.04e-04),,25703099,(p=3.04e-04),,25876993,(p=3.07e-04),,25744718,(p=3.08e-04),,25991817,(p=3.11e-04),,26498144,(p=3.13e-04),
54,54,2146,EZH2,-,780,104,4.492e-113,28044469,(p=3.15e-04),,26631032,(p=3.16e-04),,28292935,(p=3.17e-04),,25890085,(p=4.00e-04),,23190500,(p=4.01e-04),,19079346,(p=7.00e-04),,27391784,(p=1.00e-03),,26590165,(p=1.00e-03),,26304929,(p=1.00e-03),,20015867,(p=1.00e-03),
55,55,10018,BCL2L11,-,424,82,1.904e-109,27986747,(p=2.07e-04),,17927446,(p=3.01e-04),,23382048,(p=3.12e-04),,20237869,(p=3.15e-04),,26874859,(p=3.16e-04),,24871945,(p=4.01e-04),,27103402,(p=4.01e-04),,23500081,(p=4.02e-04),,22131152,(p=7.01e-04),,26707131,(p=1.00e-03),
56,56,5747,PTK2,-,828,101,5.923e-107,27036135,(p=2.01e-04),,27736841,(p=3.03e-04),,26962872,(p=3.04e-04),,24848258,(p=3.06e-04),,19671193,(p=3.13e-04),,27009091,(p=3.13e-04),,24899686,(p=3.15e-04),,26956728,(p=3.16e-04),,26892465,(p=3.16e-04),,25971297,(p=3.18e-04),
57,57,4683,NBN,-,439,81,1.052e-106,22927831,(p=3.10e-04),,16936774,(p=3.11e-04),,28855246,(p=3.12e-04),,12972939,(p=3.16e-04),,15456891,(p=3.17e-04),,15279770,(p=4.00e-04),,16428493,(p=4.00e-04),,22941933,(p=4.01e-04),,25088203,(p=4.01e-04),,17431132,(p=4.02e-04),
58,58,558,AXL,-,235,67,1.69e-106,27671334,(p=9.50e-05),,25767293,(p=2.03e-04),,22890323,(p=3.07e-04),,27856601,(p=3.07e-04),,28184013,(p=3.10e-04),,28476872,(p=3.11e-04),,27893463,(p=3.11e-04),,24240689,(p=3.14e-04),,24926787,(p=3.14e-04),,26848524,(p=3.17e-04),
59,59,995,CDC25C,-,202,64,4.002e-106,29074359,(p=8.78e-05),,16205633,(p=9.76e-05),,15705874,(p=1.00e-04),,11531413,(p=2.05e-04),,16649252,(p=3.02e-04),,16751065,(p=3.06e-04),,25397735,(p=3.07e-04),,16648550,(p=3.15e-04),,11836499,(p=3.16e-04),,15150265,(p=3.16e-04),
60,60,238,ALK,-,529,83,1.453e-102,27986745,(p=7.90e-05),,19535344,(p=2.01e-04),,22203728,(p=3.05e-04),,27780853,(p=3.09e-04),,24419060,(p=3.09e-04),,28370702,(p=3.12e-04),,26147305,(p=4.01e-04),,26719536,(p=5.00e-04),,25228590,(p=9.01e-04),,26299615,(p=9.01e-04),
61,61,1499,CTNNB1,-,2298,150,3.063e-102,21949397,(p=3.03e-04),,27196759,(p=3.06e-04),,26541651,(p=3.10e-04),,21993766,(p=3.11e-04),,27481517,(p=3.12e-04),,27780915,(p=3.16e-04),,24399733,(p=4.01e-04),,26311743,(p=4.01e-04),,19440933,(p=5.00e-04),,27391060,(p=6.00e-04),
62,62,993,CDC25A,-,176,59,3.771e-101,22160829,(p=2.03e-04),,18980975,(p=2.06e-04),,22435685,(p=3.02e-04),,19060337,(p=3.04e-04),,25397735,(p=3.07e-04),,17292828,(p=3.07e-04),,10926775,(p=3.15e-04),,14517313,(p=3.15e-04),,23730206,(p=3.16e-04),,10827953,(p=3.16e-04),
63,63,3320,HSP90AA1,-,908,98,1.021e-99,24682747,(p=9.65e-05),,26556860,(p=9.99e-05),,19952121,(p=2.02e-04),,22144665,(p=2.03e-04),,22869732,(p=2.04e-04),,24463348,(p=3.01e-04),,18820127,(p=3.04e-04),,22806877,(p=3.04e-04),,22935698,(p=3.05e-04),,23418523,(p=3.09e-04),
64,64,8795,TNFRSF10B,-,324,69,2.854e-99,28424227,(p=3.10e-04),,23053497,(p=3.16e-04),,19424623,(p=7.01e-04),,22948392,(p=7.01e-04),,24387758,(p=9.00e-04),,24895135,(p=1.00e-03),,22824792,(p=1.00e-03),,28108622,(p=1.00e-03),,27387452,(p=1.00e-03),,21697087,(p=1.00e-03),
65,65,29126,CD274,-,734,90,4.881e-99,27470968,(p=9.40e-05),,28167507,(p=2.03e-04),,28039262,(p=3.06e-04),,27534574,(p=3.09e-04),,28184013,(p=3.10e-04),,28476872,(p=3.11e-04),,28288993,(p=3.12e-04),,25658629,(p=3.12e-04),,24815784,(p=3.14e-04),,27610620,(p=3.15e-04),
66,66,4851,NOTCH1,-,1098,104,3.764e-98,18593923,(p=3.15e-04),,21679465,(p=3.16e-04),,17604336,(p=3.16e-04),,19091404,(p=4.01e-04),,23289374,(p=4.02e-04),,25879451,(p=7.01e-04),,27117272,(p=9.01e-04),,18469855,(p=9.01e-04),,24659709,(p=1.00e-03),,25213258,(p=1.00e-03),
67,67,598,BCL2L1,-,648,85,1.163e-97,17927446,(p=3.01e-04),,23475955,(p=3.10e-04),,24922075,(p=3.10e-04),,26188358,(p=3.15e-04),,18568767,(p=3.17e-04),,28202514,(p=3.18e-04),,21863213,(p=4.01e-04),,26939706,(p=4.02e-04),,20045442,(p=5.00e-04),,24523919,(p=9.00e-04),
68,68,25,ABL1,-,740,87,3.688e-95,27856601,(p=3.07e-04),,20425353,(p=3.08e-04),,18480061,(p=3.10e-04),,22401567,(p=3.13e-04),,22462553,(p=3.13e-04),,20482842,(p=3.14e-04),,22447844,(p=3.15e-04),,24177958,(p=3.16e-04),,17888034,(p=3.18e-04),,23117882,(p=5.00e-04),
69,69,3091,HIF1A,-,2688,151,1.518e-94,24362462,(p=3.05e-04),,20706634,(p=3.08e-04),,23785417,(p=3.08e-04),,27080362,(p=3.09e-04),,19435875,(p=3.15e-04),,25748238,(p=3.16e-04),,27394002,(p=3.17e-04),,27340936,(p=4.00e-04),,21576240,(p=4.02e-04),,16596228,(p=4.02e-04),
70,70,1029,CDKN2A,-,2118,134,1.743e-94,21054888,(p=3.05e-04),,24747969,(p=3.10e-04),,21278246,(p=3.13e-04),,28412731,(p=3.14e-04),,24473065,(p=3.17e-04),,18619950,(p=3.17e-04),,17388661,(p=3.17e-04),,23686572,(p=4.01e-04),,12853838,(p=7.00e-04),,18813780,(p=7.01e-04),
71,71,5888,RAD51,-,578,79,3.831e-94,26980768,(p=3.05e-04),,28627709,(p=3.07e-04),,26752698,(p=3.07e-04),,21363882,(p=3.08e-04),,18317453,(p=3.09e-04),,15665856,(p=3.10e-04),,21810436,(p=3.12e-04),,23585894,(p=3.13e-04),,28030834,(p=3.13e-04),,27685627,(p=3.14e-04),
72,72,4780,NFE2L2,-,1034,96,2.326e-92,21842204,(p=3.01e-04),,20805228,(p=3.11e-04),,21489257,(p=3.13e-04),,23108405,(p=3.14e-04),,27015836,(p=3.15e-04),,26801320,(p=4.02e-04),,22275372,(p=7.01e-04),,24311782,(p=7.01e-04),,26503118,(p=9.01e-04),,21062981,(p=9.01e-04),
73,73,5970,RELA,-,1309,103,7.904e-90,19789307,(p=3.08e-04),,20706634,(p=3.08e-04),,26593250,(p=5.00e-04),,20482821,(p=5.01e-04),,19746155,(p=7.00e-04),,28629334,(p=8.00e-04),,20124457,(p=9.01e-04),,20651843,(p=1.20e-03),,21901538,(p=1.40e-03),,15657351,(p=1.90e-03),
74,74,3717,JAK2,-,1189,97,7.017e-88,24158701,(p=2.06e-04),,19223541,(p=3.01e-04),,20072651,(p=3.05e-04),,18829483,(p=3.11e-04),,28602977,(p=3.12e-04),,24886434,(p=3.12e-04),,23531921,(p=3.12e-04),,26360705,(p=3.14e-04),,23838182,(p=3.17e-04),,21518725,(p=3.18e-04),
75,75,3065,HDAC1,-,940,87,2.157e-86,21179472,(p=8.99e-05),,25593344,(p=9.30e-05),,23251689,(p=1.00e-04),,28655764,(p=3.04e-04),,27283770,(p=3.05e-04),,26980768,(p=3.05e-04),,15297431,(p=3.08e-04),,25762635,(p=3.10e-04),,28030834,(p=3.13e-04),,27358484,(p=3.17e-04),
76,76,7158,TP53BP1,-,263,56,1.863e-84,22421153,(p=3.07e-04),,12447390,(p=3.14e-04),,25976740,(p=3.15e-04),,12551934,(p=3.17e-04),,18337245,(p=4.00e-04),,26261485,(p=4.01e-04),,12607005,(p=6.00e-04),,16187115,(p=7.01e-04),,27465548,(p=7.01e-04),,20824083,(p=9.00e-04),
77,77,23411,SIRT1,-,1010,86,9.2e-83,26646449,(p=9.73e-05),,25924011,(p=3.07e-04),,25632225,(p=3.12e-04),,27452907,(p=3.18e-04),,24088390,(p=4.00e-04),,21289058,(p=4.02e-04),,23561972,(p=4.02e-04),,26225773,(p=7.01e-04),,27708228,(p=7.01e-04),,19433578,(p=7.01e-04),
78,78,10413,YAP1,-,554,69,1.648e-82,28376152,(p=3.07e-04),,26119935,(p=3.11e-04),,28376174,(p=1.00e-03),,27832783,(p=1.00e-03),,24993351,(p=1.00e-03),,26771844,(p=1.20e-03),,28576749,(p=1.20e-03),,24810989,(p=1.20e-03),,25270913,(p=1.40e-03),,25218593,(p=1.40e-03),
79,79,5294,PIK3CG,-,412,60,1.228e-78,18725974,(p=3.02e-04),,20354121,(p=3.09e-04),,20124452,(p=3.11e-04),,19553005,(p=3.13e-04),,19621391,(p=3.15e-04),,18678286,(p=3.17e-04),,18469852,(p=7.00e-04),,18025271,(p=9.00e-04),,18194602,(p=1.00e-03),,19567590,(p=1.00e-03),
