,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
221,221,4067,LYN,-,371,23,5.644e-31,23866081,(p=4.03e-04),,25401474,(p=1.10e-03),,22430206,(p=1.20e-03),,24658140,(p=2.20e-03),,22490227,(p=2.80e-03),,26984511,(p=2.90e-03),,24091144,(p=3.10e-03),,20215510,(p=3.10e-03),,16687414,(p=3.60e-03),,18577747,(p=3.60e-03),
222,222,27250,PDCD4,-,227,20,6.556e-31,26026468,(p=4.04e-04),,19633292,(p=1.01e-03),,26212010,(p=1.90e-03),,20735432,(p=2.20e-03),,24865582,(p=2.90e-03),,27028868,(p=3.60e-03),,24609942,(p=3.90e-03),,25928036,(p=4.40e-03),,18549351,(p=4.40e-03),,20560677,(p=4.90e-03),
223,223,682,BSG,-,490,25,6.535e-31,27363028,(p=4.03e-04),,16443928,(p=4.06e-04),,24793016,(p=2.70e-03),,22595757,(p=2.80e-03),,23554123,(p=2.80e-03),,16778084,(p=3.30e-03),,20213083,(p=3.60e-03),,17725804,(p=3.70e-03),,20398401,(p=4.40e-03),,25862460,(p=4.90e-03),
224,224,581,BAX,-,932,31,1.149e-30,17927446,(p=1.05e-04),,16229013,(p=5.00e-04),,18494554,(p=9.01e-04),,17388661,(p=1.20e-03),,24970817,(p=2.30e-03),,19177010,(p=2.60e-03),,28202514,(p=2.70e-03),,15657356,(p=3.30e-03),,12907654,(p=3.30e-03),,20728382,(p=3.40e-03),
225,225,4921,DDR2,-,94,16,1.224e-30,22328973,(p=1.20e-03),,25173530,(p=1.30e-03),,25348954,(p=1.30e-03),,26826182,(p=1.30e-03),,28676216,(p=3.60e-03),,21701781,(p=3.60e-03),,24740739,(p=4.20e-03),,23401445,(p=4.40e-03),,25130389,(p=5.50e-03),,25667101,(p=5.90e-03),
226,226,1588,CYP19A1,-,710,28,1.422e-30,27602955,(p=1.00e-03),,19800002,(p=1.30e-03),,24803578,(p=1.80e-03),,18614276,(p=2.20e-03),,24836190,(p=2.60e-03),,27289045,(p=2.80e-03),,26277097,(p=2.80e-03),,18483177,(p=3.30e-03),,22982181,(p=3.60e-03),,19906814,(p=3.80e-03),
227,227,5605,MAP2K2,-,195,19,1.559e-30,24011934,(p=1.00e-03),,27636997,(p=1.00e-03),,19816936,(p=2.90e-03),,27956260,(p=2.90e-03),,21447798,(p=3.00e-03),,17461449,(p=3.40e-03),,22805291,(p=3.60e-03),,22833572,(p=3.60e-03),,22805292,(p=3.90e-03),,26625317,(p=4.40e-03),
228,228,6696,SPP1,-,883,30,2.928e-30,12606946,(p=1.10e-03),,24440093,(p=1.40e-03),,28193231,(p=1.50e-03),,24756245,(p=2.20e-03),,19597469,(p=2.60e-03),,20459645,(p=2.90e-03),,14704150,(p=4.30e-03),,22855173,(p=4.40e-03),,25620078,(p=5.20e-03),,17721886,(p=5.20e-03),
229,229,3667,IRS1,-,528,25,3.923e-30,29029116,(p=4.03e-04),,21939528,(p=1.01e-03),,17638892,(p=1.10e-03),,28320862,(p=1.30e-03),,27729374,(p=2.20e-03),,16230374,(p=2.70e-03),,26991655,(p=2.70e-03),,12354757,(p=2.80e-03),,26617742,(p=2.80e-03),,23048032,(p=3.30e-03),
230,230,891,CCNB1,-,410,23,5.284e-30,17388661,(p=1.20e-03),,26555773,(p=2.70e-03),,26029996,(p=2.80e-03),,25044212,(p=2.90e-03),,19470724,(p=3.10e-03),,27486754,(p=3.70e-03),,21120602,(p=4.00e-03),,23460259,(p=5.20e-03),,25852190,(p=5.70e-03),,26709398,(p=5.70e-03),
231,231,10273,STUB1,-,358,22,7.039e-30,26716506,(p=1.10e-04),,18655187,(p=9.01e-04),,27475501,(p=9.02e-04),,22271573,(p=1.00e-03),,12239347,(p=1.00e-03),,27546621,(p=1.30e-03),,24658140,(p=2.20e-03),,23629654,(p=2.20e-03),,21710689,(p=2.30e-03),,19706771,(p=2.40e-03),
232,232,5584,PRKCI,-,211,19,7.102e-30,24786829,(p=7.01e-04),,24603690,(p=1.00e-03),,22349825,(p=1.00e-03),,25118327,(p=1.70e-03),,21310827,(p=2.90e-03),,21315177,(p=3.10e-03),,27481515,(p=3.60e-03),,26279297,(p=3.60e-03),,18632643,(p=4.20e-03),,17570678,(p=5.20e-03),
233,233,4072,EPCAM,-,256,20,7.206e-30,26806809,(p=3.60e-03),,28574829,(p=3.70e-03),,25892097,(p=3.90e-03),,28327103,(p=4.40e-03),,22531681,(p=4.90e-03),,21281469,(p=5.40e-03),,19401692,(p=5.50e-03),,24309103,(p=5.50e-03),,26095183,(p=6.30e-03),,25019346,(p=6.70e-03),
234,234,5829,PXN,-,306,21,7.599e-30,18632638,(p=4.05e-04),,24096476,(p=2.70e-03),,28739717,(p=3.00e-03),,24863063,(p=3.30e-03),,15652490,(p=4.00e-03),,26349603,(p=4.40e-03),,25852190,(p=5.70e-03),,20628053,(p=5.70e-03),,26530439,(p=5.70e-03),,15572663,(p=6.00e-03),
235,235,3169,FOXA1,-,181,18,2.07e-29,22577344,(p=2.70e-03),,23771556,(p=2.80e-03),,25422910,(p=3.60e-03),,21503684,(p=5.00e-03),,24415069,(p=5.20e-03),,25100862,(p=5.20e-03),,24549642,(p=5.40e-03),,17373880,(p=5.40e-03),,21984487,(p=6.00e-03),,17671124,(p=6.10e-03),
236,236,841,CASP8,-,789,28,2.229e-29,25228008,(p=4.03e-04),,25189649,(p=1.30e-03),,19593445,(p=2.00e-03),,19996275,(p=2.60e-03),,19773432,(p=2.60e-03),,27195913,(p=2.70e-03),,19289465,(p=2.70e-03),,19684859,(p=2.90e-03),,26755433,(p=3.30e-03),,16951203,(p=3.60e-03),
237,237,1436,CSF1R,-,186,18,3.403e-29,18814279,(p=1.50e-03),,27334834,(p=2.70e-03),,27568101,(p=3.30e-03),,22096574,(p=4.40e-03),,20181277,(p=4.40e-03),,25088194,(p=5.00e-03),,23924795,(p=5.20e-03),,17420255,(p=5.70e-03),,17292918,(p=5.70e-03),,9191055,(p=5.80e-03),
238,238,3716,JAK1,-,329,21,3.426e-29,21216930,(p=1.00e-03),,15923602,(p=1.01e-03),,20072651,(p=1.30e-03),,26215634,(p=2.70e-03),,18362173,(p=3.00e-03),,11163768,(p=3.10e-03),,23920124,(p=3.30e-03),,16273093,(p=3.50e-03),,24158701,(p=4.40e-03),,23406773,(p=4.40e-03),
239,239,7076,TIMP1,-,581,25,3.803e-29,25608838,(p=4.03e-04),,27130446,(p=1.01e-03),,21684102,(p=2.20e-03),,17114213,(p=2.20e-03),,27509063,(p=2.20e-03),,23881388,(p=2.30e-03),,14652000,(p=2.90e-03),,22016393,(p=3.10e-03),,22544540,(p=3.30e-03),,24143225,(p=3.40e-03),
240,240,3481,IGF2,-,583,25,4.115e-29,27582487,(p=1.00e-03),,27546618,(p=2.40e-03),,24932685,(p=2.80e-03),,25089899,(p=2.90e-03),,24599933,(p=3.00e-03),,20089431,(p=3.10e-03),,25874233,(p=3.40e-03),,27614046,(p=3.60e-03),,28534511,(p=3.70e-03),,18350600,(p=4.40e-03),
241,241,10461,MERTK,-,121,16,8.512e-29,22890323,(p=4.01e-04),,23585477,(p=4.01e-04),,28251492,(p=4.03e-04),,27649555,(p=1.20e-03),,25826078,(p=2.60e-03),,23353780,(p=2.70e-03),,25074939,(p=3.30e-03),,28184013,(p=3.60e-03),,23474756,(p=3.60e-03),,27753136,(p=5.50e-03),
242,242,9518,GDF15,-,290,20,8.59e-29,21803025,(p=1.08e-04),,20193126,(p=1.30e-03),,22384099,(p=1.30e-03),,17908975,(p=2.70e-03),,15677629,(p=2.80e-03),,24759784,(p=3.00e-03),,24669014,(p=3.80e-03),,27708225,(p=5.50e-03),,22484283,(p=5.70e-03),,24383865,(p=5.90e-03),
243,243,1978,EIF4EBP1,-,256,19,2.842e-28,26758558,(p=4.01e-04),,17200342,(p=9.01e-04),,22110663,(p=1.30e-03),,16242075,(p=2.70e-03),,19428047,(p=2.80e-03),,19648884,(p=2.90e-03),,24401275,(p=3.40e-03),,26942880,(p=3.40e-03),,25618298,(p=3.50e-03),,16983702,(p=3.70e-03),
244,244,2247,FGF2,-,717,26,3.816e-28,23536707,(p=3.11e-04),,27007053,(p=3.11e-04),,27794612,(p=1.00e-03),,27362808,(p=1.00e-03),,26141457,(p=1.00e-03),,26617686,(p=1.30e-03),,27130666,(p=3.70e-03),,26096243,(p=5.00e-03),,24092775,(p=5.20e-03),,21699503,(p=5.80e-03),
245,245,4088,SMAD3,-,718,26,3.933e-28,28115165,(p=9.02e-04),,26497676,(p=1.50e-03),,18174246,(p=2.10e-03),,21159608,(p=2.90e-03),,27892764,(p=2.90e-03),,19139564,(p=3.70e-03),,20736297,(p=4.40e-03),,24330518,(p=4.60e-03),,23474366,(p=4.60e-03),,22995475,(p=5.20e-03),
246,246,346389,MACC1,-,102,15,4.98e-28,25953673,(p=3.60e-03),,21447729,(p=3.60e-03),,24910416,(p=4.50e-03),,19787327,(p=4.90e-03),,24220141,(p=5.10e-03),,27607135,(p=5.20e-03),,28339092,(p=5.20e-03),,28649004,(p=6.60e-03),,23166620,(p=6.60e-03),,27529686,(p=6.90e-03),
247,247,1385,CREB1,-,574,24,5.067e-28,24025972,(p=1.30e-03),,26294214,(p=1.30e-03),,22349818,(p=1.90e-03),,19815709,(p=2.20e-03),,24836190,(p=2.60e-03),,25615818,(p=2.70e-03),,15691881,(p=2.70e-03),,24085294,(p=3.10e-03),,27986643,(p=3.70e-03),,16306050,(p=4.40e-03),
248,248,10451,VAV3,-,75,14,5.21e-28,24886537,(p=3.08e-04),,23566222,(p=4.06e-04),,16762975,(p=3.40e-03),,16273093,(p=3.50e-03),,23033540,(p=3.60e-03),,16982329,(p=3.60e-03),,25791293,(p=4.00e-03),,20126983,(p=4.40e-03),,27930970,(p=4.40e-03),,22659453,(p=5.30e-03),
249,249,5770,PTPN1,-,320,20,5.997e-28,25862004,(p=3.10e-04),,24658140,(p=2.20e-03),,25590580,(p=2.20e-03),,26337385,(p=2.20e-03),,23358729,(p=2.30e-03),,24285539,(p=2.50e-03),,21632985,(p=2.80e-03),,26942883,(p=3.30e-03),,20952588,(p=3.40e-03),,27465552,(p=3.60e-03),
250,250,27436,EML4,-,76,14,6.326e-28,19667264,(p=4.02e-04),,22124476,(p=1.60e-03),,28370702,(p=2.50e-03),,18594010,(p=2.70e-03),,26517679,(p=2.80e-03),,27811184,(p=2.80e-03),,23919423,(p=2.90e-03),,24982409,(p=4.50e-03),,25852190,(p=5.70e-03),,24952482,(p=6.40e-03),
251,251,9846,GAB2,-,137,16,6.583e-28,19881546,(p=4.05e-04),,26657155,(p=2.20e-03),,12140767,(p=2.90e-03),,23805312,(p=3.30e-03),,20087860,(p=3.40e-03),,16253990,(p=3.50e-03),,27026230,(p=3.50e-03),,28420432,(p=3.60e-03),,17998934,(p=3.90e-03),,19342374,(p=5.20e-03),
252,252,7052,TGM2,-,391,21,1.184e-27,23853482,(p=5.01e-04),,20080707,(p=1.00e-03),,27669502,(p=2.80e-03),,16951195,(p=2.80e-03),,18667446,(p=2.90e-03),,24569994,(p=3.40e-03),,22460364,(p=3.60e-03),,16449978,(p=3.70e-03),,18804908,(p=4.00e-03),,21525012,(p=4.30e-03),
253,253,216,ALDH1A1,-,278,19,1.324e-27,27813328,(p=1.00e-03),,22080062,(p=1.40e-03),,26975188,(p=2.70e-03),,23132408,(p=2.70e-03),,23465277,(p=2.80e-03),,26298632,(p=2.90e-03),,27368476,(p=2.90e-03),,27630305,(p=3.60e-03),,24938375,(p=3.70e-03),,27380877,(p=4.30e-03),
254,254,6657,SOX2,-,477,22,3.211e-27,26969300,(p=4.07e-04),,24107627,(p=2.80e-03),,28642874,(p=2.90e-03),,28259951,(p=3.60e-03),,25456004,(p=3.60e-03),,22469032,(p=3.60e-03),,21940738,(p=4.50e-03),,27784708,(p=5.20e-03),,27634934,(p=5.40e-03),,25754111,(p=5.40e-03),
255,255,1994,ELAVL1,-,415,21,4.012e-27,18769129,(p=3.01e-04),,24536047,(p=1.01e-03),,27328938,(p=2.90e-03),,24719890,(p=3.30e-03),,25383675,(p=4.90e-03),,24036660,(p=5.20e-03),,26386386,(p=5.20e-03),,21152064,(p=5.40e-03),,18644987,(p=5.80e-03),,26943573,(p=5.90e-03),
256,256,8842,PROM1,-,483,22,4.166e-27,26646272,(p=1.00e-03),,21959795,(p=1.00e-03),,17388661,(p=1.20e-03),,25823028,(p=1.30e-03),,22394107,(p=2.50e-03),,26406410,(p=2.70e-03),,23661576,(p=2.80e-03),,26298632,(p=2.90e-03),,19904829,(p=3.20e-03),,21931765,(p=3.70e-03),
257,257,5155,PDGFB,-,302,19,6.315e-27,20624165,(p=3.40e-03),,25766258,(p=3.50e-03),,21118571,(p=3.60e-03),,21483469,(p=3.70e-03),,19498003,(p=4.40e-03),,18075302,(p=5.10e-03),,22133064,(p=5.50e-03),,22805337,(p=5.70e-03),,17545544,(p=5.90e-03),,27448842,(p=6.60e-03),
258,258,3551,IKBKB,-,499,22,8.306e-27,26895469,(p=4.03e-04),,19050262,(p=1.50e-03),,21575199,(p=2.80e-03),,25066210,(p=3.40e-03),,15856005,(p=3.60e-03),,24337575,(p=4.50e-03),,19786027,(p=4.70e-03),,19728335,(p=4.70e-03),,19104039,(p=4.90e-03),,12589056,(p=5.20e-03),
259,259,7046,TGFBR1,-,438,21,1.201e-26,18625725,(p=1.02e-04),,16857807,(p=1.00e-03),,18174246,(p=2.10e-03),,24658140,(p=2.20e-03),,29274137,(p=2.70e-03),,27048361,(p=2.90e-03),,23832740,(p=2.90e-03),,19139564,(p=3.70e-03),,12017275,(p=4.80e-03),,27445263,(p=5.20e-03),
260,260,860,RUNX2,-,446,21,1.736e-26,25808624,(p=2.80e-03),,28364216,(p=2.90e-03),,22189971,(p=3.10e-03),,28950255,(p=3.60e-03),,18829534,(p=3.60e-03),,20082326,(p=4.40e-03),,22537242,(p=4.40e-03),,25867060,(p=5.20e-03),,26804175,(p=5.20e-03),,23389849,(p=5.30e-03),
261,261,3065,HDAC1,-,940,27,2.266e-26,25593344,(p=3.01e-04),,25801958,(p=1.30e-03),,25762635,(p=2.50e-03),,22641068,(p=2.80e-03),,21179472,(p=2.80e-03),,22056872,(p=2.90e-03),,27358484,(p=3.40e-03),,28655764,(p=3.40e-03),,23563092,(p=3.60e-03),,14506733,(p=3.70e-03),
262,262,3491,CYR61,-,217,17,2.551e-26,27286449,(p=9.01e-04),,15592521,(p=1.50e-03),,15044484,(p=2.80e-03),,23744557,(p=3.40e-03),,26028023,(p=3.60e-03),,23027863,(p=4.40e-03),,21976359,(p=5.30e-03),,16243794,(p=5.30e-03),,19584265,(p=5.80e-03),,21393426,(p=6.00e-03),
263,263,8792,TNFRSF11A,-,220,17,3.221e-26,26200837,(p=4.06e-04),,22824341,(p=2.20e-03),,26528707,(p=2.60e-03),,29025596,(p=2.70e-03),,21326202,(p=3.10e-03),,24737168,(p=3.50e-03),,18008334,(p=4.60e-03),,19728335,(p=4.70e-03),,22496457,(p=5.10e-03),,26734994,(p=5.20e-03),
264,264,2625,GATA3,-,332,19,3.699e-26,16357129,(p=2.30e-03),,18268121,(p=2.80e-03),,26486740,(p=2.90e-03),,20130088,(p=3.60e-03),,28215639,(p=3.70e-03),,27041579,(p=3.70e-03),,27780854,(p=3.70e-03),,27018307,(p=4.40e-03),,23577196,(p=4.40e-03),,24415069,(p=5.20e-03),
265,265,9833,MELK,-,50,12,5.255e-26,17280616,(p=3.11e-04),,28214016,(p=2.70e-03),,28235006,(p=2.80e-03),,27225691,(p=2.90e-03),,28337968,(p=3.60e-03),,24795222,(p=3.60e-03),,26431963,(p=5.20e-03),,19671159,(p=5.80e-03),,23283305,(p=7.40e-03),,24885567,(p=7.50e-03),
266,266,2736,GLI2,-,139,15,6.081e-26,25359619,(p=2.90e-03),,24423612,(p=2.90e-03),,25889765,(p=3.00e-03),,21695716,(p=3.30e-03),,25085524,(p=4.40e-03),,26238143,(p=4.40e-03),,26762562,(p=6.30e-03),,26182949,(p=7.20e-03),,20488474,(p=7.40e-03),,20420697,(p=7.80e-03),
267,267,11009,IL24,-,139,15,6.058e-26,20216471,(p=1.05e-04),,27197168,(p=1.30e-03),,21931671,(p=2.20e-03),,19056673,(p=2.70e-03),,23468528,(p=3.10e-03),,27602961,(p=3.60e-03),,9826712,(p=3.70e-03),,15580305,(p=4.40e-03),,15851011,(p=5.80e-03),,21524313,(p=6.10e-03),
268,268,9817,KEAP1,-,291,18,1.069e-25,26657794,(p=1.00e-03),,23824739,(p=1.30e-03),,26536456,(p=2.70e-03),,21693047,(p=2.70e-03),,25878335,(p=3.40e-03),,25358602,(p=3.50e-03),,20124447,(p=3.60e-03),,22279539,(p=4.90e-03),,23045278,(p=5.20e-03),,23249627,(p=5.50e-03),
269,269,8678,BECN1,-,429,20,1.832e-25,25427639,(p=3.10e-04),,23703612,(p=1.00e-03),,26876213,(p=1.01e-03),,22392728,(p=1.20e-03),,24599950,(p=2.80e-03),,24034250,(p=2.80e-03),,28977798,(p=2.90e-03),,28558758,(p=3.30e-03),,20368806,(p=3.30e-03),,26582930,(p=4.40e-03),
270,270,675,BRCA2,-,1564,32,2.474e-25,22915752,(p=5.00e-04),,27993796,(p=2.20e-03),,23810788,(p=2.20e-03),,27520487,(p=2.90e-03),,19553641,(p=2.90e-03),,20609467,(p=3.10e-03),,23415752,(p=3.50e-03),,24085845,(p=3.50e-03),,21934105,(p=3.70e-03),,26989051,(p=4.00e-03),
271,271,302,ANXA2,-,440,20,2.985e-25,24189400,(p=3.05e-04),,22957061,(p=1.00e-03),,28470457,(p=1.00e-03),,27640198,(p=1.70e-03),,26438086,(p=2.00e-03),,23792445,(p=3.40e-03),,26307676,(p=3.60e-03),,24239898,(p=5.30e-03),,26253946,(p=5.70e-03),,26272794,(p=5.90e-03),
272,272,114783,LMTK3,-,23,10,3.21e-25,24939894,(p=1.00e-03),,24050776,(p=1.40e-03),,21602804,(p=2.90e-03),,21671015,(p=3.30e-03),,28260052,(p=3.30e-03),,24174317,(p=3.50e-03),,25054042,(p=5.20e-03),,28848113,(p=6.30e-03),,25163465,(p=7.10e-03),,22869149,(p=8.30e-03),
273,273,4255,MGMT,-,599,22,3.801e-25,24718901,(p=1.09e-04),,17597106,(p=2.50e-03),,25163906,(p=2.50e-03),,19056673,(p=2.70e-03),,27918718,(p=3.30e-03),,22701311,(p=5.10e-03),,20179017,(p=5.20e-03),,26648123,(p=5.20e-03),,22019339,(p=5.30e-03),,20935218,(p=5.90e-03),
274,274,4282,MIF,-,604,22,4.512e-25,24384723,(p=1.00e-04),,22271573,(p=1.00e-03),,26412712,(p=2.20e-03),,23985752,(p=3.70e-03),,25168062,(p=4.00e-03),,19726058,(p=4.40e-03),,29079416,(p=5.20e-03),,16243796,(p=5.70e-03),,27721403,(p=5.90e-03),,21360573,(p=6.00e-03),
275,275,7514,XPO1,-,383,19,5.22e-25,27649553,(p=1.20e-03),,27533791,(p=1.50e-03),,23079374,(p=2.10e-03),,16552725,(p=2.90e-03),,27358488,(p=3.10e-03),,25476752,(p=3.90e-03),,26956669,(p=4.00e-03),,26055813,(p=4.50e-03),,25629636,(p=4.70e-03),,18306389,(p=5.20e-03),
276,276,79444,BIRC7,-,120,14,5.229e-25,23188704,(p=1.60e-03),,23524337,(p=3.40e-03),,27677286,(p=3.40e-03),,24220265,(p=3.60e-03),,22033581,(p=3.70e-03),,20717925,(p=3.70e-03),,25695324,(p=3.90e-03),,28440463,(p=4.40e-03),,22766624,(p=5.00e-03),,25370472,(p=5.50e-03),
277,277,1490,CTGF,-,467,20,9.342e-25,16813525,(p=1.00e-03),,20305691,(p=2.40e-03),,21771732,(p=2.80e-03),,21352962,(p=4.20e-03),,23175185,(p=4.40e-03),,26707502,(p=5.30e-03),,26575166,(p=6.00e-03),,19724859,(p=6.10e-03),,20162579,(p=6.30e-03),,21503841,(p=6.30e-03),
278,278,56616,DIABLO,-,217,16,1.152e-24,23225169,(p=4.01e-04),,28424988,(p=2.70e-03),,21676925,(p=2.90e-03),,15242764,(p=3.30e-03),,27476169,(p=3.30e-03),,23251006,(p=3.40e-03),,25889084,(p=3.60e-03),,23403634,(p=4.40e-03),,23538445,(p=4.40e-03),,23699656,(p=4.70e-03),
279,279,10298,PAK4,-,128,14,1.328e-24,23254288,(p=4.06e-04),,20926745,(p=9.01e-04),,28407679,(p=2.70e-03),,26411419,(p=3.30e-03),,27919028,(p=3.60e-03),,25238288,(p=3.80e-03),,22085492,(p=4.20e-03),,22710715,(p=4.40e-03),,22689056,(p=6.40e-03),,23233484,(p=6.60e-03),
280,280,3485,IGFBP2,-,219,16,1.327e-24,24292683,(p=4.05e-04),,17289850,(p=4.07e-04),,24130049,(p=1.20e-03),,26317790,(p=2.90e-03),,25619494,(p=3.30e-03),,23767917,(p=3.50e-03),,25893308,(p=3.60e-03),,23515291,(p=5.10e-03),,24352760,(p=5.20e-03),,12839944,(p=5.90e-03),
281,281,5598,MAPK7,-,171,15,1.424e-24,11739740,(p=4.02e-04),,20687930,(p=1.00e-03),,19440538,(p=1.20e-03),,23950888,(p=1.30e-03),,21820407,(p=2.90e-03),,23446998,(p=3.00e-03),,15994942,(p=3.40e-03),,25447310,(p=3.70e-03),,26460937,(p=5.50e-03),,27165781,(p=6.90e-03),
282,282,6591,SNAI2,-,277,17,1.56e-24,26292259,(p=1.01e-03),,25652255,(p=1.30e-03),,27275536,(p=2.90e-03),,24469056,(p=2.90e-03),,20101232,(p=3.30e-03),,26467042,(p=3.60e-03),,24233839,(p=3.60e-03),,26676637,(p=5.20e-03),,24984960,(p=5.20e-03),,22028892,(p=5.80e-03),
283,283,5515,PPP2CA,-,342,18,1.829e-24,24189400,(p=3.05e-04),,19360341,(p=2.20e-03),,24100030,(p=2.70e-03),,20558158,(p=2.90e-03),,23677989,(p=3.50e-03),,25945834,(p=4.20e-03),,22314363,(p=4.90e-03),,21393425,(p=6.30e-03),,26563471,(p=6.30e-03),,16044149,(p=7.10e-03),
284,284,4838,NODAL,-,96,13,2.134e-24,27007464,(p=3.09e-04),,27775691,(p=1.20e-03),,25073112,(p=2.90e-03),,23334323,(p=4.40e-03),,23474366,(p=4.60e-03),,16179608,(p=5.20e-03),,22577960,(p=6.00e-03),,23144858,(p=6.00e-03),,25708930,(p=7.10e-03),,25672326,(p=7.70e-03),
285,285,5888,RAD51,-,578,21,3.106e-24,18544565,(p=7.00e-04),,19505457,(p=1.00e-03),,19157634,(p=1.30e-03),,26752698,(p=2.80e-03),,24085845,(p=3.50e-03),,21810436,(p=3.70e-03),,28034904,(p=4.20e-03),,24811120,(p=4.30e-03),,19671671,(p=5.20e-03),,23341130,(p=5.40e-03),
286,286,6195,RPS6KA1,-,183,15,3.963e-24,24189400,(p=3.05e-04),,22249268,(p=4.01e-04),,11139588,(p=1.30e-03),,15121878,(p=2.60e-03),,22674792,(p=2.70e-03),,19036157,(p=2.80e-03),,28167505,(p=2.90e-03),,11507039,(p=2.90e-03),,24332215,(p=3.60e-03),,16039586,(p=4.40e-03),
287,287,25937,WWTR1,-,185,15,4.665e-24,27373987,(p=9.02e-04),,24951773,(p=2.80e-03),,25870251,(p=2.80e-03),,24531710,(p=3.10e-03),,22825057,(p=3.40e-03),,23673366,(p=4.40e-03),,28018973,(p=4.70e-03),,25361000,(p=5.20e-03),,27578003,(p=5.80e-03),,26838548,(p=6.00e-03),
288,288,54739,XAF1,-,71,12,4.964e-24,23323858,(p=1.00e-03),,19628579,(p=3.40e-03),,22759793,(p=4.40e-03),,18555708,(p=5.40e-03),,28534973,(p=5.70e-03),,23645206,(p=6.70e-03),,19056926,(p=7.40e-03),,16909101,(p=7.40e-03),,18830757,(p=8.30e-03),,17570219,(p=8.30e-03),
289,289,5777,PTPN6,-,366,18,5.99e-24,24510345,(p=2.20e-03),,20068065,(p=2.30e-03),,15746253,(p=3.40e-03),,28692056,(p=3.50e-03),,20687222,(p=3.70e-03),,23948750,(p=4.00e-03),,19749791,(p=4.20e-03),,20196786,(p=4.60e-03),,21799016,(p=5.00e-03),,24647617,(p=5.90e-03),
290,290,3643,INSR,-,598,21,6.056e-24,21177763,(p=4.02e-04),,21908557,(p=4.03e-04),,28760855,(p=5.00e-04),,27384680,(p=1.00e-03),,22161861,(p=1.01e-03),,26438154,(p=1.30e-03),,26263910,(p=1.30e-03),,19996272,(p=1.30e-03),,24970814,(p=2.20e-03),,28468775,(p=2.70e-03),
291,291,10188,TNK2,-,104,13,6.243e-24,20359967,(p=4.02e-04),,25148682,(p=4.03e-04),,25347744,(p=9.01e-04),,22322295,(p=1.00e-03),,20432460,(p=1.00e-03),,23208506,(p=1.30e-03),,20333297,(p=1.60e-03),,18435854,(p=2.20e-03),,17494760,(p=2.90e-03),,24178904,(p=4.40e-03),
292,292,1147,CHUK,-,455,19,1.215e-23,24189400,(p=3.05e-04),,19050262,(p=1.50e-03),,23455325,(p=2.80e-03),,21575199,(p=2.80e-03),,25900832,(p=3.40e-03),,15469934,(p=3.50e-03),,19074436,(p=3.60e-03),,19728335,(p=4.70e-03),,19104039,(p=4.90e-03),,18074035,(p=5.20e-03),
293,293,1909,EDNRA,-,198,15,1.29e-23,17616694,(p=3.11e-04),,22480520,(p=4.03e-04),,16648553,(p=2.50e-03),,19202075,(p=2.60e-03),,21220476,(p=2.80e-03),,26675258,(p=2.80e-03),,16984730,(p=2.90e-03),,25194819,(p=2.90e-03),,25377471,(p=3.30e-03),,18945538,(p=3.50e-03),
294,294,2101,ESRRA,-,152,14,1.521e-23,26160845,(p=1.10e-03),,16024613,(p=2.10e-03),,26542058,(p=3.30e-03),,25643697,(p=4.00e-03),,19276159,(p=5.20e-03),,26312764,(p=6.30e-03),,20961995,(p=6.60e-03),,21734015,(p=7.00e-03),,19429439,(p=7.40e-03),,18509053,(p=7.80e-03),
295,295,1020,CDK5,-,319,17,1.634e-23,25660209,(p=1.30e-03),,17145757,(p=1.70e-03),,26698249,(p=2.80e-03),,20516069,(p=2.80e-03),,24091658,(p=3.10e-03),,28640256,(p=3.60e-03),,25931518,(p=4.90e-03),,26690371,(p=5.30e-03),,26555036,(p=5.40e-03),,27917404,(p=5.40e-03),
296,296,2241,FER,-,79,12,1.912e-23,23873028,(p=1.30e-03),,21518868,(p=2.10e-03),,28245430,(p=2.90e-03),,23573306,(p=2.90e-03),,19835603,(p=3.10e-03),,22238358,(p=3.30e-03),,16273093,(p=3.50e-03),,23699534,(p=3.60e-03),,19147545,(p=4.70e-03),,25540073,(p=5.20e-03),
297,297,1399,CRKL,-,204,15,2.005e-23,24939008,(p=5.00e-04),,22586683,(p=1.00e-03),,24658140,(p=2.20e-03),,22569336,(p=2.90e-03),,22591714,(p=2.90e-03),,23318429,(p=3.10e-03),,16273093,(p=3.50e-03),,16982329,(p=3.60e-03),,27078848,(p=4.40e-03),,19966867,(p=4.70e-03),
298,298,4363,ABCC1,-,326,17,2.333e-23,12084474,(p=1.30e-03),,23765166,(p=2.90e-03),,24382439,(p=3.50e-03),,18316614,(p=3.60e-03),,12576456,(p=3.60e-03),,24030729,(p=5.20e-03),,27033456,(p=5.40e-03),,17445775,(p=6.60e-03),,25264278,(p=6.80e-03),,25078270,(p=6.90e-03),
299,299,4089,SMAD4,-,641,21,2.366e-23,21709185,(p=1.30e-03),,27492861,(p=1.30e-03),,26647806,(p=2.50e-03),,24704720,(p=2.90e-03),,22710759,(p=3.40e-03),,12414627,(p=3.60e-03),,19139564,(p=3.70e-03),,19328798,(p=5.20e-03),,21245094,(p=5.30e-03),,26754455,(p=5.30e-03),
