,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
244,244,10397,NDRG1,-,195,26,8.056e-43,27793840,(p=1.10e-03),,15247272,(p=1.30e-03),,24626771,(p=2.20e-03),,24302615,(p=2.20e-03),,16920733,(p=2.30e-03),,25777142,(p=2.60e-03),,22462691,(p=4.00e-03),,27894074,(p=4.10e-03),,23188716,(p=4.20e-03),,19491262,(p=4.30e-03),
245,245,10460,TACC3,-,81,21,1.046e-42,17675670,(p=9.50e-05),,20838383,(p=3.02e-04),,19148534,(p=1.00e-03),,23348690,(p=1.20e-03),,20729911,(p=1.40e-03),,17914111,(p=1.50e-03),,26219398,(p=2.20e-03),,23936413,(p=2.20e-03),,24077290,(p=2.20e-03),,21113414,(p=2.60e-03),
246,246,1649,DDIT3,-,228,27,1.139e-42,23053497,(p=8.01e-04),,28393217,(p=1.00e-03),,21700680,(p=1.30e-03),,25270224,(p=1.50e-03),,24287694,(p=2.30e-03),,19037087,(p=2.50e-03),,27267997,(p=2.70e-03),,17616685,(p=2.80e-03),,21697087,(p=3.70e-03),,28618969,(p=4.00e-03),
247,247,5979,RET,-,761,39,1.59e-42,24045439,(p=9.48e-05),,28011461,(p=1.01e-04),,20182906,(p=1.04e-04),,23828865,(p=5.00e-04),,23578175,(p=7.00e-04),,24526731,(p=9.00e-04),,27090738,(p=1.50e-03),,21543427,(p=1.50e-03),,25795775,(p=1.80e-03),,21741956,(p=2.20e-03),
248,248,4582,MUC1,-,715,38,2.381e-42,20137854,(p=1.00e-03),,21421804,(p=1.60e-03),,22689062,(p=2.30e-03),,26833129,(p=2.50e-03),,26892612,(p=2.70e-03),,24157791,(p=2.70e-03),,25526895,(p=3.40e-03),,23279696,(p=3.90e-03),,23193156,(p=4.00e-03),,25053108,(p=4.20e-03),
249,249,3162,HMOX1,-,915,41,9.515e-42,24300974,(p=5.02e-04),,22843690,(p=8.01e-04),,19808972,(p=1.50e-03),,21808062,(p=2.20e-03),,26595750,(p=2.60e-03),,25645920,(p=2.60e-03),,15897578,(p=2.70e-03),,28749936,(p=2.70e-03),,23412940,(p=2.80e-03),,27211510,(p=2.90e-03),
250,250,9451,EIF2AK3,-,157,24,1.073e-41,20072656,(p=8.02e-04),,28418119,(p=8.03e-04),,28867195,(p=9.01e-04),,22253692,(p=1.30e-03),,27977682,(p=2.20e-03),,25203443,(p=2.30e-03),,21419175,(p=2.70e-03),,18451152,(p=3.00e-03),,28499449,(p=3.50e-03),,28423496,(p=4.00e-03),
251,251,7153,TOP2A,-,401,31,1.124e-41,21595939,(p=1.03e-04),,15504738,(p=1.00e-03),,17388661,(p=1.50e-03),,25605014,(p=1.70e-03),,19111388,(p=2.00e-03),,23533247,(p=2.20e-03),,25372714,(p=2.20e-03),,23163762,(p=2.20e-03),,18204862,(p=2.30e-03),,19458360,(p=2.30e-03),
252,252,4089,SMAD4,-,641,36,1.254e-41,12414627,(p=5.02e-04),,25061104,(p=8.01e-04),,25531329,(p=1.10e-03),,24704720,(p=1.10e-03),,26647806,(p=1.10e-03),,21705453,(p=1.10e-03),,19139564,(p=1.50e-03),,26284758,(p=1.50e-03),,28199217,(p=1.50e-03),,21245094,(p=2.00e-03),
253,253,1965,EIF2S1,-,219,26,1.82e-41,21085474,(p=5.02e-04),,28418119,(p=8.03e-04),,19754954,(p=1.00e-03),,24204783,(p=1.10e-03),,26831064,(p=1.40e-03),,17361185,(p=1.50e-03),,24215632,(p=2.20e-03),,25852190,(p=2.30e-03),,25590801,(p=2.30e-03),,12882984,(p=2.30e-03),
254,254,2066,ERBB4,-,288,28,1.912e-41,20585313,(p=1.10e-03),,25916654,(p=1.20e-03),,16477370,(p=2.30e-03),,22415601,(p=2.30e-03),,19481955,(p=2.50e-03),,17120616,(p=3.00e-03),,25391651,(p=3.20e-03),,16914727,(p=3.80e-03),,18973758,(p=4.20e-03),,17177598,(p=4.40e-03),
255,255,9518,GDF15,-,290,28,2.321e-41,21504622,(p=1.30e-03),,21803025,(p=1.50e-03),,15677629,(p=2.00e-03),,24597762,(p=2.30e-03),,26018318,(p=2.40e-03),,10777512,(p=2.60e-03),,22384099,(p=3.50e-03),,24759784,(p=3.80e-03),,15757899,(p=4.00e-03),,21097678,(p=4.70e-03),
256,256,64798,DEPTOR,-,59,19,2.346e-41,27211906,(p=3.02e-04),,22160218,(p=4.01e-04),,20169205,(p=5.02e-04),,26893358,(p=1.50e-03),,25810016,(p=1.60e-03),,26992219,(p=2.00e-03),,25119265,(p=2.20e-03),,27593934,(p=2.70e-03),,19446321,(p=4.90e-03),,22017876,(p=5.10e-03),
257,257,1994,ELAVL1,-,415,31,3.176e-41,24536047,(p=1.05e-04),,27328938,(p=1.10e-03),,18769129,(p=1.30e-03),,28493484,(p=1.50e-03),,26314962,(p=1.80e-03),,18427544,(p=1.90e-03),,25449213,(p=2.20e-03),,26874904,(p=2.30e-03),,25803745,(p=2.80e-03),,21498545,(p=3.00e-03),
258,258,5587,PRKD1,-,193,25,3.35e-41,22245102,(p=5.01e-04),,26895471,(p=1.10e-03),,23971832,(p=1.10e-03),,25149539,(p=1.30e-03),,15695390,(p=3.80e-03),,17442957,(p=4.00e-03),,18829454,(p=4.00e-03),,20940406,(p=4.40e-03),,27053111,(p=4.70e-03),,28360038,(p=4.90e-03),
259,259,3685,ITGAV,-,557,34,3.425e-41,25849225,(p=4.03e-04),,23254288,(p=8.02e-04),,22349830,(p=1.00e-03),,12642872,(p=1.10e-03),,23022044,(p=1.90e-03),,26918452,(p=2.20e-03),,23704872,(p=2.30e-03),,19808644,(p=2.30e-03),,26165836,(p=2.30e-03),,17331499,(p=2.30e-03),
260,260,7124,TNF,-,5360,96,3.502e-41,22471589,(p=1.07e-04),,26522725,(p=5.01e-04),,23500081,(p=7.00e-04),,22173242,(p=8.02e-04),,26255115,(p=1.00e-03),,16601113,(p=1.10e-03),,14681231,(p=1.10e-03),,25380824,(p=1.10e-03),,18676776,(p=1.10e-03),,15878915,(p=1.50e-03),
261,261,27250,PDCD4,-,227,26,4.645e-41,19633292,(p=9.01e-04),,20735432,(p=9.01e-04),,24609942,(p=1.40e-03),,24413684,(p=1.50e-03),,26026468,(p=1.70e-03),,27028868,(p=2.20e-03),,24865582,(p=2.60e-03),,22272332,(p=3.00e-03),,24659669,(p=3.00e-03),,15317660,(p=3.10e-03),
262,262,468,ATF4,-,231,26,7.407e-41,20022965,(p=8.02e-04),,25142020,(p=9.00e-04),,27935748,(p=1.00e-03),,26884600,(p=1.50e-03),,25795775,(p=1.80e-03),,23916134,(p=2.60e-03),,25681212,(p=3.00e-03),,23908598,(p=3.00e-03),,19164757,(p=3.70e-03),,22609407,(p=4.10e-03),
263,263,3576,CXCL8,-,2021,56,8.06e-41,19646263,(p=1.30e-03),,25821182,(p=1.50e-03),,26065367,(p=1.90e-03),,25754990,(p=2.20e-03),,22028792,(p=2.20e-03),,27084536,(p=2.30e-03),,28067893,(p=2.60e-03),,17207890,(p=2.60e-03),,21593445,(p=2.60e-03),,23894194,(p=2.70e-03),
264,264,996,CDC27,-,202,25,1.078e-40,22280307,(p=1.04e-04),,20729194,(p=4.00e-04),,21986944,(p=8.02e-04),,10939594,(p=1.10e-03),,23643811,(p=2.00e-03),,15923616,(p=2.20e-03),,25852190,(p=2.30e-03),,20054826,(p=2.30e-03),,23755904,(p=2.80e-03),,22014574,(p=3.00e-03),
265,265,3297,HSF1,-,308,28,1.243e-40,26473447,(p=1.05e-04),,24384723,(p=1.06e-04),,22367781,(p=1.00e-03),,25380824,(p=1.10e-03),,28487934,(p=1.30e-03),,24831003,(p=2.00e-03),,23192351,(p=2.20e-03),,26010766,(p=2.60e-03),,24954509,(p=3.50e-03),,15358168,(p=4.00e-03),
266,266,9833,MELK,-,50,18,1.49e-40,26431963,(p=4.00e-04),,28235006,(p=4.02e-04),,24795222,(p=4.03e-04),,25365263,(p=7.01e-04),,17280616,(p=8.01e-04),,28214016,(p=1.00e-03),,17960622,(p=1.10e-03),,21558073,(p=2.20e-03),,24885567,(p=2.30e-03),,23283305,(p=2.40e-03),
267,267,5133,PDCD1,-,584,34,1.594e-40,18494554,(p=4.00e-04),,28167507,(p=5.02e-04),,27470968,(p=5.02e-04),,27867002,(p=9.01e-04),,27534574,(p=1.10e-03),,27059553,(p=1.30e-03),,24815784,(p=1.50e-03),,27610620,(p=1.50e-03),,26113085,(p=2.00e-03),,28643044,(p=2.20e-03),
268,268,1316,KLF6,-,149,23,2.021e-40,23977008,(p=5.02e-04),,21538018,(p=1.10e-03),,19333010,(p=1.50e-03),,20014424,(p=2.20e-03),,19097929,(p=2.20e-03),,18719336,(p=2.40e-03),,25230316,(p=4.10e-03),,19101139,(p=4.30e-03),,22277651,(p=4.60e-03),,21282102,(p=4.70e-03),
269,269,1033,CDKN3,-,51,18,2.273e-40,28109073,(p=5.01e-04),,25735390,(p=1.70e-03),,23292002,(p=1.90e-03),,25360622,(p=2.20e-03),,25852190,(p=2.30e-03),,21396835,(p=2.60e-03),,23775190,(p=3.40e-03),,10669749,(p=4.10e-03),,19728335,(p=4.50e-03),,26191143,(p=4.70e-03),
270,270,4893,NRAS,-,446,31,2.783e-40,23538902,(p=9.37e-05),,21107323,(p=8.02e-04),,24758538,(p=8.03e-04),,24588908,(p=1.30e-03),,18632627,(p=1.40e-03),,22912864,(p=2.00e-03),,25361812,(p=2.00e-03),,19190079,(p=2.20e-03),,18316586,(p=2.60e-03),,22773810,(p=2.80e-03),
271,271,2852,GPER1,-,211,25,3.27e-40,25275589,(p=9.13e-05),,24289103,(p=3.03e-04),,28476123,(p=4.03e-04),,20203690,(p=5.01e-04),,26225773,(p=7.00e-04),,26470790,(p=8.02e-04),,24553912,(p=2.30e-03),,27836733,(p=3.90e-03),,19749156,(p=4.20e-03),,16239258,(p=4.40e-03),
272,272,5584,PRKCI,-,211,25,3.258e-40,22349825,(p=1.02e-04),,22120720,(p=3.02e-04),,26279297,(p=8.01e-04),,27481515,(p=8.03e-04),,21310827,(p=8.03e-04),,21315177,(p=1.10e-03),,17570678,(p=1.50e-03),,21419810,(p=1.60e-03),,25852190,(p=2.30e-03),,22021906,(p=2.60e-03),
273,273,3146,HMGB1,-,830,38,4.748e-40,21864037,(p=5.01e-04),,28376901,(p=5.02e-04),,21743489,(p=7.01e-04),,23042506,(p=1.30e-03),,20927132,(p=1.50e-03),,25821182,(p=1.50e-03),,25434832,(p=2.20e-03),,28443467,(p=2.30e-03),,22391561,(p=2.30e-03),,26397184,(p=2.60e-03),
274,274,51343,FZR1,-,184,24,5.494e-40,23539442,(p=9.48e-05),,20729194,(p=4.00e-04),,28655764,(p=5.00e-04),,21986944,(p=8.02e-04),,28143883,(p=1.00e-03),,23643811,(p=2.00e-03),,15923616,(p=2.20e-03),,22014574,(p=3.00e-03),,19686743,(p=3.00e-03),,27655696,(p=3.90e-03),
275,275,4194,MDM4,-,250,26,5.88e-40,17875722,(p=9.01e-04),,28270148,(p=1.00e-03),,24285179,(p=1.10e-03),,26720344,(p=1.40e-03),,21750655,(p=1.60e-03),,27927748,(p=2.20e-03),,25405759,(p=2.20e-03),,20472715,(p=2.30e-03),,26181202,(p=2.30e-03),,20680659,(p=2.40e-03),
276,276,6885,MAP3K7,-,326,28,5.981e-40,28194669,(p=2.00e-04),,21743023,(p=9.01e-04),,23472066,(p=1.50e-03),,23934659,(p=1.60e-03),,17828308,(p=2.20e-03),,22490020,(p=2.30e-03),,25889255,(p=2.30e-03),,25261726,(p=2.40e-03),,27048361,(p=2.60e-03),,19074436,(p=2.80e-03),
277,277,6935,ZEB1,-,335,28,1.288e-39,27041571,(p=1.06e-04),,27292262,(p=9.00e-04),,25890268,(p=1.00e-03),,27645778,(p=1.50e-03),,22262832,(p=1.80e-03),,24756066,(p=1.90e-03),,28379605,(p=2.20e-03),,24468793,(p=3.90e-03),,27702662,(p=3.90e-03),,19177200,(p=4.10e-03),
278,278,5605,MAP2K2,-,195,24,2.329e-39,24011934,(p=9.47e-05),,26625317,(p=5.00e-04),,21447798,(p=8.01e-04),,22805291,(p=1.00e-03),,22833572,(p=1.50e-03),,27956260,(p=1.60e-03),,18390968,(p=1.60e-03),,23684925,(p=2.20e-03),,22805292,(p=2.20e-03),,25852190,(p=2.30e-03),
279,279,5601,MAPK9,-,234,25,4.629e-39,17908987,(p=5.00e-04),,21504622,(p=1.30e-03),,12538493,(p=1.40e-03),,14724588,(p=1.70e-03),,19385049,(p=2.20e-03),,23045269,(p=2.60e-03),,20525557,(p=2.60e-03),,15262983,(p=2.60e-03),,26503828,(p=3.00e-03),,24608675,(p=3.10e-03),
280,280,3164,NR4A1,-,210,24,1.473e-38,22159226,(p=4.03e-04),,25410408,(p=1.00e-03),,23720056,(p=1.50e-03),,26035713,(p=1.90e-03),,22081070,(p=2.20e-03),,27144436,(p=2.20e-03),,20809206,(p=2.50e-03),,25232032,(p=3.90e-03),,15871945,(p=4.00e-03),,23071566,(p=4.10e-03),
281,281,2621,GAS6,-,150,22,1.722e-38,26206560,(p=2.20e-03),,27703030,(p=3.00e-03),,28440492,(p=3.00e-03),,15605394,(p=3.00e-03),,20922806,(p=3.50e-03),,18172262,(p=3.90e-03),,27852702,(p=4.00e-03),,24233839,(p=4.00e-03),,18174285,(p=4.20e-03),,27893463,(p=4.40e-03),
282,282,5371,PML,-,513,31,1.917e-38,18566754,(p=1.07e-04),,22033920,(p=4.02e-04),,23440206,(p=5.01e-04),,25293974,(p=1.20e-03),,22013068,(p=2.20e-03),,14597622,(p=2.20e-03),,15375079,(p=2.60e-03),,15749021,(p=3.50e-03),,12540841,(p=3.60e-03),,16915281,(p=4.00e-03),
283,283,57007,ACKR3,-,181,23,2.169e-38,25242412,(p=9.01e-04),,28281844,(p=1.10e-03),,22266857,(p=2.20e-03),,27460092,(p=2.20e-03),,24814201,(p=2.20e-03),,25168820,(p=2.30e-03),,25341042,(p=2.30e-03),,23979133,(p=2.60e-03),,20388803,(p=2.80e-03),,25550535,(p=4.70e-03),
284,284,2185,PTK2B,-,289,26,2.687e-38,22096562,(p=8.00e-04),,22188814,(p=9.01e-04),,26330541,(p=1.10e-03),,27793840,(p=1.10e-03),,24523919,(p=1.10e-03),,19880522,(p=2.00e-03),,25217697,(p=2.30e-03),,18794150,(p=2.30e-03),,22023045,(p=2.30e-03),,25707991,(p=2.30e-03),
285,285,2113,ETS1,-,331,27,2.915e-38,20097731,(p=4.00e-04),,15469934,(p=1.10e-03),,26150526,(p=1.10e-03),,21741415,(p=1.50e-03),,26776158,(p=2.20e-03),,10918595,(p=2.20e-03),,24238102,(p=2.70e-03),,27525970,(p=3.10e-03),,24963049,(p=4.10e-03),,26072332,(p=4.70e-03),
286,286,9149,DYRK1B,-,51,17,5.975e-38,21878655,(p=5.01e-04),,28554575,(p=1.40e-03),,24590896,(p=1.50e-03),,26784250,(p=1.80e-03),,25777618,(p=2.20e-03),,20857490,(p=2.20e-03),,19633423,(p=2.20e-03),,16618736,(p=2.60e-03),,19542220,(p=2.80e-03),,15546868,(p=2.80e-03),
287,287,4092,SMAD7,-,298,26,5.974e-38,22641218,(p=1.04e-04),,28300830,(p=4.03e-04),,22751114,(p=8.02e-04),,27473823,(p=1.40e-03),,25149540,(p=2.10e-03),,27303812,(p=2.20e-03),,25107916,(p=2.40e-03),,24556688,(p=2.40e-03),,15811853,(p=2.60e-03),,24345480,(p=2.60e-03),
288,288,5159,PDGFRB,-,434,29,6.994e-38,24747080,(p=1.00e-03),,20197394,(p=1.10e-03),,18809244,(p=1.20e-03),,21097719,(p=1.50e-03),,17229632,(p=2.00e-03),,20103629,(p=2.20e-03),,12700668,(p=2.20e-03),,24758355,(p=2.30e-03),,24566984,(p=2.30e-03),,11861293,(p=2.60e-03),
289,289,695,BTK,-,266,25,1.198e-37,28218735,(p=9.07e-05),,28428442,(p=4.02e-04),,27287071,(p=5.02e-04),,22623531,(p=8.02e-04),,9751072,(p=9.00e-04),,26961147,(p=1.10e-03),,23913792,(p=1.30e-03),,24970801,(p=1.50e-03),,15539407,(p=1.90e-03),,25589346,(p=2.20e-03),
290,290,3024,HIST1H1A,-,138,21,1.952e-37,19631451,(p=1.00e-03),,16962592,(p=1.10e-03),,10447003,(p=1.50e-03),,11132966,(p=1.80e-03),,15695403,(p=2.60e-03),,7790358,(p=3.00e-03),,18695677,(p=3.40e-03),,24189400,(p=3.70e-03),,9178893,(p=4.10e-03),,8641969,(p=4.10e-03),
291,291,10733,PLK4,-,90,19,1.995e-37,27872092,(p=5.02e-04),,20032307,(p=1.40e-03),,25043604,(p=2.20e-03),,24797070,(p=2.20e-03),,24498222,(p=2.20e-03),,24867403,(p=2.30e-03),,16462731,(p=2.60e-03),,7790358,(p=3.00e-03),,21609466,(p=5.10e-03),,11597015,(p=5.20e-03),
292,292,55743,CHFR,-,91,19,2.508e-37,26356822,(p=8.01e-04),,25578860,(p=1.30e-03),,17596595,(p=1.50e-03),,18335050,(p=1.60e-03),,18623126,(p=1.60e-03),,14694445,(p=2.20e-03),,28126920,(p=2.30e-03),,18592005,(p=2.60e-03),,22337872,(p=2.70e-03),,14638868,(p=3.00e-03),
293,293,2264,FGFR4,-,201,23,2.59e-37,19240166,(p=5.01e-04),,28069043,(p=5.02e-04),,24503538,(p=1.00e-03),,22648271,(p=1.00e-03),,28951455,(p=1.40e-03),,22573348,(p=1.50e-03),,23344261,(p=1.50e-03),,21203561,(p=2.30e-03),,15564323,(p=2.60e-03),,28718374,(p=2.60e-03),
294,294,330,BIRC3,-,241,24,4.248e-37,21152357,(p=2.70e-03),,20576118,(p=3.00e-03),,27476169,(p=3.20e-03),,25692408,(p=3.40e-03),,24577083,(p=4.00e-03),,21865390,(p=4.00e-03),,15078890,(p=4.60e-03),,15598810,(p=4.60e-03),,19763917,(p=4.70e-03),,19416853,(p=4.70e-03),
295,295,4904,YBX1,-,367,27,4.631e-37,24729449,(p=5.02e-04),,24044901,(p=8.02e-04),,21392397,(p=1.00e-03),,21423216,(p=1.10e-03),,27129302,(p=1.30e-03),,17595327,(p=1.30e-03),,26831064,(p=1.40e-03),,27384875,(p=2.20e-03),,22674792,(p=2.20e-03),,27286449,(p=2.20e-03),
296,296,5524,PTPA,-,174,22,5.122e-37,22253878,(p=8.03e-04),,26280018,(p=9.01e-04),,20673369,(p=1.70e-03),,14645548,(p=1.80e-03),,20498628,(p=2.20e-03),,21233840,(p=3.40e-03),,28057023,(p=3.70e-03),,15965230,(p=3.80e-03),,24726840,(p=4.00e-03),,11531413,(p=4.20e-03),
297,297,4067,LYN,-,371,27,6.164e-37,26517678,(p=8.02e-04),,22895079,(p=1.00e-03),,25401474,(p=1.10e-03),,7568175,(p=1.10e-03),,22490227,(p=1.20e-03),,23866081,(p=1.80e-03),,26984511,(p=2.20e-03),,18577747,(p=2.60e-03),,27756880,(p=2.60e-03),,20215510,(p=2.90e-03),
298,298,5460,POU5F1,-,523,30,6.72e-37,28319064,(p=9.51e-05),,24607276,(p=9.58e-05),,27065334,(p=1.10e-03),,25754111,(p=2.20e-03),,23349823,(p=2.20e-03),,25644290,(p=2.20e-03),,23921511,(p=2.30e-03),,25625591,(p=2.60e-03),,29203199,(p=4.10e-03),,25879771,(p=4.20e-03),
299,299,896,CCND3,-,177,22,7.52e-37,16985050,(p=4.02e-04),,10597239,(p=1.60e-03),,28607489,(p=1.60e-03),,23967867,(p=1.60e-03),,23376478,(p=2.00e-03),,20107311,(p=2.20e-03),,27493231,(p=2.30e-03),,28114995,(p=3.40e-03),,22362728,(p=3.90e-03),,24441043,(p=4.00e-03),
300,300,9475,ROCK2,-,177,22,7.494e-37,22942252,(p=3.01e-04),,26818518,(p=1.10e-03),,20429915,(p=1.70e-03),,28709411,(p=2.00e-03),,22705122,(p=2.20e-03),,28031255,(p=2.30e-03),,17012370,(p=2.50e-03),,27213590,(p=3.00e-03),,27203208,(p=4.10e-03),,17344417,(p=5.00e-03),
301,301,2810,SFN,-,213,23,1.004e-36,19642975,(p=1.10e-03),,16532026,(p=1.10e-03),,16505098,(p=1.20e-03),,12816952,(p=1.30e-03),,17388661,(p=1.50e-03),,17361185,(p=1.50e-03),,25852190,(p=2.30e-03),,21040574,(p=2.60e-03),,24189400,(p=3.70e-03),,16786000,(p=4.30e-03),
302,302,4739,NEDD9,-,122,20,1.103e-36,23539442,(p=9.48e-05),,20068165,(p=5.01e-04),,25967390,(p=8.01e-04),,21317929,(p=1.10e-03),,23037767,(p=1.40e-03),,25356737,(p=2.30e-03),,16184168,(p=2.30e-03),,19539609,(p=2.40e-03),,20825672,(p=2.70e-03),,10866674,(p=3.70e-03),
303,303,3832,KIF11,-,152,21,1.61e-36,26304237,(p=8.60e-05),,19996280,(p=9.83e-05),,23444224,(p=3.01e-04),,22552964,(p=8.01e-04),,21782324,(p=8.01e-04),,19545421,(p=8.01e-04),,16969080,(p=1.00e-03),,25146433,(p=1.10e-03),,26658059,(p=1.10e-03),,26831064,(p=1.40e-03),
304,304,7046,TGFBR1,-,438,28,2.116e-36,16857807,(p=5.01e-04),,21677877,(p=8.03e-04),,12017275,(p=1.00e-03),,29274137,(p=1.10e-03),,22006998,(p=1.40e-03),,19139564,(p=1.50e-03),,25149540,(p=2.10e-03),,27048361,(p=2.60e-03),,26187313,(p=3.00e-03),,18174246,(p=3.20e-03),
305,305,994,CDC25B,-,129,20,3.61e-36,28869606,(p=1.04e-04),,17548358,(p=4.03e-04),,16082213,(p=8.03e-04),,15128871,(p=1.10e-03),,18635965,(p=1.30e-03),,18160429,(p=1.60e-03),,23840880,(p=2.00e-03),,23908401,(p=2.20e-03),,12400006,(p=2.70e-03),,18235220,(p=5.20e-03),
306,306,5241,PGR,-,675,32,4.193e-36,22697792,(p=4.03e-04),,24401087,(p=8.03e-04),,24469035,(p=1.00e-03),,23574718,(p=1.10e-03),,12554765,(p=1.40e-03),,24606123,(p=1.60e-03),,21619605,(p=2.20e-03),,17006756,(p=2.60e-03),,21340479,(p=2.60e-03),,18202149,(p=2.70e-03),
307,307,50507,NOX4,-,268,24,5.51e-36,25841779,(p=9.01e-04),,23917044,(p=2.00e-03),,26238284,(p=2.20e-03),,19276355,(p=2.40e-03),,27989748,(p=3.10e-03),,16532036,(p=4.30e-03),,26986073,(p=4.90e-03),,21483469,(p=4.90e-03),,25982278,(p=5.40e-03),,24509161,(p=5.60e-03),
308,308,6197,RPS6KA3,-,163,21,7.426e-36,27082640,(p=9.01e-04),,11139588,(p=1.10e-03),,23608533,(p=1.50e-03),,20234090,(p=2.20e-03),,26625210,(p=2.60e-03),,24085294,(p=2.80e-03),,21619683,(p=2.90e-03),,24189400,(p=3.70e-03),,19036157,(p=4.20e-03),,24086335,(p=4.30e-03),
309,309,1387,CREBBP,-,764,33,1.275e-35,27633918,(p=1.01e-04),,28487942,(p=8.00e-04),,26628108,(p=1.90e-03),,15619633,(p=1.90e-03),,25893291,(p=2.00e-03),,24419059,(p=2.70e-03),,17579344,(p=3.00e-03),,25294805,(p=3.70e-03),,15073328,(p=3.70e-03),,15691881,(p=4.00e-03),
310,310,7076,TIMP1,-,581,30,1.393e-35,27130446,(p=1.50e-03),,23509357,(p=1.70e-03),,27506299,(p=2.40e-03),,14652000,(p=2.60e-03),,24143225,(p=2.60e-03),,16407831,(p=2.70e-03),,22016393,(p=2.80e-03),,23909892,(p=3.70e-03),,18787947,(p=4.10e-03),,14871825,(p=4.10e-03),
311,311,22943,DKK1,-,369,26,1.479e-35,22321022,(p=1.50e-03),,21317455,(p=1.50e-03),,20603237,(p=1.60e-03),,26407843,(p=2.20e-03),,24391982,(p=3.00e-03),,17643814,(p=3.10e-03),,18157634,(p=4.00e-03),,22815877,(p=4.00e-03),,24577091,(p=4.10e-03),,24269823,(p=5.20e-03),
312,312,11140,CDC37,-,172,21,2.393e-35,24927996,(p=3.02e-04),,25098386,(p=4.01e-04),,28284560,(p=7.01e-04),,22451720,(p=8.00e-04),,12907640,(p=1.00e-03),,21871133,(p=1.00e-03),,18089825,(p=1.10e-03),,26831064,(p=1.40e-03),,28073914,(p=2.20e-03),,24869908,(p=3.50e-03),
313,313,54739,XAF1,-,71,17,3.694e-35,19358264,(p=7.01e-04),,19628579,(p=8.00e-04),,16801630,(p=2.20e-03),,17570219,(p=2.30e-03),,28534973,(p=2.60e-03),,19922503,(p=2.80e-03),,19056926,(p=3.00e-03),,23323858,(p=3.70e-03),,25824780,(p=3.70e-03),,22759793,(p=4.40e-03),
314,314,5590,PRKCZ,-,337,25,4.389e-35,20501645,(p=4.03e-04),,21315177,(p=1.10e-03),,22242160,(p=2.20e-03),,25852190,(p=2.30e-03),,28518146,(p=2.60e-03),,16940160,(p=2.70e-03),,8663071,(p=3.00e-03),,16798739,(p=3.70e-03),,20368287,(p=4.00e-03),,16931574,(p=4.10e-03),
315,315,5610,EIF2AK2,-,344,25,7.323e-35,23682076,(p=8.03e-04),,19106640,(p=1.00e-03),,9447982,(p=2.20e-03),,12882984,(p=2.30e-03),,16924232,(p=2.30e-03),,21882225,(p=2.60e-03),,15880455,(p=2.60e-03),,24334130,(p=2.80e-03),,26202421,(p=3.10e-03),,24189400,(p=3.70e-03),
316,316,3485,IGFBP2,-,219,22,9.176e-35,24130049,(p=1.06e-04),,24292683,(p=2.00e-04),,17289850,(p=7.00e-04),,27044294,(p=8.03e-04),,25093489,(p=2.20e-03),,23767917,(p=2.50e-03),,28323865,(p=2.60e-03),,23515291,(p=3.70e-03),,26094770,(p=4.00e-03),,28410230,(p=4.30e-03),
317,317,768,CA9,-,259,23,9.627e-35,24821582,(p=3.02e-04),,23208505,(p=8.03e-04),,25890268,(p=1.00e-03),,24886661,(p=1.10e-03),,21966417,(p=1.70e-03),,26259239,(p=2.30e-03),,27153561,(p=3.70e-03),,26252502,(p=3.90e-03),,26993100,(p=4.10e-03),,22147747,(p=4.20e-03),
318,318,7424,VEGFC,-,400,26,1.168e-34,24184161,(p=9.01e-04),,21600223,(p=1.50e-03),,20429915,(p=1.70e-03),,25936422,(p=1.90e-03),,24989178,(p=2.00e-03),,25948790,(p=2.30e-03),,11877295,(p=2.60e-03),,23593282,(p=2.90e-03),,23242251,(p=3.00e-03),,19825968,(p=3.30e-03),
319,319,8651,SOCS1,-,356,25,1.706e-34,28233302,(p=1.40e-03),,23001011,(p=1.40e-03),,23962256,(p=1.60e-03),,24525737,(p=1.80e-03),,15688010,(p=3.60e-03),,23111066,(p=4.10e-03),,27779203,(p=4.20e-03),,26725321,(p=4.20e-03),,26180928,(p=4.30e-03),,23430957,(p=4.70e-03),
320,320,27043,PELP1,-,100,18,1.915e-34,24688046,(p=9.53e-05),,25788226,(p=4.01e-04),,24469035,(p=1.00e-03),,23975430,(p=3.00e-03),,19800002,(p=4.00e-03),,15466214,(p=4.30e-03),,12682072,(p=4.90e-03),,26825173,(p=4.90e-03),,18505929,(p=5.00e-03),,18079323,(p=5.00e-03),
321,321,6418,SET,-,190,21,2.05e-34,24436473,(p=5.01e-04),,15173575,(p=5.02e-04),,25760096,(p=8.00e-04),,24927563,(p=1.10e-03),,25388166,(p=1.50e-03),,24555657,(p=1.80e-03),,21844565,(p=2.20e-03),,21911363,(p=2.30e-03),,26563471,(p=2.70e-03),,25945834,(p=2.80e-03),
322,322,27122,DKK3,-,127,19,2.182e-34,18654608,(p=4.01e-04),,18443132,(p=1.00e-03),,22421143,(p=1.60e-03),,18922905,(p=3.20e-03),,21572098,(p=4.00e-03),,22555103,(p=4.20e-03),,25573172,(p=4.20e-03),,26643412,(p=4.90e-03),,25823913,(p=5.40e-03),,24498395,(p=5.60e-03),
