,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
28,28,5979,RET,-,761,54,4.469e-59,19561646,(p=5.11e-04),,24798740,(p=5.13e-04),,20860430,(p=5.15e-04),,20627492,(p=5.15e-04),,27912827,(p=6.00e-04),,22150560,(p=7.00e-04),,23841470,(p=7.03e-04),,26078337,(p=1.10e-03),,19765726,(p=1.20e-03),,19487299,(p=1.40e-03),
29,29,6714,SRC,-,1255,65,1.051e-58,23242808,(p=1.05e-04),,21618517,(p=5.15e-04),,21646863,(p=1.30e-03),,21509526,(p=1.60e-03),,17620427,(p=1.90e-03),,22388352,(p=2.00e-03),,26358373,(p=2.00e-03),,22658320,(p=2.00e-03),,19447874,(p=2.10e-03),,18493848,(p=2.40e-03),
30,30,6790,AURKA,-,611,49,8.548e-58,26962685,(p=4.03e-04),,28188776,(p=5.05e-04),,28764929,(p=1.30e-03),,27502708,(p=1.30e-03),,23334327,(p=1.40e-03),,19649632,(p=1.40e-03),,25625960,(p=1.90e-03),,27209210,(p=1.90e-03),,22522455,(p=2.00e-03),,25609923,(p=2.40e-03),
31,31,2322,FLT3,-,568,46,1.883e-55,17128418,(p=5.10e-04),,19540337,(p=5.16e-04),,26286850,(p=1.30e-03),,15604885,(p=1.30e-03),,19684517,(p=1.40e-03),,14654525,(p=1.40e-03),,26822154,(p=2.40e-03),,27791036,(p=3.00e-03),,27775694,(p=3.00e-03),,26999641,(p=3.40e-03),
32,32,5894,RAF1,-,542,43,1.896e-52,26466569,(p=1.12e-04),,27810072,(p=4.03e-04),,23934108,(p=4.05e-04),,21139044,(p=4.06e-04),,23076151,(p=4.08e-04),,18794803,(p=5.06e-04),,24486585,(p=5.06e-04),,21577205,(p=5.13e-04),,19633425,(p=6.01e-04),,19492075,(p=7.03e-04),
33,33,5747,PTK2,-,828,49,1.403e-51,26962872,(p=7.00e-04),,28092671,(p=8.00e-04),,27733373,(p=1.30e-03),,27736841,(p=2.00e-03),,24848258,(p=2.00e-03),,23536552,(p=2.40e-03),,28067792,(p=2.40e-03),,26892465,(p=2.40e-03),,24523919,(p=2.40e-03),,24062525,(p=2.50e-03),
34,34,5347,PLK1,-,605,42,3.417e-49,23144294,(p=8.01e-04),,23574746,(p=1.50e-03),,25826089,(p=1.60e-03),,27793694,(p=1.80e-03),,28126323,(p=2.00e-03),,27647547,(p=2.00e-03),,23790466,(p=2.30e-03),,27558135,(p=2.40e-03),,21436619,(p=2.40e-03),,21953073,(p=2.40e-03),
35,35,2260,FGFR1,-,503,39,1.709e-48,26549034,(p=8.00e-04),,26387545,(p=8.01e-04),,26920151,(p=8.01e-04),,25188816,(p=1.30e-03),,25900027,(p=1.40e-03),,27315356,(p=1.50e-03),,26438159,(p=1.70e-03),,27255162,(p=2.00e-03),,28968756,(p=2.30e-03),,26351320,(p=2.90e-03),
36,36,596,BCL2,-,1761,62,8.585e-48,24608435,(p=6.00e-04),,28428442,(p=7.01e-04),,17848408,(p=1.40e-03),,28379541,(p=2.00e-03),,26874859,(p=2.00e-03),,21483469,(p=2.00e-03),,24338002,(p=2.20e-03),,25885284,(p=2.20e-03),,15498929,(p=2.40e-03),,23588221,(p=2.40e-03),
37,37,10018,BCL2L11,-,424,36,3.733e-47,17927446,(p=5.10e-04),,18508762,(p=6.00e-04),,26001141,(p=6.01e-04),,23532334,(p=1.30e-03),,26287412,(p=1.40e-03),,19064725,(p=1.90e-03),,22145099,(p=2.00e-03),,26874859,(p=2.00e-03),,24493829,(p=2.10e-03),,24736070,(p=2.30e-03),
