,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
16,16,4170,MCL1,-,587,100,9.411e-122,20038816,(p=1.19e-04),,26603262,(p=1.22e-04),,27465322,(p=3.13e-04),,17927446,(p=3.14e-04),,19288493,(p=4.02e-04),,27351224,(p=5.01e-04),,21863213,(p=6.01e-04),,22188816,(p=6.01e-04),,27307592,(p=6.01e-04),,23680104,(p=7.00e-04),
17,17,5747,PTK2,-,828,108,6.215e-116,26962872,(p=3.03e-04),,28533307,(p=6.02e-04),,28067792,(p=7.00e-04),,24848258,(p=8.00e-04),,23275034,(p=8.02e-04),,27009091,(p=8.02e-04),,27822706,(p=8.02e-04),,21800286,(p=9.00e-04),,18632638,(p=1.00e-03),,28459212,(p=1.00e-03),
18,18,8743,TNFSF10,-,776,102,7.406e-112,23053497,(p=1.14e-04),,23699656,(p=4.02e-04),,18640940,(p=6.02e-04),,20417200,(p=8.01e-04),,26381901,(p=8.03e-04),,18922903,(p=1.00e-03),,21670755,(p=1.10e-03),,28154184,(p=1.10e-03),,20424169,(p=1.30e-03),,20734142,(p=1.40e-03),
19,19,2305,FOXM1,-,363,73,1.983e-102,25557114,(p=1.18e-04),,28482906,(p=3.01e-04),,23006512,(p=5.02e-04),,25391371,(p=6.01e-04),,25213081,(p=6.02e-04),,23857410,(p=8.00e-04),,23531216,(p=1.00e-03),,26404623,(p=1.10e-03),,22049175,(p=1.20e-03),,26918606,(p=1.30e-03),
20,20,2065,ERBB3,-,443,77,1.792e-101,26595522,(p=1.24e-04),,25249538,(p=4.01e-04),,24044505,(p=4.02e-04),,27793840,(p=8.01e-04),,27358485,(p=8.01e-04),,20726858,(p=8.02e-04),,23998444,(p=1.30e-03),,22213458,(p=1.30e-03),,25471734,(p=1.40e-03),,22301547,(p=1.40e-03),
21,21,7157,TP53,-,8709,325,3.865e-101,25557114,(p=1.18e-04),,24595063,(p=1.25e-04),,25196217,(p=3.03e-04),,25501825,(p=3.03e-04),,26512780,(p=3.06e-04),,24182354,(p=3.13e-04),,27465322,(p=3.13e-04),,23578198,(p=5.01e-04),,27304668,(p=6.02e-04),,19470788,(p=7.00e-04),
22,22,596,BCL2,-,1761,126,4.864e-98,28428442,(p=3.10e-04),,23862748,(p=4.02e-04),,24338002,(p=8.02e-04),,28379541,(p=8.02e-04),,15498929,(p=8.02e-04),,25885284,(p=1.30e-03),,20041405,(p=1.40e-03),,19730103,(p=1.40e-03),,28652654,(p=1.40e-03),,25384499,(p=1.40e-03),
23,23,3791,KDR,-,875,93,1.493e-96,27789775,(p=1.21e-04),,20485168,(p=3.03e-04),,27248821,(p=3.07e-04),,20103629,(p=3.13e-04),,25340839,(p=4.01e-04),,29454091,(p=5.01e-04),,27922668,(p=5.01e-04),,23548264,(p=6.01e-04),,26325365,(p=8.01e-04),,27059553,(p=8.01e-04),
24,24,4790,NFKB1,-,2819,154,4.596e-95,22286758,(p=1.22e-04),,25028470,(p=3.07e-04),,22641218,(p=5.01e-04),,26522725,(p=6.01e-04),,18593997,(p=8.01e-04),,25042864,(p=1.00e-03),,19885551,(p=1.00e-03),,24642040,(p=1.10e-03),,24300974,(p=1.10e-03),,20424169,(p=1.30e-03),
25,25,4851,NOTCH1,-,1098,97,6.49e-92,28122586,(p=3.10e-04),,26394830,(p=6.01e-04),,27167202,(p=8.02e-04),,18469855,(p=9.00e-04),,27870570,(p=1.10e-03),,22956186,(p=1.10e-03),,23179396,(p=1.30e-03),,27492460,(p=1.40e-03),,18593923,(p=1.40e-03),,25879451,(p=1.40e-03),
26,26,29126,CD274,-,734,83,1.406e-91,25371070,(p=3.13e-04),,28275115,(p=4.02e-04),,27470968,(p=6.00e-04),,25658629,(p=8.00e-04),,26424759,(p=8.01e-04),,24815784,(p=1.10e-03),,28288993,(p=1.40e-03),,27610620,(p=1.40e-03),,28341875,(p=1.60e-03),,28192623,(p=1.80e-03),
