,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
214,214,1111,CHEK1,-,455,70,8.819e-76,24113549,(p=5.00e-04),,29074359,(p=6.04e-04),,12813133,(p=7.03e-04),,24098799,(p=7.04e-04),,12150968,(p=8.00e-04),,22469983,(p=1.00e-03),,25460505,(p=1.00e-03),,25474241,(p=1.30e-03),,22203733,(p=1.40e-03),,15688426,(p=1.60e-03),
215,215,1969,EPHA2,-,256,57,6.999e-74,21955398,(p=9.76e-05),,26744526,(p=1.04e-04),,24285539,(p=5.01e-04),,24486585,(p=5.02e-04),,19934338,(p=5.03e-04),,19531623,(p=6.00e-04),,24713656,(p=7.02e-04),,20948320,(p=7.03e-04),,16103880,(p=7.04e-04),,20388851,(p=7.06e-04),
216,216,1017,CDK2,-,717,79,5.505e-72,26147897,(p=4.02e-04),,21439954,(p=6.01e-04),,27629878,(p=6.03e-04),,24444383,(p=6.03e-04),,27663592,(p=6.04e-04),,10447003,(p=7.04e-04),,12190313,(p=7.05e-04),,15828833,(p=7.05e-04),,26555773,(p=7.06e-04),,22479189,(p=1.00e-03),
217,217,4313,MMP2,-,1608,110,3.668e-71,23306155,(p=5.03e-04),,25862849,(p=6.01e-04),,28440514,(p=6.01e-04),,23254288,(p=6.03e-04),,26648313,(p=7.04e-04),,26259512,(p=7.04e-04),,26063204,(p=7.04e-04),,22522455,(p=7.05e-04),,22519916,(p=7.06e-04),,28487942,(p=7.06e-04),
218,218,367,AR,-,2103,125,6.193e-71,28468774,(p=3.00e-04),,26044568,(p=6.04e-04),,28745319,(p=7.02e-04),,22456196,(p=7.02e-04),,26876202,(p=7.03e-04),,24779793,(p=7.04e-04),,19301304,(p=7.05e-04),,24615402,(p=7.06e-04),,28011482,(p=7.06e-04),,26506516,(p=9.00e-04),
219,219,25,ABL1,-,740,78,7.69e-70,20482842,(p=5.03e-04),,22447844,(p=6.02e-04),,21892207,(p=7.00e-04),,17888034,(p=7.01e-04),,22462553,(p=7.02e-04),,25883211,(p=7.03e-04),,27856601,(p=7.04e-04),,24223753,(p=1.10e-03),,24190424,(p=1.20e-03),,24863063,(p=1.30e-03),
220,220,5156,PDGFRA,-,440,63,1.306e-67,26549034,(p=9.60e-05),,24634380,(p=5.02e-04),,22323597,(p=5.03e-04),,25380967,(p=5.04e-04),,16168125,(p=6.00e-04),,22447844,(p=6.02e-04),,21157293,(p=6.03e-04),,20686603,(p=7.01e-04),,28783171,(p=7.01e-04),,23146028,(p=8.00e-04),
221,221,5604,MAP2K1,-,386,60,3.389e-67,26358373,(p=9.56e-05),,24011934,(p=1.03e-04),,18632602,(p=4.02e-04),,22773810,(p=7.05e-04),,21447798,(p=8.00e-04),,24091658,(p=1.00e-03),,19014680,(p=1.80e-03),,22241220,(p=1.90e-03),,26625317,(p=2.00e-03),,15757891,(p=2.10e-03),
222,222,4915,NTRK2,-,307,55,4.102e-66,26820170,(p=1.07e-04),,28604655,(p=5.04e-04),,25512530,(p=6.02e-04),,28446206,(p=7.01e-04),,24959744,(p=7.01e-04),,20156366,(p=7.04e-04),,24801982,(p=8.01e-04),,16964397,(p=1.00e-03),,28739680,(p=1.00e-03),,20101235,(p=1.00e-03),
223,223,6198,RPS6KB1,-,354,57,2.441e-65,22110663,(p=6.00e-04),,26080838,(p=7.00e-04),,28376174,(p=7.02e-04),,18025271,(p=7.02e-04),,24729449,(p=7.03e-04),,28276898,(p=7.03e-04),,27993682,(p=7.05e-04),,28792981,(p=1.00e-03),,25379021,(p=1.10e-03),,25061101,(p=2.10e-03),
224,224,6502,SKP2,-,415,60,2.933e-65,24651440,(p=5.01e-04),,19636294,(p=6.01e-04),,28230855,(p=7.01e-04),,24443386,(p=7.03e-04),,22204716,(p=1.00e-03),,15215173,(p=1.60e-03),,19631451,(p=1.60e-03),,18451165,(p=2.00e-03),,15483027,(p=2.20e-03),,19147533,(p=2.20e-03),
225,225,3320,HSP90AA1,-,908,79,2.951e-64,19952121,(p=7.98e-05),,22806877,(p=9.03e-05),,22144665,(p=9.04e-05),,15782129,(p=1.03e-04),,24682747,(p=1.03e-04),,24927996,(p=1.04e-04),,24463348,(p=1.04e-04),,24384723,(p=1.06e-04),,22592212,(p=4.02e-04),,21372220,(p=5.03e-04),
226,226,10018,BCL2L11,-,424,59,2.249e-63,17927446,(p=1.01e-04),,23532334,(p=1.02e-04),,23382048,(p=4.01e-04),,26639561,(p=5.01e-04),,20237869,(p=5.02e-04),,27986747,(p=6.01e-04),,19622586,(p=6.02e-04),,26001141,(p=7.00e-04),,26287412,(p=7.02e-04),,26874859,(p=8.01e-04),
227,227,331,XIAP,-,499,62,6.837e-63,27607580,(p=9.22e-05),,17339366,(p=5.04e-04),,12855663,(p=6.01e-04),,18829553,(p=6.03e-04),,26821068,(p=6.04e-04),,22934750,(p=7.00e-04),,28057023,(p=7.05e-04),,25501831,(p=1.00e-03),,23817665,(p=1.00e-03),,23323858,(p=1.10e-03),
228,228,2146,EZH2,-,780,73,8.672e-63,25633838,(p=5.04e-04),,25890085,(p=7.06e-04),,24850841,(p=1.00e-03),,22469510,(p=1.00e-03),,27223261,(p=1.70e-03),,26631032,(p=1.70e-03),,28759046,(p=2.00e-03),,16963837,(p=2.10e-03),,21321380,(p=2.40e-03),,27938379,(p=3.30e-03),
229,229,10413,YAP1,-,554,64,1.717e-62,28376152,(p=9.86e-05),,27105908,(p=2.00e-04),,23298489,(p=7.01e-04),,28376174,(p=7.02e-04),,25492965,(p=7.06e-04),,21076472,(p=8.00e-04),,27835600,(p=8.01e-04),,24367099,(p=8.01e-04),,20841485,(p=1.00e-03),,27409162,(p=1.10e-03),
230,230,2066,ERBB4,-,288,51,8.425e-62,19624808,(p=7.00e-04),,19481955,(p=7.05e-04),,24927194,(p=7.05e-04),,25492965,(p=7.06e-04),,18182100,(p=8.01e-04),,20585313,(p=1.10e-03),,8383326,(p=1.80e-03),,16778220,(p=1.90e-03),,25916654,(p=2.20e-03),,21203579,(p=2.80e-03),
231,231,999,CDH1,-,1749,102,1.377e-61,26045824,(p=4.00e-04),,19070520,(p=4.01e-04),,24189400,(p=6.01e-04),,26125777,(p=6.03e-04),,23542467,(p=6.03e-04),,23620408,(p=6.04e-04),,27655370,(p=7.02e-04),,27835572,(p=7.04e-04),,23371049,(p=1.00e-03),,23579873,(p=1.00e-03),
232,232,6615,SNAI1,-,416,57,3.056e-61,28349782,(p=6.04e-04),,28648644,(p=7.06e-04),,25124796,(p=7.06e-04),,24760275,(p=1.00e-03),,28718374,(p=1.00e-03),,18676743,(p=1.40e-03),,16936774,(p=1.90e-03),,22248055,(p=2.40e-03),,19860811,(p=2.40e-03),,23973669,(p=3.20e-03),
233,233,2322,FLT3,-,568,63,1.266e-60,27060207,(p=3.00e-04),,17229632,(p=5.02e-04),,14654525,(p=6.04e-04),,16982329,(p=7.03e-04),,17128418,(p=7.03e-04),,25640477,(p=7.04e-04),,26916980,(p=9.00e-04),,19540337,(p=1.10e-03),,26286850,(p=1.10e-03),,27906677,(p=1.20e-03),
234,234,4193,MDM2,-,1687,99,1.267e-60,25501825,(p=9.95e-05),,27004407,(p=5.02e-04),,25312347,(p=5.02e-04),,21261729,(p=6.01e-04),,23652204,(p=6.02e-04),,26070072,(p=6.03e-04),,25739118,(p=7.02e-04),,26475964,(p=7.05e-04),,26556313,(p=9.00e-04),,26228206,(p=1.00e-03),
235,235,2324,FLT4,-,219,46,2.64e-60,25340839,(p=9.75e-05),,11877295,(p=4.03e-04),,21680174,(p=5.02e-04),,24508126,(p=7.02e-04),,19556880,(p=7.03e-04),,19636022,(p=1.00e-03),,18292935,(p=1.10e-03),,20431062,(p=1.20e-03),,18594512,(p=1.20e-03),,20606037,(p=1.80e-03),
236,236,5753,PTK6,-,102,37,5.515e-60,21923922,(p=4.02e-04),,18719096,(p=6.03e-04),,17997837,(p=7.00e-04),,27993680,(p=7.05e-04),,22231447,(p=1.00e-03),,23814047,(p=1.00e-03),,25241146,(p=1.00e-03),,26013168,(p=1.10e-03),,26983689,(p=1.20e-03),,25770659,(p=1.20e-03),
237,237,8877,SPHK1,-,228,45,7.338e-58,24337110,(p=4.03e-04),,26311741,(p=6.02e-04),,23166225,(p=6.04e-04),,15265705,(p=8.00e-04),,27697999,(p=1.00e-03),,25404266,(p=1.10e-03),,19956567,(p=1.20e-03),,27811359,(p=2.30e-03),,21936950,(p=2.30e-03),,22684547,(p=2.80e-03),
238,238,3688,ITGB1,-,1156,80,1.48e-57,25808196,(p=1.02e-04),,23951036,(p=6.04e-04),,21119598,(p=7.01e-04),,21170718,(p=7.04e-04),,21478906,(p=7.04e-04),,28145580,(p=7.06e-04),,21053345,(p=7.06e-04),,28988530,(p=1.10e-03),,26386190,(p=1.10e-03),,18676743,(p=1.40e-03),
239,239,5970,RELA,-,1309,83,2.858e-56,20124457,(p=7.01e-04),,27667548,(p=7.03e-04),,27203220,(p=1.00e-03),,21165563,(p=1.00e-03),,19789307,(p=1.10e-03),,27127301,(p=1.20e-03),,16951195,(p=1.20e-03),,26547583,(p=1.60e-03),,20706634,(p=1.60e-03),,20346213,(p=1.70e-03),
240,240,960,CD44,-,1050,75,6.928e-56,25840418,(p=4.02e-04),,19360323,(p=5.03e-04),,26597578,(p=6.01e-04),,27499099,(p=7.03e-04),,12093135,(p=7.06e-04),,24606718,(p=9.00e-04),,20199686,(p=1.00e-03),,20491779,(p=1.00e-03),,16565089,(p=1.00e-03),,23265944,(p=1.00e-03),
241,241,598,BCL2L1,-,648,61,7.285e-55,17927446,(p=1.01e-04),,24621885,(p=7.04e-04),,20045442,(p=7.06e-04),,26556313,(p=9.00e-04),,28202514,(p=1.00e-03),,23475955,(p=1.00e-03),,22433870,(p=1.20e-03),,28459212,(p=1.50e-03),,26188358,(p=1.80e-03),,24339958,(p=2.00e-03),
242,242,5580,PRKCD,-,621,60,8.09e-55,24528676,(p=7.00e-04),,15735693,(p=1.10e-03),,12391145,(p=2.10e-03),,19015273,(p=2.20e-03),,23881925,(p=2.40e-03),,19924022,(p=2.40e-03),,19037087,(p=2.40e-03),,21307189,(p=2.80e-03),,12805378,(p=2.90e-03),,23474764,(p=3.00e-03),
243,243,2185,PTK2B,-,289,46,2.064e-54,22096562,(p=4.01e-04),,27793840,(p=5.03e-04),,26084289,(p=6.04e-04),,22188814,(p=7.03e-04),,25433371,(p=7.04e-04),,26330541,(p=7.05e-04),,16774943,(p=8.01e-04),,25707991,(p=1.00e-03),,18832579,(p=1.00e-03),,18571765,(p=1.10e-03),
244,244,5979,RET,-,761,63,6.649e-53,28011461,(p=9.80e-05),,23578175,(p=4.01e-04),,24285539,(p=5.01e-04),,23841470,(p=5.01e-04),,23828865,(p=5.02e-04),,24045439,(p=5.03e-04),,27090738,(p=6.01e-04),,26973202,(p=6.01e-04),,18756447,(p=6.03e-04),,27683183,(p=7.00e-04),
245,245,29126,CD274,-,734,62,8.954e-53,28341875,(p=1.03e-04),,25658629,(p=1.05e-04),,27470968,(p=5.00e-04),,27499357,(p=6.04e-04),,25349974,(p=7.01e-04),,28184013,(p=1.00e-03),,28167507,(p=1.00e-03),,27534574,(p=1.00e-03),,22204817,(p=1.00e-03),,28684311,(p=1.20e-03),
246,246,7291,TWIST1,-,484,53,1.579e-52,24117170,(p=6.01e-04),,28498365,(p=6.02e-04),,22060274,(p=7.02e-04),,23364532,(p=7.04e-04),,22581828,(p=7.05e-04),,26819207,(p=7.06e-04),,21502402,(p=1.70e-03),,26295469,(p=2.60e-03),,24885626,(p=3.00e-03),,25892968,(p=3.00e-03),
247,247,5159,PDGFRB,-,434,51,1.776e-52,24758355,(p=1.02e-04),,18524994,(p=4.02e-04),,24747080,(p=5.01e-04),,21118571,(p=5.02e-04),,17229632,(p=5.02e-04),,20103629,(p=7.01e-04),,24566984,(p=7.02e-04),,27259262,(p=7.03e-04),,18809244,(p=7.03e-04),,12700668,(p=7.04e-04),
248,248,3084,NRG1,-,427,50,1.477e-51,24044505,(p=8.11e-05),,24112719,(p=9.24e-05),,26992917,(p=5.01e-04),,18494554,(p=6.03e-04),,21840482,(p=7.02e-04),,26482609,(p=7.05e-04),,25492965,(p=7.06e-04),,12509456,(p=1.00e-03),,25018110,(p=1.00e-03),,24097984,(p=1.10e-03),
249,249,3611,ILK,-,289,44,1.601e-51,27576342,(p=1.04e-04),,19409087,(p=1.05e-04),,16648553,(p=4.01e-04),,12778079,(p=6.00e-04),,22570869,(p=6.02e-04),,25657336,(p=6.03e-04),,26531674,(p=7.03e-04),,21601006,(p=8.01e-04),,22683084,(p=1.20e-03),,21680733,(p=1.80e-03),
250,250,5578,PRKCA,-,817,63,4.408e-51,25724832,(p=4.02e-04),,17545611,(p=5.02e-04),,22617682,(p=7.03e-04),,25124796,(p=7.06e-04),,21949397,(p=8.00e-04),,20444294,(p=1.80e-03),,12391145,(p=2.10e-03),,22639047,(p=2.80e-03),,29216867,(p=3.00e-03),,15563462,(p=3.20e-03),
251,251,5295,PIK3R1,-,660,58,4.408e-51,21278786,(p=1.06e-04),,26895380,(p=4.01e-04),,18803287,(p=6.00e-04),,24189400,(p=6.01e-04),,16982329,(p=7.03e-04),,10962556,(p=7.04e-04),,24819169,(p=1.00e-03),,16843263,(p=1.00e-03),,22355357,(p=1.10e-03),,16787925,(p=1.10e-03),
252,252,6850,SYK,-,463,51,4.702e-51,19549911,(p=7.00e-04),,16474166,(p=7.04e-04),,26315286,(p=7.05e-04),,24564859,(p=1.00e-03),,25748087,(p=1.10e-03),,27461624,(p=2.10e-03),,21926965,(p=3.00e-03),,12477728,(p=3.00e-03),,28786489,(p=3.20e-03),,27293079,(p=3.40e-03),
253,253,3397,ID1,-,256,42,5.875e-51,20191379,(p=6.03e-04),,19567783,(p=7.02e-04),,27978873,(p=7.04e-04),,16287090,(p=1.00e-03),,20388787,(p=1.20e-03),,24970809,(p=1.50e-03),,23308043,(p=2.40e-03),,19551863,(p=2.60e-03),,24804700,(p=2.90e-03),,21606196,(p=3.60e-03),
254,254,5243,ABCB1,-,2076,95,1.892e-50,26351321,(p=9.09e-05),,24190517,(p=1.06e-04),,17526808,(p=1.07e-04),,25908454,(p=4.03e-04),,25450670,(p=4.03e-04),,26219569,(p=6.01e-04),,28859099,(p=6.03e-04),,22484209,(p=6.03e-04),,27169328,(p=6.04e-04),,22491935,(p=7.05e-04),
255,255,5879,RAC1,-,1014,68,2.566e-50,28450422,(p=4.03e-04),,24750242,(p=7.01e-04),,26558612,(p=7.03e-04),,21943825,(p=7.04e-04),,24016866,(p=1.00e-03),,21624123,(p=1.00e-03),,25468898,(p=1.10e-03),,20203103,(p=1.20e-03),,23559092,(p=1.20e-03),,27052191,(p=1.40e-03),
256,256,5925,RB1,-,1124,71,2.868e-50,12963997,(p=7.01e-04),,12190313,(p=7.05e-04),,15828833,(p=7.05e-04),,21139044,(p=8.00e-04),,21278246,(p=9.00e-04),,25028469,(p=1.00e-03),,26923330,(p=1.00e-03),,12509456,(p=1.00e-03),,25758528,(p=1.00e-03),,26708419,(p=1.10e-03),
257,257,5562,PRKAA1,-,407,48,5.084e-50,23475945,(p=1.03e-04),,23883584,(p=4.02e-04),,22607554,(p=5.04e-04),,19723093,(p=6.03e-04),,26143491,(p=6.04e-04),,24925061,(p=7.00e-04),,26236947,(p=7.04e-04),,26549816,(p=1.00e-03),,23677989,(p=1.10e-03),,26397839,(p=1.40e-03),
258,258,5292,PIM1,-,211,39,5.781e-50,25342548,(p=5.02e-04),,26075720,(p=6.00e-04),,21062737,(p=6.04e-04),,27775705,(p=2.40e-03),,26956053,(p=2.40e-03),,23360763,(p=3.00e-03),,20958956,(p=3.20e-03),,20639905,(p=3.50e-03),,26687194,(p=3.60e-03),,27775704,(p=3.60e-03),
259,259,5781,PTPN11,-,663,57,6.967e-50,24285539,(p=5.01e-04),,27041571,(p=5.04e-04),,26728598,(p=7.01e-04),,23271399,(p=7.03e-04),,10962556,(p=7.04e-04),,28492557,(p=7.05e-04),,22777356,(p=8.00e-04),,21996738,(p=1.70e-03),,19427850,(p=1.70e-03),,20473329,(p=2.00e-03),
260,260,57650,CIP2A,-,123,33,4.636e-49,24954871,(p=8.30e-05),,25187431,(p=9.02e-05),,22537901,(p=1.05e-04),,25537503,(p=4.02e-04),,25228280,(p=1.00e-03),,21655278,(p=1.10e-03),,24874844,(p=1.10e-03),,23178652,(p=1.20e-03),,24493623,(p=2.30e-03),,23743567,(p=2.80e-03),
261,261,8829,NRP1,-,263,41,5.646e-49,25889301,(p=8.48e-05),,26795388,(p=4.00e-04),,20085644,(p=1.00e-03),,26805761,(p=1.00e-03),,17369861,(p=1.00e-03),,24863063,(p=1.30e-03),,24999732,(p=2.10e-03),,26147006,(p=2.20e-03),,24736504,(p=2.20e-03),,22025255,(p=2.40e-03),
262,262,4780,NFE2L2,-,1034,67,7.169e-49,23108405,(p=7.02e-04),,24311782,(p=1.00e-03),,25358602,(p=1.20e-03),,21062981,(p=1.20e-03),,22684020,(p=1.60e-03),,20805228,(p=1.80e-03),,27894242,(p=2.40e-03),,26770651,(p=2.40e-03),,26491260,(p=2.60e-03),,22964642,(p=2.60e-03),
263,263,5329,PLAUR,-,513,51,7.933e-49,21896743,(p=4.03e-04),,19433314,(p=7.02e-04),,25215932,(p=1.00e-03),,21191179,(p=1.00e-03),,21148633,(p=1.00e-03),,27385000,(p=1.00e-03),,14660675,(p=1.10e-03),,16525631,(p=1.20e-03),,18949356,(p=1.20e-03),,20145038,(p=1.80e-03),
264,264,9429,ABCG2,-,705,57,1.934e-48,28131876,(p=2.00e-04),,25450670,(p=4.03e-04),,24391798,(p=6.03e-04),,21712253,(p=6.04e-04),,17938326,(p=7.01e-04),,18309947,(p=7.03e-04),,20975373,(p=7.04e-04),,17438106,(p=1.00e-03),,21731744,(p=1.00e-03),,19785662,(p=1.00e-03),
265,265,5037,PEBP1,-,212,38,2.559e-48,24658061,(p=5.03e-04),,26116914,(p=6.02e-04),,27444299,(p=7.02e-04),,15327891,(p=7.04e-04),,17911631,(p=7.04e-04),,18567796,(p=1.90e-03),,26308852,(p=2.20e-03),,22248055,(p=2.40e-03),,25597356,(p=2.40e-03),,21664646,(p=2.40e-03),
266,266,5058,PAK1,-,446,48,3.974e-48,25074413,(p=6.01e-04),,27178741,(p=6.02e-04),,27117533,(p=6.02e-04),,23811795,(p=7.01e-04),,25675297,(p=7.05e-04),,22252525,(p=7.06e-04),,17621631,(p=1.00e-03),,25468898,(p=1.10e-03),,20083228,(p=1.90e-03),,26257058,(p=2.20e-03),
267,267,5315,PKM,-,378,45,1.286e-47,24189400,(p=6.01e-04),,26542452,(p=6.03e-04),,25964202,(p=8.00e-04),,28569774,(p=1.00e-03),,26290635,(p=1.10e-03),,26739387,(p=1.10e-03),,26252254,(p=1.20e-03),,26500058,(p=2.10e-03),,28281967,(p=2.80e-03),,28641694,(p=3.30e-03),
268,268,7465,WEE1,-,152,34,2.149e-47,27363019,(p=4.03e-04),,28652249,(p=5.01e-04),,24536047,(p=6.00e-04),,23538902,(p=7.02e-04),,27558135,(p=7.03e-04),,22935698,(p=7.06e-04),,24927813,(p=1.00e-03),,26890070,(p=1.00e-03),,19821025,(p=1.10e-03),,22641220,(p=1.30e-03),
269,269,6387,CXCL12,-,1171,69,2.181e-47,27697999,(p=1.00e-03),,15921680,(p=1.00e-03),,20388803,(p=1.00e-03),,28639900,(p=1.00e-03),,22952422,(p=1.10e-03),,26851944,(p=1.10e-03),,24157575,(p=1.10e-03),,23985752,(p=1.60e-03),,25504440,(p=1.60e-03),,24009233,(p=1.70e-03),
270,270,6667,SP1,-,1027,65,3.365e-47,17616668,(p=5.04e-04),,24647869,(p=7.03e-04),,27268079,(p=1.00e-03),,14660675,(p=1.10e-03),,23765166,(p=1.50e-03),,27581819,(p=2.30e-03),,22956772,(p=2.40e-03),,24622324,(p=2.40e-03),,23246486,(p=2.40e-03),,25294805,(p=2.80e-03),
271,271,387,RHOA,-,863,60,9.995e-47,20429915,(p=4.01e-04),,20856855,(p=5.01e-04),,21779788,(p=6.02e-04),,26482039,(p=6.03e-04),,22456196,(p=7.02e-04),,18829495,(p=7.05e-04),,23255405,(p=1.20e-03),,25086046,(p=1.50e-03),,24241683,(p=1.90e-03),,26470595,(p=2.20e-03),
272,272,2308,FOXO1,-,485,48,2.085e-46,24886245,(p=7.01e-04),,26036758,(p=7.05e-04),,19549905,(p=7.06e-04),,25566967,(p=8.01e-04),,26585955,(p=2.30e-03),,24424889,(p=2.40e-03),,23615915,(p=2.50e-03),,27878235,(p=2.90e-03),,26548866,(p=3.30e-03),,18408765,(p=3.50e-03),
273,273,1869,E2F1,-,703,55,2.239e-46,26833126,(p=9.08e-05),,16299810,(p=6.02e-04),,18722373,(p=7.03e-04),,27228072,(p=7.05e-04),,15187102,(p=1.00e-03),,26923330,(p=1.00e-03),,25174355,(p=1.10e-03),,23792570,(p=1.30e-03),,20354121,(p=1.30e-03),,28068326,(p=1.80e-03),
274,274,6093,ROCK1,-,380,44,3.284e-46,20364104,(p=5.01e-04),,22942252,(p=5.02e-04),,21206971,(p=7.04e-04),,28841710,(p=7.06e-04),,26292662,(p=1.20e-03),,24317511,(p=2.20e-03),,28031255,(p=2.40e-03),,22846914,(p=3.10e-03),,12748184,(p=3.10e-03),,27374095,(p=3.40e-03),
275,275,6469,SHH,-,437,45,8.559e-45,22875023,(p=7.01e-04),,24694877,(p=7.02e-04),,22241722,(p=7.03e-04),,18174246,(p=7.05e-04),,21249152,(p=1.00e-03),,23410206,(p=1.00e-03),,18776995,(p=1.40e-03),,23667589,(p=2.10e-03),,26943330,(p=2.40e-03),,26212257,(p=2.40e-03),
276,276,6098,ROS1,-,119,30,3.912e-44,23400546,(p=7.83e-05),,25351743,(p=9.15e-05),,24349229,(p=1.02e-04),,22617245,(p=4.00e-04),,23719267,(p=4.03e-04),,26973202,(p=6.01e-04),,22215748,(p=6.03e-04),,27401242,(p=7.01e-04),,24345493,(p=7.05e-04),,22659450,(p=7.05e-04),
277,277,3685,ITGAV,-,557,48,1.344e-43,23254288,(p=6.03e-04),,20400979,(p=6.04e-04),,25849225,(p=1.00e-03),,27108184,(p=1.00e-03),,25370835,(p=1.90e-03),,23022044,(p=2.30e-03),,26165836,(p=2.40e-03),,18064530,(p=2.60e-03),,17331499,(p=2.60e-03),,22349830,(p=2.70e-03),
278,278,1021,CDK6,-,286,38,3.61e-43,27986745,(p=9.48e-05),,27252418,(p=6.01e-04),,21439954,(p=6.01e-04),,25703099,(p=6.03e-04),,24444383,(p=6.03e-04),,20354191,(p=7.03e-04),,25524798,(p=7.03e-04),,25991817,(p=7.05e-04),,25876993,(p=8.00e-04),,21278246,(p=9.00e-04),
279,279,5894,RAF1,-,542,47,5.436e-43,24486585,(p=5.02e-04),,24189400,(p=6.01e-04),,25512530,(p=6.02e-04),,22907845,(p=7.02e-04),,22447278,(p=7.02e-04),,25862004,(p=7.03e-04),,21139044,(p=8.00e-04),,26649302,(p=1.00e-03),,22886303,(p=1.00e-03),,16565089,(p=1.00e-03),
280,280,836,CASP3,-,1069,60,1.187e-41,21944661,(p=1.05e-04),,24607276,(p=3.00e-04),,20038816,(p=4.01e-04),,19996272,(p=6.00e-04),,25435190,(p=6.01e-04),,19513559,(p=7.03e-04),,24161344,(p=7.04e-04),,20072652,(p=7.04e-04),,20045442,(p=7.06e-04),,21724551,(p=8.00e-04),
281,281,57007,ACKR3,-,181,32,2.23e-41,25168820,(p=6.03e-04),,22525723,(p=9.00e-04),,20388803,(p=1.00e-03),,20380740,(p=1.50e-03),,28281844,(p=2.00e-03),,25242412,(p=2.20e-03),,23979133,(p=2.90e-03),,26212008,(p=3.00e-03),,25358600,(p=3.10e-03),,21398406,(p=3.40e-03),
282,282,6868,ADAM17,-,373,40,2.469e-41,18922903,(p=2.00e-04),,18281553,(p=6.02e-04),,23729230,(p=7.01e-04),,21480393,(p=7.03e-04),,24185966,(p=8.01e-04),,27221510,(p=1.00e-03),,23625205,(p=1.00e-03),,24793016,(p=1.10e-03),,20551051,(p=1.30e-03),,18625725,(p=1.60e-03),
283,283,3479,IGF1,-,1620,72,2.962e-41,28544544,(p=5.01e-04),,24026884,(p=5.02e-04),,22359227,(p=5.03e-04),,17419944,(p=7.03e-04),,29029116,(p=7.05e-04),,26677144,(p=7.06e-04),,17133354,(p=1.10e-03),,14697248,(p=1.20e-03),,23526299,(p=1.20e-03),,28715819,(p=1.20e-03),
284,284,92140,MTDH,-,225,34,3.315e-41,25652471,(p=6.03e-04),,26236947,(p=7.04e-04),,25880337,(p=1.30e-03),,25417825,(p=2.20e-03),,26035424,(p=2.40e-03),,22199357,(p=3.10e-03),,22056881,(p=3.20e-03),,26589417,(p=3.30e-03),,19940250,(p=3.70e-03),,23889990,(p=4.00e-03),
285,285,2194,FASN,-,272,36,3.689e-41,18211286,(p=9.16e-05),,26107737,(p=9.61e-05),,26425687,(p=5.00e-04),,21442130,(p=7.00e-04),,21970855,(p=7.01e-04),,18682509,(p=7.01e-04),,15254710,(p=8.00e-04),,15669079,(p=8.00e-04),,26378037,(p=1.00e-03),,15897909,(p=1.20e-03),
286,286,581,BAX,-,932,56,4.426e-41,17927446,(p=1.01e-04),,16229013,(p=6.03e-04),,18494554,(p=6.03e-04),,12963997,(p=7.01e-04),,24161344,(p=7.04e-04),,20045442,(p=7.06e-04),,25889084,(p=8.01e-04),,21751259,(p=1.00e-03),,28202514,(p=1.00e-03),,22729748,(p=1.10e-03),
287,287,27436,EML4,-,76,25,9.376e-41,19667264,(p=5.02e-04),,26517679,(p=5.03e-04),,23664446,(p=7.05e-04),,27811184,(p=7.05e-04),,28370702,(p=1.00e-03),,18594010,(p=1.50e-03),,22124476,(p=2.20e-03),,25144242,(p=2.20e-03),,24388371,(p=3.20e-03),,23919423,(p=3.60e-03),
288,288,1977,EIF4E,-,360,39,1.207e-40,27662474,(p=1.06e-04),,25884680,(p=5.00e-04),,25342548,(p=5.02e-04),,23883783,(p=5.03e-04),,28745319,(p=7.02e-04),,16242075,(p=7.04e-04),,27588477,(p=7.06e-04),,28073841,(p=1.10e-03),,27501049,(p=1.10e-03),,27618366,(p=2.20e-03),
289,289,2735,GLI1,-,311,37,2.136e-40,26784250,(p=7.05e-04),,26588701,(p=2.10e-03),,23667589,(p=2.10e-03),,19015273,(p=2.20e-03),,24758269,(p=2.40e-03),,26212257,(p=2.40e-03),,25422081,(p=2.40e-03),,17179732,(p=2.40e-03),,27810405,(p=2.40e-03),,22768056,(p=3.00e-03),
290,290,8837,CFLAR,-,344,38,4.333e-40,27607580,(p=9.22e-05),,22948392,(p=6.02e-04),,26992204,(p=6.04e-04),,19243385,(p=7.03e-04),,19956887,(p=1.70e-03),,12746452,(p=2.90e-03),,21868755,(p=3.10e-03),,27210546,(p=3.10e-03),,17638906,(p=3.30e-03),,14662022,(p=3.60e-03),
291,291,4582,MUC1,-,715,49,1.06e-39,21959954,(p=9.81e-05),,23193156,(p=7.02e-04),,25053108,(p=7.03e-04),,25245423,(p=7.04e-04),,25410981,(p=8.00e-04),,21421804,(p=1.10e-03),,25526895,(p=1.20e-03),,21892751,(p=1.80e-03),,25189483,(p=2.10e-03),,20137854,(p=2.20e-03),
292,292,1457,CSNK2A1,-,688,48,2.05e-39,24012109,(p=5.01e-04),,18566754,(p=1.00e-03),,25241897,(p=1.00e-03),,27226552,(p=1.40e-03),,21182307,(p=1.90e-03),,21871133,(p=2.20e-03),,25422081,(p=2.40e-03),,22768056,(p=3.00e-03),,27906674,(p=3.00e-03),,24036851,(p=3.00e-03),
