,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
16,16,29904,EEF2K,-,69,14,0,26918606,(p=1.05e-04),,22911754,(p=1.14e-04),,24955726,(p=6.00e-04),,25330770,(p=6.02e-04),,21278783,(p=2.50e-03),,25215932,(p=2.80e-03),,29094413,(p=4.00e-03),,16921268,(p=5.50e-03),,23184662,(p=6.30e-03),,22932089,(p=6.90e-03),
17,17,390,RND3,-,65,13,0,27213590,(p=1.60e-03),,15754346,(p=1.70e-03),,22477709,(p=1.80e-03),,23546594,(p=2.50e-03),,19850923,(p=3.50e-03),,27721256,(p=3.50e-03),,24399089,(p=4.80e-03),,17182035,(p=4.90e-03),,26761524,(p=4.90e-03),,22132820,(p=5.30e-03),
18,18,9133,CCNB2,-,66,13,0,19786724,(p=1.40e-03),,17388661,(p=2.40e-03),,9560267,(p=2.90e-03),,25852190,(p=3.10e-03),,19664331,(p=3.10e-03),,11878934,(p=3.20e-03),,27183908,(p=3.60e-03),,11531413,(p=4.60e-03),,24375198,(p=4.80e-03),,7474080,(p=6.80e-03),
19,19,7027,TFDP1,-,73,14,0,9190208,(p=4.02e-04),,10082561,(p=8.00e-04),,8846921,(p=2.10e-03),,22094256,(p=2.20e-03),,25852190,(p=3.10e-03),,19995430,(p=3.70e-03),,17187060,(p=4.20e-03),,12029633,(p=4.80e-03),,26684807,(p=4.80e-03),,19738611,(p=8.30e-03),
20,20,1956,EGFR,-,4828,923,0,25766325,(p=9.24e-05),,23908594,(p=1.00e-04),,25077897,(p=1.05e-04),,17631646,(p=1.05e-04),,21858220,(p=1.05e-04),,26437915,(p=1.06e-04),,23548265,(p=1.07e-04),,17927446,(p=1.08e-04),,25959272,(p=1.12e-04),,24007863,(p=1.12e-04),
21,21,64866,CDCP1,-,74,14,0,25728678,(p=1.40e-03),,18467693,(p=2.50e-03),,23510015,(p=2.50e-03),,23208492,(p=3.10e-03),,25893298,(p=3.50e-03),,26876198,(p=4.80e-03),,24939643,(p=4.90e-03),,27495374,(p=5.10e-03),,26307391,(p=6.50e-03),,26956052,(p=7.40e-03),
22,22,57448,BIRC6,-,69,13,0,27663589,(p=1.16e-04),,22553342,(p=9.00e-04),,25933218,(p=9.01e-04),,26748613,(p=9.02e-04),,19223905,(p=1.40e-03),,25196217,(p=1.40e-03),,23287853,(p=1.60e-03),,28358418,(p=2.40e-03),,27388765,(p=4.60e-03),,21788403,(p=7.60e-03),
23,23,23239,PHLPP1,-,77,14,0,20861921,(p=9.02e-04),,23846336,(p=9.03e-04),,19261608,(p=2.50e-03),,28212545,(p=3.10e-03),,21804599,(p=3.50e-03),,22044669,(p=3.90e-03),,19797085,(p=4.00e-03),,20605778,(p=4.60e-03),,23512990,(p=4.80e-03),,24530606,(p=4.90e-03),
24,24,11329,STK38,-,79,14,0,21262772,(p=5.01e-04),,27283898,(p=2.50e-03),,25852190,(p=3.10e-03),,23840619,(p=5.50e-03),,23178486,(p=5.50e-03),,23886587,(p=7.00e-03),,22674419,(p=7.10e-03),,23897809,(p=7.70e-03),,23749998,(p=8.10e-03),,24568526,(p=8.60e-03),
25,25,5163,PDK1,-,74,13,0,28249908,(p=1.98e-04),,25976231,(p=5.02e-04),,22623531,(p=6.02e-04),,26593251,(p=8.01e-04),,26433571,(p=9.02e-04),,28617852,(p=1.30e-03),,18541534,(p=3.10e-03),,21763680,(p=4.50e-03),,28339028,(p=6.70e-03),,26876212,(p=7.00e-03),
26,26,1052,CEBPD,-,80,14,0,15389878,(p=4.01e-04),,20971808,(p=4.02e-04),,22037769,(p=9.01e-04),,27181204,(p=9.02e-04),,27435393,(p=9.03e-04),,15674331,(p=1.30e-03),,26174226,(p=4.00e-03),,15389879,(p=4.10e-03),,12825852,(p=4.80e-03),,20385105,(p=4.80e-03),
27,27,25803,SPDEF,-,58,10,0,23921628,(p=7.01e-04),,23376423,(p=1.30e-03),,20139077,(p=3.50e-03),,12907642,(p=4.60e-03),,22378487,(p=4.80e-03),,19830706,(p=4.80e-03),,28390865,(p=6.90e-03),,25254494,(p=7.60e-03),,16357167,(p=8.10e-03),,19203193,(p=8.70e-03),
28,28,54541,DDIT4,-,70,12,0,18796435,(p=2.40e-03),,21540236,(p=2.90e-03),,21266827,(p=4.80e-03),,26968249,(p=4.80e-03),,21798997,(p=6.70e-03),,25255219,(p=7.00e-03),,21909097,(p=7.60e-03),,18953439,(p=8.10e-03),,27577706,(p=8.80e-03),,21123297,(p=9.40e-03),
