,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
18,18,558,AXL,-,235,107,2.318e-183,27712586,(p=1.11e-04),,26475093,(p=1.18e-04),,20603615,(p=1.23e-04),,25400744,(p=1.24e-04),,22751098,(p=1.24e-04),,24832599,(p=1.26e-04),,28440492,(p=3.03e-04),,25125659,(p=3.03e-04),,22890323,(p=3.04e-04),,20818175,(p=3.05e-04),
19,19,8743,TNFSF10,-,776,155,2.434e-179,18922903,(p=1.22e-04),,22948392,(p=4.06e-04),,20417200,(p=5.01e-04),,23053497,(p=1.00e-03),,21538027,(p=1.10e-03),,23636231,(p=1.20e-03),,26381901,(p=1.20e-03),,26506422,(p=1.20e-03),,25683371,(p=1.50e-03),,23456625,(p=1.50e-03),
20,20,4790,NFKB1,-,2819,265,4.333e-174,25028470,(p=8.53e-05),,27091996,(p=1.04e-04),,24300974,(p=1.26e-04),,28178657,(p=4.04e-04),,24642040,(p=4.06e-04),,24137610,(p=5.01e-04),,26522725,(p=7.02e-04),,22641218,(p=7.03e-04),,20482842,(p=8.00e-04),,22145100,(p=8.00e-04),
21,21,332,BIRC5,-,1116,173,8.65e-174,22075159,(p=1.09e-04),,25895606,(p=1.14e-04),,24563335,(p=1.15e-04),,21402055,(p=1.27e-04),,24387108,(p=4.05e-04),,16847054,(p=4.06e-04),,22407831,(p=7.04e-04),,15735703,(p=8.01e-04),,25808836,(p=8.01e-04),,25333812,(p=8.01e-04),
22,22,3091,HIF1A,-,2688,239,2.5e-160,25748238,(p=1.16e-04),,21966417,(p=1.21e-04),,20154724,(p=1.21e-04),,16847054,(p=4.06e-04),,25596742,(p=7.03e-04),,24650032,(p=8.00e-04),,24798801,(p=8.02e-04),,24793809,(p=9.00e-04),,19435875,(p=1.00e-03),,20169663,(p=1.00e-03),
23,23,7422,VEGFA,-,4154,301,3.697e-159,25889301,(p=1.17e-04),,25410981,(p=1.25e-04),,29253018,(p=3.02e-04),,16972327,(p=4.06e-04),,23435217,(p=4.06e-04),,26422603,(p=8.00e-04),,24766673,(p=8.01e-04),,18494554,(p=8.02e-04),,20485168,(p=8.02e-04),,24793809,(p=9.00e-04),
24,24,3815,KIT,-,935,147,1.626e-157,27068398,(p=3.01e-04),,25510664,(p=4.01e-04),,21157293,(p=4.06e-04),,28760855,(p=4.07e-04),,27633918,(p=7.01e-04),,26544626,(p=7.04e-04),,20197394,(p=1.00e-03),,26026391,(p=1.10e-03),,21993766,(p=1.20e-03),,9788619,(p=1.20e-03),
25,25,1950,EGF,-,666,129,1.477e-156,19380191,(p=1.19e-04),,26646272,(p=1.25e-04),,24928511,(p=3.01e-04),,24704591,(p=3.02e-04),,23229345,(p=3.04e-04),,23986482,(p=3.05e-04),,15886816,(p=4.03e-04),,15802268,(p=4.06e-04),,17898861,(p=5.01e-04),,22925500,(p=5.01e-04),
26,26,2305,FOXM1,-,363,101,2.393e-149,23531216,(p=1.27e-04),,22447226,(p=3.01e-04),,19276163,(p=4.03e-04),,28482906,(p=5.01e-04),,25213081,(p=7.01e-04),,27494877,(p=7.02e-04),,25391371,(p=7.04e-04),,26918606,(p=8.00e-04),,27185371,(p=1.50e-03),,24715097,(p=1.80e-03),
27,27,1026,CDKN1A,-,1511,170,2.372e-149,21616632,(p=1.24e-04),,12599217,(p=5.00e-04),,28209205,(p=8.01e-04),,17337084,(p=9.00e-04),,21087528,(p=1.20e-03),,12963997,(p=1.50e-03),,21933447,(p=1.50e-03),,19243472,(p=1.50e-03),,25885043,(p=1.60e-03),,17616661,(p=1.60e-03),
28,28,4170,MCL1,-,587,118,2.966e-149,23883584,(p=9.90e-05),,17927446,(p=1.05e-04),,15753661,(p=1.28e-04),,19763916,(p=3.02e-04),,25756510,(p=3.03e-04),,24469836,(p=7.03e-04),,26603262,(p=1.00e-03),,27351224,(p=1.00e-03),,23636231,(p=1.20e-03),,23171055,(p=1.30e-03),
