,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
18,18,4233,MET,-,1039,64,2.202e-62,23381625,(p=1.14e-04),,27789775,(p=7.04e-04),,21383285,(p=9.01e-04),,27573171,(p=9.01e-04),,23992325,(p=1.20e-03),,26580964,(p=1.20e-03),,25908454,(p=1.30e-03),,28337527,(p=1.60e-03),,26282167,(p=1.60e-03),,22590625,(p=1.90e-03),
19,19,1111,CHEK1,-,455,47,4.677e-61,24098799,(p=9.73e-05),,22203733,(p=6.00e-04),,12150968,(p=7.02e-04),,27815358,(p=7.02e-04),,18698031,(p=8.01e-04),,15699047,(p=1.20e-03),,25460505,(p=2.00e-03),,26988986,(p=2.30e-03),,27743911,(p=2.90e-03),,24913641,(p=3.00e-03),
20,20,1026,CDKN1A,-,1511,73,5.72e-61,12855666,(p=8.01e-04),,18698027,(p=1.10e-03),,17388661,(p=1.10e-03),,14719078,(p=1.20e-03),,25349305,(p=1.30e-03),,23133524,(p=1.70e-03),,20702488,(p=2.00e-03),,23215027,(p=2.20e-03),,15367606,(p=3.10e-03),,17925548,(p=3.20e-03),
21,21,2068,ERCC2,-,795,55,4.054e-59,14668933,(p=9.13e-05),,17409981,(p=1.13e-04),,17410042,(p=1.16e-04),,19786980,(p=2.02e-04),,18347182,(p=3.01e-04),,19470925,(p=7.04e-04),,22374424,(p=8.01e-04),,22052224,(p=1.10e-03),,23390054,(p=1.10e-03),,22608006,(p=1.20e-03),
22,22,54658,UGT1A1,-,610,49,1.077e-57,19349543,(p=1.05e-04),,17409981,(p=1.13e-04),,21150467,(p=1.14e-04),,14586211,(p=3.01e-04),,25450281,(p=7.01e-04),,23053265,(p=7.03e-04),,25055799,(p=1.00e-03),,18685565,(p=1.20e-03),,16636344,(p=1.30e-03),,20216541,(p=1.70e-03),
23,23,672,BRCA1,-,2556,85,3.302e-55,23810788,(p=1.15e-04),,19035454,(p=6.00e-04),,19002265,(p=7.02e-04),,24168967,(p=7.04e-04),,21897273,(p=8.00e-04),,19372557,(p=9.00e-04),,19415121,(p=9.01e-04),,26637364,(p=1.00e-03),,19553641,(p=1.20e-03),,25103497,(p=1.90e-03),
24,24,3480,IGF1R,-,955,52,8.629e-52,23515613,(p=7.05e-04),,23818948,(p=1.30e-03),,26450156,(p=1.30e-03),,25175038,(p=1.30e-03),,26850678,(p=1.50e-03),,28498399,(p=1.80e-03),,19996272,(p=1.80e-03),,25081930,(p=2.00e-03),,22508822,(p=3.50e-03),,22044563,(p=3.70e-03),
25,25,2950,GSTP1,-,1450,60,2.02e-50,17409981,(p=1.13e-04),,19786980,(p=2.02e-04),,20303013,(p=7.03e-04),,12789263,(p=7.05e-04),,17513610,(p=1.00e-03),,20734048,(p=1.20e-03),,20216541,(p=1.70e-03),,18509181,(p=1.80e-03),,21851097,(p=2.00e-03),,18085999,(p=2.00e-03),
26,26,8743,TNFSF10,-,776,46,2.563e-49,23053497,(p=7.01e-04),,18640940,(p=7.03e-04),,23699656,(p=8.00e-04),,26381901,(p=1.20e-03),,12907654,(p=1.90e-03),,21291526,(p=2.00e-03),,21670755,(p=2.80e-03),,16863850,(p=3.00e-03),,12118245,(p=3.70e-03),,20417200,(p=4.00e-03),
27,27,673,BRAF,-,1852,65,6.181e-49,27283860,(p=1.05e-04),,22180495,(p=3.03e-04),,26446234,(p=6.01e-04),,26460303,(p=7.02e-04),,23735514,(p=1.20e-03),,22742884,(p=1.30e-03),,18676756,(p=1.30e-03),,23908594,(p=1.80e-03),,27435270,(p=2.50e-03),,26384810,(p=2.70e-03),
