,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
498,498,682,BSG,-,490,43,1.359e-39,27363028,(p=2.01e-04),,16443928,(p=2.03e-04),,23828593,(p=5.01e-04),,25296734,(p=5.03e-04),,22870202,(p=1.00e-03),,16778084,(p=1.20e-03),,24013786,(p=1.70e-03),,20398401,(p=1.90e-03),,23966157,(p=2.10e-03),,21918972,(p=2.40e-03),
499,499,2034,EPAS1,-,438,41,3.363e-39,19955413,(p=1.08e-04),,19483472,(p=2.03e-04),,20395290,(p=5.01e-04),,25831463,(p=5.02e-04),,28848049,(p=6.00e-04),,26432405,(p=1.00e-03),,23378636,(p=1.10e-03),,28476028,(p=1.50e-03),,22537539,(p=1.70e-03),,25557012,(p=1.70e-03),
500,500,9021,SOCS3,-,412,40,4.965e-39,23274199,(p=1.00e-03),,17636039,(p=1.70e-03),,19617629,(p=1.70e-03),,18507841,(p=1.70e-03),,21590492,(p=1.70e-03),,26668321,(p=2.20e-03),,26416445,(p=2.20e-03),,12560330,(p=2.20e-03),,24531711,(p=3.10e-03),,24476004,(p=3.60e-03),
501,501,1994,ELAVL1,-,415,40,6.597e-39,24536047,(p=2.01e-04),,27328938,(p=4.02e-04),,18769129,(p=5.03e-04),,28687616,(p=1.70e-03),,26314962,(p=2.20e-03),,25449213,(p=2.20e-03),,20219773,(p=2.80e-03),,18824170,(p=3.10e-03),,28493484,(p=3.70e-03),,28428272,(p=4.10e-03),
502,502,6657,SOX2,-,477,42,6.716e-39,26969300,(p=9.23e-05),,28288641,(p=1.00e-03),,24107627,(p=1.00e-03),,27634934,(p=1.70e-03),,21940738,(p=1.70e-03),,24477565,(p=1.70e-03),,24036214,(p=1.70e-03),,26159849,(p=1.70e-03),,28368402,(p=1.70e-03),,28642874,(p=2.20e-03),
503,503,5829,PXN,-,306,36,9.672e-39,18632638,(p=1.06e-04),,24096476,(p=3.01e-04),,26956728,(p=4.01e-04),,20395438,(p=9.01e-04),,20628053,(p=1.10e-03),,24863063,(p=1.30e-03),,24885567,(p=1.30e-03),,27068854,(p=1.70e-03),,15652490,(p=2.00e-03),,28739717,(p=2.40e-03),
504,504,27113,BBC3,-,189,31,1.077e-38,25895606,(p=9.37e-05),,23532334,(p=1.03e-04),,19421143,(p=1.06e-04),,27924057,(p=2.02e-04),,22286758,(p=4.02e-04),,26917778,(p=8.00e-04),,20978166,(p=1.10e-03),,21863213,(p=1.20e-03),,22763818,(p=1.50e-03),,28202514,(p=1.70e-03),
505,505,5777,PTPN6,-,366,38,1.697e-38,15746253,(p=5.01e-04),,22180308,(p=1.10e-03),,20068065,(p=1.20e-03),,20687222,(p=1.70e-03),,28692056,(p=1.70e-03),,22797910,(p=1.70e-03),,24510345,(p=1.70e-03),,19749791,(p=2.00e-03),,9405464,(p=2.20e-03),,18377662,(p=2.70e-03),
506,506,5515,PPP2CA,-,342,37,2.654e-38,24189400,(p=1.05e-04),,23677989,(p=5.01e-04),,16044149,(p=1.70e-03),,26618405,(p=1.70e-03),,16239230,(p=1.70e-03),,24484909,(p=2.30e-03),,26563471,(p=2.60e-03),,19360341,(p=2.90e-03),,21393425,(p=3.60e-03),,12624094,(p=3.60e-03),
507,507,3491,CYR61,-,217,32,3.045e-38,20233866,(p=1.09e-04),,15592521,(p=2.02e-04),,27286449,(p=1.10e-03),,16243794,(p=1.30e-03),,23744557,(p=1.50e-03),,22401280,(p=1.70e-03),,18819928,(p=2.00e-03),,23027863,(p=2.00e-03),,26028023,(p=2.20e-03),,15044484,(p=2.40e-03),
508,508,9846,GAB2,-,137,28,3.134e-38,26657155,(p=1.00e-04),,28420432,(p=5.03e-04),,21996746,(p=1.30e-03),,26754532,(p=1.70e-03),,11287610,(p=1.70e-03),,12140767,(p=2.20e-03),,23401857,(p=2.20e-03),,28202507,(p=2.40e-03),,23805312,(p=2.40e-03),,28096188,(p=2.90e-03),
509,509,2324,FLT4,-,219,32,4.118e-38,25340839,(p=1.04e-04),,19556880,(p=9.00e-04),,22965194,(p=1.10e-03),,11877295,(p=1.10e-03),,21680174,(p=1.50e-03),,24508126,(p=1.50e-03),,24650367,(p=1.70e-03),,19636022,(p=1.70e-03),,16076871,(p=1.70e-03),,15389531,(p=1.70e-03),
510,510,3952,LEP,-,1482,66,4.214e-38,23963458,(p=2.03e-04),,20008098,(p=9.00e-04),,18821585,(p=9.01e-04),,21704006,(p=1.00e-03),,27769315,(p=1.00e-03),,20141628,(p=1.10e-03),,25721149,(p=1.10e-03),,18619412,(p=1.10e-03),,27590851,(p=1.20e-03),,27588409,(p=1.50e-03),
511,511,7161,TP73,-,576,44,8.43e-38,19597475,(p=5.05e-04),,26554827,(p=1.00e-03),,21933882,(p=1.20e-03),,21261729,(p=1.20e-03),,26938985,(p=2.00e-03),,19173293,(p=2.00e-03),,25341038,(p=2.20e-03),,23880825,(p=2.20e-03),,25379016,(p=2.90e-03),,21212274,(p=3.10e-03),
512,512,7474,WNT5A,-,325,36,8.486e-38,24865425,(p=2.00e-04),,19651774,(p=1.70e-03),,27876017,(p=1.70e-03),,25224731,(p=1.70e-03),,25410163,(p=1.70e-03),,28232477,(p=2.10e-03),,23075330,(p=2.20e-03),,28536612,(p=2.20e-03),,24399733,(p=2.80e-03),,19099253,(p=2.90e-03),
513,513,8651,SOCS1,-,356,37,1.156e-37,23962256,(p=3.00e-04),,28233302,(p=1.10e-03),,25728680,(p=1.20e-03),,15688010,(p=1.70e-03),,11342531,(p=1.70e-03),,24525737,(p=1.70e-03),,26725321,(p=2.00e-03),,16432158,(p=2.00e-03),,25604748,(p=2.20e-03),,22095154,(p=2.70e-03),
514,514,5300,PIN1,-,375,37,7.827e-37,27258148,(p=3.00e-04),,22033920,(p=4.00e-04),,11787050,(p=5.03e-04),,26752745,(p=5.04e-04),,19077306,(p=1.00e-03),,28018099,(p=1.10e-03),,27159270,(p=1.70e-03),,20479004,(p=2.00e-03),,26917410,(p=2.20e-03),,25623232,(p=2.30e-03),
515,515,695,BTK,-,266,33,9.754e-37,28428442,(p=1.00e-04),,27287071,(p=2.02e-04),,26880800,(p=5.01e-04),,21422473,(p=1.10e-03),,26715645,(p=1.50e-03),,23913792,(p=1.70e-03),,25944695,(p=2.20e-03),,25589346,(p=2.30e-03),,24307721,(p=2.40e-03),,26383180,(p=2.40e-03),
516,516,3315,HSPB1,-,513,41,1.786e-36,25740245,(p=9.01e-05),,24189400,(p=1.05e-04),,15657067,(p=4.02e-04),,28182330,(p=4.02e-04),,22023707,(p=5.02e-04),,26648539,(p=1.10e-03),,24950183,(p=1.10e-03),,25202074,(p=1.20e-03),,25331547,(p=1.20e-03),,17974989,(p=1.20e-03),
517,517,4217,MAP3K5,-,249,32,2.831e-36,29274137,(p=4.00e-04),,12556535,(p=5.00e-04),,19748889,(p=1.10e-03),,21187402,(p=1.70e-03),,26661061,(p=1.70e-03),,23319048,(p=3.60e-03),,18822283,(p=3.60e-03),,26707143,(p=3.70e-03),,26773495,(p=4.00e-03),,24574456,(p=4.10e-03),
518,518,2113,ETS1,-,331,35,3.387e-36,26150526,(p=8.76e-05),,20097731,(p=9.19e-05),,26776158,(p=5.01e-04),,21741415,(p=1.10e-03),,15788656,(p=2.70e-03),,24963049,(p=2.90e-03),,22270366,(p=3.60e-03),,15469934,(p=3.60e-03),,10918595,(p=3.70e-03),,18172009,(p=4.10e-03),
519,519,841,CASP8,-,789,48,4.302e-36,19593445,(p=2.01e-04),,25228008,(p=2.03e-04),,27465556,(p=4.00e-04),,21724551,(p=5.03e-04),,19684859,(p=5.04e-04),,19996275,(p=1.00e-03),,24097299,(p=1.70e-03),,19289465,(p=1.70e-03),,24577083,(p=1.70e-03),,20811726,(p=2.20e-03),
520,520,2050,EPHB4,-,127,26,8.587e-36,23100466,(p=1.00e-04),,16205642,(p=1.02e-04),,15930280,(p=5.01e-04),,16615113,(p=5.03e-04),,25274141,(p=5.05e-04),,17353927,(p=1.10e-03),,23844053,(p=1.10e-03),,20133814,(p=1.30e-03),,25148033,(p=1.70e-03),,19366806,(p=1.70e-03),
521,521,5133,PDCD1,-,584,42,2.316e-35,27470968,(p=1.00e-04),,28167507,(p=1.03e-04),,18494554,(p=2.03e-04),,27610620,(p=6.00e-04),,27059553,(p=7.00e-04),,25349974,(p=1.00e-03),,27867002,(p=1.10e-03),,24815784,(p=1.50e-03),,27534574,(p=1.70e-03),,27354476,(p=1.70e-03),
522,522,2931,GSK3A,-,154,27,4.501e-35,20920357,(p=1.08e-04),,23243017,(p=9.02e-04),,24675460,(p=2.00e-03),,25486534,(p=2.40e-03),,21896753,(p=2.70e-03),,20368287,(p=3.60e-03),,17052453,(p=3.60e-03),,22539113,(p=4.10e-03),,17505062,(p=4.40e-03),,27049759,(p=4.40e-03),
523,523,545,ATR,-,458,38,7.207e-35,29038346,(p=3.01e-04),,24327542,(p=1.10e-03),,25468710,(p=1.20e-03),,28228262,(p=1.70e-03),,27743911,(p=1.70e-03),,25812484,(p=1.70e-03),,28440428,(p=1.70e-03),,21308861,(p=2.20e-03),,27979966,(p=3.60e-03),,19584262,(p=3.60e-03),
524,524,5591,PRKDC,-,532,40,9.917e-35,26992638,(p=2.01e-04),,22131882,(p=4.02e-04),,22009179,(p=5.01e-04),,24365180,(p=5.03e-04),,27765904,(p=9.01e-04),,23178489,(p=1.10e-03),,18644989,(p=1.10e-03),,27856181,(p=1.20e-03),,27535835,(p=1.50e-03),,24136149,(p=2.00e-03),
525,525,8797,TNFRSF10A,-,226,30,9.925e-35,22948392,(p=1.06e-04),,19593445,(p=2.01e-04),,20875141,(p=2.03e-04),,17070520,(p=9.00e-04),,27492861,(p=9.01e-04),,15757891,(p=1.00e-03),,28108622,(p=1.10e-03),,27576686,(p=2.20e-03),,26561202,(p=2.20e-03),,21272366,(p=2.20e-03),
526,526,3490,IGFBP7,-,121,25,1.17e-34,22392074,(p=1.09e-04),,26450156,(p=2.01e-04),,20464481,(p=4.01e-04),,24967962,(p=5.00e-04),,22277373,(p=9.00e-04),,23250396,(p=1.10e-03),,20977730,(p=1.10e-03),,20029996,(p=1.70e-03),,21908579,(p=3.10e-03),,15077158,(p=3.50e-03),
527,527,5601,MAPK9,-,234,30,2.893e-34,17908987,(p=1.06e-04),,26503828,(p=5.04e-04),,21357683,(p=1.00e-03),,15860507,(p=1.10e-03),,21504622,(p=1.70e-03),,24735948,(p=2.00e-03),,12538493,(p=2.90e-03),,25776267,(p=3.70e-03),,23912840,(p=3.70e-03),,26708719,(p=4.10e-03),
528,528,860,RUNX2,-,446,37,4.166e-34,15304489,(p=4.02e-04),,25808624,(p=1.00e-03),,28950255,(p=1.10e-03),,26804175,(p=1.30e-03),,28364216,(p=1.50e-03),,25776272,(p=2.00e-03),,27102439,(p=2.30e-03),,26660506,(p=2.40e-03),,15476590,(p=3.00e-03),,24479521,(p=3.10e-03),
529,529,23028,KDM1A,-,264,31,4.7e-34,27212032,(p=8.00e-04),,23354309,(p=1.20e-03),,27349498,(p=1.70e-03),,27470390,(p=1.70e-03),,28098854,(p=1.70e-03),,28209170,(p=1.70e-03),,24252778,(p=2.20e-03),,26489763,(p=2.40e-03),,24963049,(p=2.90e-03),,25060070,(p=3.60e-03),
530,530,7514,XPO1,-,383,35,5.294e-34,27649553,(p=3.00e-04),,27358488,(p=5.04e-04),,23079374,(p=5.05e-04),,26956669,(p=9.91e-04),,27533791,(p=1.70e-03),,26918731,(p=1.70e-03),,24431073,(p=1.70e-03),,26055813,(p=1.70e-03),,23752175,(p=1.70e-03),,27780859,(p=2.30e-03),
531,531,7015,TERT,-,1508,61,6.728e-34,26646272,(p=3.00e-04),,12939469,(p=4.01e-04),,24920549,(p=1.00e-03),,20394835,(p=1.10e-03),,28726783,(p=1.10e-03),,18708758,(p=1.20e-03),,19903789,(p=1.30e-03),,28247570,(p=1.70e-03),,27329725,(p=1.70e-03),,17996122,(p=1.70e-03),
532,532,5296,PIK3R2,-,171,27,8.848e-34,24189400,(p=1.05e-04),,19286672,(p=1.70e-03),,12730242,(p=2.20e-03),,10985305,(p=2.70e-03),,9651378,(p=2.80e-03),,11994280,(p=3.60e-03),,15020686,(p=3.60e-03),,9435577,(p=3.60e-03),,21765914,(p=3.70e-03),,18420583,(p=4.00e-03),
533,533,8202,NCOA3,-,330,33,1.237e-33,26833126,(p=9.01e-04),,18645020,(p=1.10e-03),,18765637,(p=1.10e-03),,20663904,(p=1.20e-03),,20733005,(p=1.70e-03),,20305690,(p=1.70e-03),,19433130,(p=1.70e-03),,27781415,(p=1.70e-03),,24743578,(p=1.90e-03),,22505454,(p=2.20e-03),
534,534,9212,AURKB,-,363,34,1.528e-33,19649632,(p=1.02e-04),,26443806,(p=4.01e-04),,24189697,(p=4.02e-04),,26842935,(p=5.01e-04),,22222631,(p=5.05e-04),,25882311,(p=1.00e-03),,24782314,(p=1.30e-03),,22767597,(p=1.70e-03),,26141684,(p=1.70e-03),,22463590,(p=1.70e-03),
535,535,27250,PDCD4,-,227,29,3.188e-33,24609942,(p=9.01e-04),,18549351,(p=1.10e-03),,20735432,(p=1.10e-03),,26026468,(p=1.70e-03),,19633292,(p=1.70e-03),,20560677,(p=1.90e-03),,27028868,(p=2.20e-03),,24865582,(p=2.40e-03),,24413684,(p=2.90e-03),,22289349,(p=3.90e-03),
536,536,2152,F3,-,550,39,4.446e-33,21619686,(p=1.04e-04),,19958818,(p=2.02e-04),,22076613,(p=5.03e-04),,21652710,(p=1.10e-03),,18612547,(p=1.10e-03),,16894464,(p=1.50e-03),,25881103,(p=1.70e-03),,15034795,(p=2.00e-03),,28055955,(p=2.40e-03),,20933205,(p=2.70e-03),
537,537,10399,RACK1,-,313,32,4.532e-33,23866081,(p=1.03e-04),,11884618,(p=1.09e-04),,27279145,(p=4.00e-04),,27498047,(p=5.05e-04),,22207523,(p=1.10e-03),,26718491,(p=1.30e-03),,27453417,(p=1.50e-03),,24008630,(p=1.70e-03),,22240482,(p=1.70e-03),,27170279,(p=2.20e-03),
538,538,1236,CCR7,-,263,30,1.013e-32,29278769,(p=9.02e-04),,21165563,(p=1.00e-03),,24915301,(p=1.10e-03),,21680174,(p=1.50e-03),,21698152,(p=1.70e-03),,21071608,(p=1.70e-03),,26722441,(p=1.70e-03),,25557171,(p=1.70e-03),,27009073,(p=1.70e-03),,28339080,(p=2.20e-03),
539,539,5584,PRKCI,-,211,28,1.08e-32,21310827,(p=4.02e-04),,26279297,(p=5.02e-04),,22349825,(p=5.05e-04),,27481515,(p=9.01e-04),,18632643,(p=1.70e-03),,16361262,(p=2.20e-03),,25118327,(p=2.30e-03),,22522453,(p=3.00e-03),,21419810,(p=3.60e-03),,24636699,(p=4.10e-03),
540,540,6446,SGK1,-,239,29,1.459e-32,23581296,(p=5.02e-04),,20884880,(p=5.04e-04),,16105029,(p=1.70e-03),,26869290,(p=2.20e-03),,20368287,(p=3.60e-03),,26034353,(p=3.60e-03),,28177128,(p=3.60e-03),,23650397,(p=3.60e-03),,22240294,(p=3.60e-03),,15910284,(p=4.10e-03),
541,541,23476,BRD4,-,216,28,2.116e-32,24297863,(p=4.00e-04),,28073847,(p=1.70e-03),,26119939,(p=1.70e-03),,28391274,(p=1.90e-03),,27440272,(p=2.00e-03),,29133261,(p=2.10e-03),,26575167,(p=2.20e-03),,26939702,(p=2.40e-03),,28813519,(p=2.40e-03),,26623725,(p=2.50e-03),
542,542,55294,FBXW7,-,334,32,3.566e-32,19412162,(p=1.10e-03),,28202514,(p=1.70e-03),,28522751,(p=2.00e-03),,27704356,(p=2.20e-03),,21368833,(p=2.90e-03),,23381582,(p=2.90e-03),,25622249,(p=3.60e-03),,26983463,(p=3.70e-03),,14507635,(p=4.40e-03),,22017876,(p=5.00e-03),
543,543,2057,EPOR,-,220,28,3.576e-32,21860424,(p=2.03e-04),,23028796,(p=1.10e-03),,19264915,(p=1.20e-03),,24155958,(p=1.70e-03),,23117856,(p=2.00e-03),,27581518,(p=2.70e-03),,19536148,(p=3.10e-03),,9793257,(p=4.00e-03),,24502950,(p=4.10e-03),,12118093,(p=4.40e-03),
544,544,3691,ITGB4,-,223,28,5.269e-32,24189400,(p=1.05e-04),,25808196,(p=1.05e-04),,20937830,(p=5.02e-04),,18270579,(p=9.00e-04),,19138983,(p=9.01e-04),,26381405,(p=9.02e-04),,16740748,(p=1.20e-03),,24533083,(p=1.50e-03),,26996299,(p=1.70e-03),,27107458,(p=3.20e-03),
545,545,4613,MYCN,-,339,32,5.685e-32,18278068,(p=4.01e-04),,12569580,(p=5.02e-04),,28209620,(p=7.00e-04),,27449038,(p=1.00e-03),,16912192,(p=1.70e-03),,24190252,(p=1.70e-03),,27438153,(p=1.90e-03),,25736927,(p=2.00e-03),,18003922,(p=2.00e-03),,24419085,(p=2.80e-03),
546,546,688,KLF5,-,153,25,6.171e-32,22632819,(p=1.10e-03),,19411256,(p=1.10e-03),,19668233,(p=1.70e-03),,23913682,(p=1.70e-03),,25970772,(p=1.70e-03),,25789974,(p=1.70e-03),,26397390,(p=1.70e-03),,16500892,(p=2.90e-03),,22045023,(p=4.40e-03),,16184550,(p=4.40e-03),
547,547,10013,HDAC6,-,311,31,7.59e-32,22392728,(p=2.01e-04),,27221381,(p=5.04e-04),,22957056,(p=7.00e-04),,27090797,(p=1.00e-03),,21949397,(p=1.00e-03),,22367781,(p=1.70e-03),,27362804,(p=1.70e-03),,23370327,(p=2.40e-03),,27267806,(p=2.70e-03),,26116270,(p=2.70e-03),
548,548,1029,CDKN2A,-,2118,69,1.012e-31,21054888,(p=2.03e-04),,26686095,(p=9.00e-04),,28412731,(p=9.01e-04),,28263969,(p=1.10e-03),,19567783,(p=1.10e-03),,27702388,(p=1.40e-03),,18624751,(p=1.50e-03),,21278246,(p=1.70e-03),,25852058,(p=1.70e-03),,24747969,(p=2.00e-03),
549,549,1906,EDN1,-,770,43,1.189e-31,16648553,(p=1.07e-04),,16357176,(p=2.03e-04),,25194819,(p=5.03e-04),,28153500,(p=9.00e-04),,12907686,(p=9.01e-04),,26071554,(p=1.10e-03),,22965194,(p=1.10e-03),,21681744,(p=1.10e-03),,24184161,(p=1.20e-03),,19188658,(p=1.70e-03),
550,550,1399,CRKL,-,204,27,1.232e-31,27078848,(p=4.00e-04),,24939008,(p=1.00e-03),,16982329,(p=1.10e-03),,23318429,(p=1.20e-03),,22586683,(p=1.20e-03),,22569336,(p=1.70e-03),,16284401,(p=2.40e-03),,25307974,(p=2.40e-03),,28882999,(p=2.40e-03),,9614078,(p=2.40e-03),
551,551,3066,HDAC2,-,524,37,1.251e-31,22641068,(p=5.01e-04),,26846508,(p=1.30e-03),,27342975,(p=1.70e-03),,25523932,(p=2.00e-03),,25688158,(p=2.40e-03),,24448241,(p=2.90e-03),,23175521,(p=3.60e-03),,24616922,(p=3.60e-03),,23251689,(p=3.60e-03),,24788349,(p=3.60e-03),
552,552,3690,ITGB3,-,1058,49,1.802e-31,23254288,(p=9.54e-05),,25808196,(p=1.05e-04),,16859511,(p=2.01e-04),,16400188,(p=1.10e-03),,26165836,(p=1.10e-03),,23744557,(p=1.50e-03),,24747441,(p=1.50e-03),,27108184,(p=1.70e-03),,23243309,(p=1.70e-03),,25644401,(p=1.70e-03),
553,553,7471,WNT1,-,207,27,1.84e-31,19778454,(p=5.00e-04),,19473496,(p=5.02e-04),,21505183,(p=1.20e-03),,18769115,(p=1.70e-03),,27665868,(p=1.70e-03),,19401692,(p=2.40e-03),,24374807,(p=3.10e-03),,17947472,(p=3.60e-03),,22406377,(p=3.60e-03),,26499380,(p=4.30e-03),
554,554,9518,GDF15,-,290,30,1.895e-31,21803025,(p=1.06e-04),,21097678,(p=1.20e-03),,22384099,(p=1.40e-03),,21504622,(p=1.70e-03),,25490861,(p=1.70e-03),,15677629,(p=1.70e-03),,26018318,(p=2.90e-03),,24759784,(p=3.60e-03),,10777512,(p=3.60e-03),,28206960,(p=3.60e-03),
555,555,7076,TIMP1,-,581,38,3.925e-31,18159069,(p=1.50e-03),,28765154,(p=1.70e-03),,25608838,(p=1.70e-03),,27130446,(p=1.70e-03),,27506299,(p=1.70e-03),,18787947,(p=1.70e-03),,27903985,(p=1.80e-03),,23522389,(p=2.00e-03),,26718740,(p=2.20e-03),,14652000,(p=2.30e-03),
556,556,4092,SMAD7,-,298,30,4.279e-31,22641218,(p=9.25e-05),,22751114,(p=1.03e-04),,25149540,(p=2.02e-04),,16362038,(p=1.00e-03),,27473823,(p=1.10e-03),,15811853,(p=1.40e-03),,17332363,(p=1.70e-03),,15132952,(p=2.00e-03),,12947087,(p=2.40e-03),,28300830,(p=2.80e-03),
557,557,57521,RPTOR,-,165,25,4.425e-31,29389967,(p=2.01e-04),,27211906,(p=9.01e-04),,21460630,(p=9.01e-04),,18776922,(p=1.00e-03),,26522726,(p=1.20e-03),,19864431,(p=2.00e-03),,22328503,(p=2.20e-03),,17277771,(p=2.40e-03),,21339740,(p=2.70e-03),,23872070,(p=2.90e-03),
558,558,5335,PLCG1,-,362,32,4.428e-31,19881535,(p=1.10e-03),,20514023,(p=1.20e-03),,22262199,(p=1.20e-03),,10473113,(p=1.70e-03),,26212011,(p=1.70e-03),,22554284,(p=1.70e-03),,19605547,(p=2.20e-03),,26896280,(p=2.20e-03),,28786489,(p=2.90e-03),,15996687,(p=3.60e-03),
559,559,9314,KLF4,-,332,31,5.578e-31,28068326,(p=1.03e-04),,27449499,(p=1.70e-03),,25789974,(p=1.70e-03),,24993134,(p=1.70e-03),,21531817,(p=2.00e-03),,28631556,(p=2.20e-03),,21075859,(p=2.30e-03),,19737957,(p=2.90e-03),,28068319,(p=4.40e-03),,26729194,(p=4.40e-03),
560,560,4904,YBX1,-,367,32,6.797e-31,21392397,(p=1.06e-04),,24729449,(p=2.03e-04),,24044901,(p=4.01e-04),,27286449,(p=1.10e-03),,19648825,(p=1.10e-03),,19036157,(p=1.10e-03),,17595327,(p=1.20e-03),,15735691,(p=1.20e-03),,23838318,(p=1.50e-03),,18316615,(p=1.70e-03),
561,561,4323,MMP14,-,476,35,8.248e-31,15247230,(p=5.03e-04),,19147814,(p=9.01e-04),,28013056,(p=1.10e-03),,14729679,(p=2.20e-03),,26130649,(p=2.20e-03),,24156018,(p=2.60e-03),,25405519,(p=2.90e-03),,21239435,(p=3.50e-03),,25162582,(p=3.50e-03),,19243022,(p=3.60e-03),
562,562,6416,MAP2K4,-,176,25,2.37e-30,19593445,(p=2.01e-04),,24556602,(p=1.20e-03),,21372598,(p=1.70e-03),,16197369,(p=1.70e-03),,18436711,(p=2.10e-03),,12714585,(p=2.20e-03),,23877919,(p=3.60e-03),,17178861,(p=3.60e-03),,25019290,(p=3.60e-03),,22154358,(p=4.70e-03),
563,563,1649,DDIT3,-,228,27,2.625e-30,23053497,(p=5.05e-04),,28393217,(p=1.70e-03),,19037087,(p=1.70e-03),,11948400,(p=2.10e-03),,16463383,(p=2.30e-03),,18593935,(p=2.70e-03),,21697087,(p=2.70e-03),,27267997,(p=3.40e-03),,26174226,(p=3.60e-03),,28270124,(p=3.60e-03),
564,564,6696,SPP1,-,883,44,2.918e-30,24756245,(p=1.08e-04),,12606946,(p=1.00e-03),,20224789,(p=1.00e-03),,27236820,(p=1.00e-03),,23269624,(p=1.10e-03),,25620078,(p=1.10e-03),,19597469,(p=1.20e-03),,18972404,(p=1.20e-03),,20207476,(p=1.70e-03),,24714122,(p=1.70e-03),
565,565,8626,TP63,-,724,40,9.878e-30,26208975,(p=1.06e-04),,12782800,(p=4.02e-04),,22053213,(p=5.01e-04),,21933882,(p=1.20e-03),,28349272,(p=1.50e-03),,18955789,(p=2.00e-03),,20038814,(p=2.60e-03),,20023394,(p=2.70e-03),,23243027,(p=3.60e-03),,21127199,(p=4.00e-03),
566,566,8842,PROM1,-,483,34,1.842e-29,26646272,(p=3.00e-04),,21959795,(p=1.00e-03),,21931765,(p=1.70e-03),,23233126,(p=2.20e-03),,25449786,(p=2.70e-03),,25823028,(p=2.90e-03),,19904829,(p=3.40e-03),,21994122,(p=3.60e-03),,27131739,(p=3.70e-03),,22394107,(p=4.10e-03),
567,567,7249,TSC2,-,344,30,3.022e-29,18807177,(p=5.02e-04),,20363874,(p=5.02e-04),,24398473,(p=5.02e-04),,17671177,(p=1.50e-03),,23878397,(p=1.50e-03),,20530489,(p=1.70e-03),,18094073,(p=1.70e-03),,26318033,(p=2.10e-03),,18958173,(p=2.70e-03),,28202529,(p=2.80e-03),
568,568,768,CA9,-,259,27,8.521e-29,21966417,(p=4.02e-04),,25890268,(p=7.00e-04),,24886661,(p=9.01e-04),,23208505,(p=2.00e-03),,26993100,(p=2.00e-03),,26259239,(p=3.60e-03),,26026587,(p=3.70e-03),,22147747,(p=4.00e-03),,23656776,(p=4.00e-03),,26526582,(p=4.10e-03),
569,569,1386,ATF2,-,233,26,1.23e-28,20581861,(p=1.10e-03),,25141981,(p=2.20e-03),,26935060,(p=2.20e-03),,12663670,(p=3.60e-03),,12118074,(p=4.00e-03),,16869889,(p=4.10e-03),,28618963,(p=4.60e-03),,26462148,(p=5.50e-03),,11713276,(p=5.80e-03),,24982422,(p=6.10e-03),
570,570,3164,NR4A1,-,210,25,2.227e-28,23071566,(p=2.01e-04),,23720056,(p=5.03e-04),,22159226,(p=1.00e-03),,27144436,(p=1.20e-03),,26035713,(p=1.50e-03),,26229035,(p=1.70e-03),,27871853,(p=1.70e-03),,22081070,(p=1.70e-03),,20809206,(p=3.60e-03),,15871945,(p=3.60e-03),
571,571,1051,CEBPB,-,405,31,2.307e-28,20015877,(p=1.20e-03),,25784653,(p=1.70e-03),,18294142,(p=1.70e-03),,18310298,(p=2.00e-03),,21344389,(p=2.20e-03),,26968249,(p=2.20e-03),,22818222,(p=3.60e-03),,17921324,(p=3.60e-03),,28754668,(p=3.60e-03),,24086495,(p=4.00e-03),
572,572,9131,AIFM1,-,239,26,2.39e-28,24189400,(p=1.05e-04),,27197168,(p=1.08e-04),,25799586,(p=4.01e-04),,26304929,(p=5.01e-04),,26074733,(p=1.10e-03),,26313915,(p=1.70e-03),,26313918,(p=1.70e-03),,27108222,(p=2.30e-03),,26042464,(p=2.70e-03),,22438963,(p=2.70e-03),
573,573,2919,CXCL1,-,212,25,2.822e-28,20702723,(p=9.02e-04),,25641338,(p=1.00e-03),,19435811,(p=1.70e-03),,23665907,(p=1.90e-03),,19549892,(p=2.70e-03),,20195728,(p=2.90e-03),,21994122,(p=3.60e-03),,23027620,(p=3.60e-03),,26104296,(p=3.60e-03),,23953856,(p=4.10e-03),
574,574,4254,KITLG,-,215,25,4.032e-28,26026391,(p=4.02e-04),,20857409,(p=5.02e-04),,24116170,(p=5.04e-04),,20028869,(p=1.50e-03),,18834862,(p=1.70e-03),,18830255,(p=2.20e-03),,15145934,(p=2.40e-03),,21799876,(p=3.00e-03),,12429808,(p=4.40e-03),,25418470,(p=5.10e-03),
575,575,5566,PRKACA,-,574,35,4.093e-28,28051330,(p=4.02e-04),,24909179,(p=5.05e-04),,25468898,(p=9.01e-04),,19789307,(p=1.20e-03),,17646929,(p=1.30e-03),,18505929,(p=1.40e-03),,17333334,(p=1.70e-03),,20484458,(p=1.70e-03),,19920112,(p=2.00e-03),,21098703,(p=2.20e-03),
576,576,3630,INS,-,815,40,7.312e-28,17506723,(p=5.03e-04),,24184209,(p=5.03e-04),,26297026,(p=1.10e-03),,12392301,(p=1.70e-03),,15613433,(p=1.80e-03),,15632182,(p=3.00e-03),,23275337,(p=3.10e-03),,24468049,(p=3.60e-03),,15265780,(p=3.60e-03),,23302862,(p=3.60e-03),
