,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
77,77,1019,CDK4,-,482,25,1.278e-30,24189400,(p=1.50e-03),,25991817,(p=1.70e-03),,20354191,(p=1.90e-03),,25876993,(p=2.00e-03),,24496383,(p=2.10e-03),,26923330,(p=2.30e-03),,24065146,(p=2.50e-03),,27986745,(p=2.60e-03),,27542767,(p=3.10e-03),,28432176,(p=3.20e-03),
78,78,5243,ABCB1,-,2076,44,1.47e-30,26244574,(p=8.01e-04),,28389777,(p=9.02e-04),,22484209,(p=9.03e-04),,24874929,(p=9.05e-04),,27169328,(p=1.00e-03),,25908454,(p=1.50e-03),,17526808,(p=2.30e-03),,25930089,(p=2.30e-03),,12084474,(p=2.30e-03),,25498238,(p=2.50e-03),
79,79,3479,IGF1,-,1620,39,2.476e-30,24026884,(p=1.70e-03),,20935157,(p=2.10e-03),,22359227,(p=2.10e-03),,17419944,(p=2.90e-03),,22529373,(p=3.00e-03),,24994750,(p=3.00e-03),,18697743,(p=3.00e-03),,14602779,(p=3.60e-03),,23857432,(p=3.90e-03),,27654259,(p=4.10e-03),
80,80,3576,CXCL8,-,2021,43,3.157e-30,20631636,(p=3.01e-04),,26387812,(p=1.30e-03),,12839933,(p=1.70e-03),,20103651,(p=2.10e-03),,27821605,(p=2.30e-03),,26355232,(p=2.40e-03),,25695485,(p=2.50e-03),,23567329,(p=3.30e-03),,22783581,(p=3.70e-03),,24337575,(p=3.90e-03),
81,81,367,AR,-,2103,43,1.301e-29,28468774,(p=7.00e-04),,28745319,(p=1.60e-03),,24356815,(p=1.90e-03),,19301304,(p=2.40e-03),,26044568,(p=2.60e-03),,26993766,(p=2.90e-03),,26876202,(p=3.10e-03),,24779793,(p=3.50e-03),,18776922,(p=3.60e-03),,26506516,(p=3.60e-03),
82,82,1499,CTNNB1,-,2298,44,5.619e-29,21993766,(p=9.05e-04),,20347502,(p=9.06e-04),,26268703,(p=1.00e-03),,27196759,(p=1.30e-03),,24189400,(p=1.50e-03),,27835591,(p=2.00e-03),,27431312,(p=2.50e-03),,27780915,(p=2.90e-03),,9535896,(p=3.10e-03),,23246962,(p=3.20e-03),
83,83,1950,EGF,-,666,26,1.826e-28,20631636,(p=3.01e-04),,21247755,(p=3.02e-04),,15886816,(p=1.30e-03),,24928511,(p=1.50e-03),,19380191,(p=2.50e-03),,20423485,(p=3.60e-03),,15802268,(p=3.70e-03),,18349392,(p=4.70e-03),,26646272,(p=5.30e-03),,25907508,(p=5.50e-03),
84,84,613,BCR,-,399,21,5.446e-27,22896000,(p=8.02e-04),,24189400,(p=1.50e-03),,27856601,(p=1.70e-03),,21156844,(p=3.60e-03),,22447844,(p=3.90e-03),,23047475,(p=4.10e-03),,24967705,(p=4.50e-03),,27297971,(p=4.70e-03),,28278078,(p=5.40e-03),,12370803,(p=6.10e-03),
85,85,2067,ERCC1,-,614,24,7.031e-27,20734048,(p=2.50e-03),,23263828,(p=3.20e-03),,21048041,(p=3.60e-03),,18036700,(p=3.90e-03),,24935625,(p=4.10e-03),,23275151,(p=5.10e-03),,22203729,(p=5.60e-03),,26372896,(p=5.90e-03),,24780295,(p=6.50e-03),,23147544,(p=6.50e-03),
86,86,2185,PTK2B,-,289,19,8.229e-27,27793840,(p=3.20e-03),,22188814,(p=3.30e-03),,26330541,(p=3.60e-03),,22096562,(p=4.20e-03),,25707991,(p=5.20e-03),,23618355,(p=5.20e-03),,25217697,(p=5.50e-03),,22618716,(p=6.10e-03),,24523919,(p=6.50e-03),,18832579,(p=7.10e-03),
87,87,3569,IL6,-,4030,55,1.127e-26,21982018,(p=2.09e-04),,25888065,(p=9.01e-04),,26921327,(p=9.02e-04),,29101033,(p=9.05e-04),,21343371,(p=9.05e-04),,24644001,(p=9.06e-04),,20465852,(p=1.50e-03),,28559019,(p=1.60e-03),,26839145,(p=1.70e-03),,27821605,(p=2.30e-03),
88,88,682,BSG,-,490,22,1.663e-26,24073208,(p=8.01e-04),,25825981,(p=2.60e-03),,16443928,(p=4.60e-03),,26201021,(p=4.70e-03),,26496775,(p=4.90e-03),,17088917,(p=5.30e-03),,23966157,(p=5.30e-03),,20824203,(p=5.90e-03),,19015455,(p=5.90e-03),,20483678,(p=6.10e-03),
89,89,7423,VEGFB,-,66,13,3.615e-26,23444216,(p=9.04e-04),,20501651,(p=2.50e-03),,16616187,(p=3.60e-03),,23697367,(p=4.30e-03),,26422603,(p=5.10e-03),,19275959,(p=6.60e-03),,23728940,(p=7.50e-03),,17082651,(p=7.80e-03),,23417498,(p=7.80e-03),,24145997,(p=7.80e-03),
90,90,768,CA9,-,259,18,3.902e-26,26526582,(p=8.43e-05),,24821582,(p=2.10e-04),,26026587,(p=8.01e-04),,12576453,(p=1.10e-03),,23141780,(p=1.70e-03),,17245699,(p=3.60e-03),,21966417,(p=3.90e-03),,22484976,(p=5.00e-03),,19619339,(p=5.10e-03),,21745383,(p=6.10e-03),
91,91,595,CCND1,-,1381,31,1.83e-25,19757306,(p=2.06e-04),,20631636,(p=3.01e-04),,27798882,(p=9.05e-04),,19633425,(p=1.50e-03),,27226604,(p=1.80e-03),,12883688,(p=2.50e-03),,25322986,(p=3.40e-03),,15377668,(p=3.70e-03),,19903334,(p=4.10e-03),,22460364,(p=4.10e-03),
92,92,6502,SKP2,-,415,19,7.035e-24,22204716,(p=2.60e-03),,24651440,(p=3.20e-03),,22158033,(p=3.90e-03),,27572672,(p=5.40e-03),,12579266,(p=5.40e-03),,28346424,(p=5.50e-03),,18451165,(p=5.60e-03),,19147533,(p=6.00e-03),,18519678,(p=6.10e-03),,24443386,(p=6.50e-03),
93,93,142,PARP1,-,942,25,8.915e-24,24847116,(p=1.80e-03),,27055253,(p=2.10e-03),,20473728,(p=3.10e-03),,24874429,(p=3.20e-03),,22101337,(p=3.90e-03),,24219164,(p=4.10e-03),,23410825,(p=4.30e-03),,23275151,(p=5.10e-03),,19553815,(p=5.10e-03),,28454547,(p=5.20e-03),
94,94,5753,PTK6,-,102,13,1.489e-23,21923922,(p=2.50e-03),,20162673,(p=3.60e-03),,25241146,(p=5.40e-03),,22231447,(p=5.40e-03),,23814047,(p=6.00e-03),,18296648,(p=6.50e-03),,26013168,(p=6.50e-03),,25770659,(p=7.10e-03),,15539407,(p=7.50e-03),,18781181,(p=7.70e-03),
95,95,9212,AURKB,-,363,18,1.585e-23,19649632,(p=3.20e-03),,22463590,(p=5.30e-03),,25667100,(p=5.40e-03),,24874015,(p=6.50e-03),,26443806,(p=6.60e-03),,20651058,(p=6.90e-03),,25411027,(p=7.10e-03),,27612557,(p=7.20e-03),,24782314,(p=7.20e-03),,22222631,(p=7.50e-03),
96,96,4893,NRAS,-,446,19,2.572e-23,24714776,(p=2.12e-04),,28284557,(p=9.06e-04),,24758538,(p=9.07e-04),,22773810,(p=1.00e-03),,26096079,(p=1.60e-03),,19190079,(p=1.70e-03),,22912864,(p=3.00e-03),,21107323,(p=3.00e-03),,24588908,(p=5.10e-03),,26325669,(p=5.10e-03),
97,97,5058,PAK1,-,446,19,2.545e-23,25675297,(p=9.06e-04),,23811795,(p=3.30e-03),,27044328,(p=3.70e-03),,25569743,(p=5.10e-03),,25074413,(p=5.30e-03),,17621631,(p=5.30e-03),,26218748,(p=5.40e-03),,27178741,(p=5.40e-03),,27260988,(p=5.50e-03),,22983922,(p=6.10e-03),
98,98,7298,TYMS,-,532,20,3.331e-23,27191954,(p=8.01e-04),,21618517,(p=9.05e-04),,20061047,(p=9.06e-04),,19822515,(p=9.07e-04),,26847426,(p=2.10e-03),,20734048,(p=2.50e-03),,19307503,(p=2.50e-03),,21048041,(p=3.60e-03),,21730794,(p=3.90e-03),,21948461,(p=4.10e-03),
99,99,598,BCL2L1,-,648,21,8.95e-23,21396851,(p=1.00e-03),,17927446,(p=1.10e-03),,18609706,(p=2.50e-03),,20728382,(p=3.30e-03),,25590803,(p=4.90e-03),,28459212,(p=5.10e-03),,15782132,(p=5.50e-03),,26396258,(p=5.60e-03),,24523919,(p=6.50e-03),,22267549,(p=7.10e-03),
100,100,2050,EPHB4,-,127,13,2.751e-22,25148033,(p=8.01e-04),,20133814,(p=1.30e-03),,23721559,(p=2.10e-03),,23100466,(p=2.30e-03),,23579861,(p=2.50e-03),,26414866,(p=2.50e-03),,23844053,(p=4.90e-03),,16615113,(p=5.40e-03),,19366806,(p=5.60e-03),,25274141,(p=5.70e-03),
101,101,2034,EPAS1,-,438,18,4.116e-22,19955413,(p=9.03e-04),,23881929,(p=1.50e-03),,22537539,(p=1.70e-03),,25831463,(p=1.90e-03),,20395290,(p=2.00e-03),,25218350,(p=2.40e-03),,19483472,(p=2.50e-03),,16920734,(p=4.10e-03),,28951458,(p=5.30e-03),,20824203,(p=5.90e-03),
102,102,4318,MMP9,-,2529,36,4.521e-22,25862849,(p=9.03e-04),,28633655,(p=2.30e-03),,25835177,(p=2.50e-03),,26164004,(p=2.50e-03),,21442180,(p=3.20e-03),,25326806,(p=3.20e-03),,24680659,(p=3.20e-03),,18093986,(p=3.80e-03),,23509357,(p=4.10e-03),,28349782,(p=4.30e-03),
103,103,1432,MAPK14,-,1249,26,5.557e-22,21858220,(p=1.00e-03),,19633425,(p=1.50e-03),,21923922,(p=2.50e-03),,19885551,(p=2.50e-03),,23335506,(p=3.30e-03),,23579276,(p=3.40e-03),,20169663,(p=3.90e-03),,15894558,(p=4.10e-03),,20368287,(p=4.10e-03),,17616668,(p=4.10e-03),
104,104,5155,PDGFB,-,302,16,6.272e-22,28011500,(p=3.00e-04),,24524969,(p=3.04e-04),,21118571,(p=2.30e-03),,25766258,(p=2.50e-03),,20624165,(p=3.20e-03),,17981115,(p=3.80e-03),,18075302,(p=4.10e-03),,17545544,(p=4.10e-03),,24114199,(p=4.90e-03),,19628565,(p=4.90e-03),
105,105,1436,CSF1R,-,186,14,7.72e-22,21880693,(p=1.80e-03),,26467457,(p=3.10e-03),,12485477,(p=4.10e-03),,27334834,(p=4.60e-03),,27568101,(p=4.90e-03),,18814279,(p=5.90e-03),,26179200,(p=6.50e-03),,20181277,(p=6.60e-03),,23418320,(p=6.80e-03),,22052465,(p=7.10e-03),
106,106,3685,ITGAV,-,557,19,1.391e-21,23022044,(p=2.50e-03),,26918452,(p=3.70e-03),,27108184,(p=4.30e-03),,25849225,(p=4.90e-03),,26165836,(p=5.30e-03),,25488971,(p=5.40e-03),,27248172,(p=5.50e-03),,23254288,(p=5.70e-03),,17641225,(p=6.10e-03),,23615713,(p=7.10e-03),
107,107,5295,PIK3R1,-,660,20,1.895e-21,21278786,(p=1.00e-03),,24189400,(p=1.50e-03),,22355357,(p=2.60e-03),,26895380,(p=5.30e-03),,20227043,(p=5.30e-03),,12668683,(p=6.60e-03),,10383151,(p=7.10e-03),,16787925,(p=7.10e-03),,12730242,(p=7.10e-03),,17452978,(p=7.30e-03),
108,108,2146,EZH2,-,780,21,3.248e-21,25633838,(p=1.00e-03),,27941792,(p=2.90e-03),,24850841,(p=3.10e-03),,16963837,(p=3.90e-03),,25193989,(p=5.30e-03),,23421437,(p=5.40e-03),,26631032,(p=5.50e-03),,26890396,(p=5.50e-03),,27630125,(p=5.90e-03),,21713757,(p=6.00e-03),
109,109,5037,PEBP1,-,212,14,4.761e-21,15327891,(p=2.90e-03),,26116914,(p=4.30e-03),,21664646,(p=5.30e-03),,25597356,(p=5.50e-03),,17911631,(p=5.60e-03),,22248055,(p=6.90e-03),,27444299,(p=7.10e-03),,20533335,(p=7.40e-03),,16243812,(p=7.80e-03),,23254962,(p=7.80e-03),
110,110,3084,NRG1,-,427,17,5.813e-21,24044505,(p=3.05e-04),,18494554,(p=9.04e-04),,24112719,(p=2.90e-03),,26269601,(p=3.90e-03),,26116360,(p=4.30e-03),,25952648,(p=4.90e-03),,20227043,(p=5.30e-03),,22790889,(p=7.10e-03),,26992917,(p=7.50e-03),,20215529,(p=7.50e-03),
111,111,1021,CDK6,-,286,15,8.8e-21,25524798,(p=3.01e-04),,25991817,(p=1.70e-03),,20354191,(p=1.90e-03),,25876993,(p=2.00e-03),,26923330,(p=2.30e-03),,27986745,(p=2.60e-03),,27542767,(p=3.10e-03),,27252418,(p=3.30e-03),,25703099,(p=5.30e-03),,16985050,(p=5.40e-03),
112,112,960,CD44,-,1050,23,9.518e-21,26597578,(p=9.05e-04),,19360323,(p=1.60e-03),,27499099,(p=3.90e-03),,25123505,(p=3.90e-03),,25840418,(p=4.10e-03),,19773544,(p=4.10e-03),,20491779,(p=5.10e-03),,25053293,(p=5.20e-03),,28365695,(p=7.10e-03),,24606718,(p=7.10e-03),
113,113,5894,RAF1,-,542,18,1.512e-20,25862004,(p=1.30e-03),,19633425,(p=1.50e-03),,24486585,(p=1.50e-03),,24189400,(p=1.50e-03),,22907845,(p=1.70e-03),,25512530,(p=2.60e-03),,26466569,(p=3.10e-03),,27167344,(p=4.60e-03),,12488548,(p=4.90e-03),,18715846,(p=5.10e-03),
114,114,6868,ADAM17,-,373,16,1.615e-20,18922903,(p=2.50e-03),,22105359,(p=3.20e-03),,18281553,(p=3.90e-03),,15337756,(p=6.30e-03),,18818406,(p=6.50e-03),,24793016,(p=6.50e-03),,20551051,(p=7.50e-03),,26993100,(p=7.80e-03),,18625725,(p=7.90e-03),,28232483,(p=8.10e-03),
115,115,6794,STK11,-,378,16,1.974e-20,23526220,(p=9.05e-04),,25179843,(p=2.30e-03),,24468202,(p=2.40e-03),,28652249,(p=2.90e-03),,26027660,(p=4.10e-03),,20368287,(p=4.10e-03),,17212587,(p=5.80e-03),,25751324,(p=6.10e-03),,24146957,(p=6.50e-03),,25465874,(p=6.50e-03),
116,116,4921,DDR2,-,94,11,5.026e-20,27350126,(p=1.90e-03),,22328973,(p=4.10e-03),,24740739,(p=5.10e-03),,26826182,(p=5.30e-03),,25348954,(p=6.50e-03),,21701781,(p=6.50e-03),,25173530,(p=6.80e-03),,25842034,(p=7.50e-03),,24293323,(p=7.80e-03),,24556606,(p=9.20e-03),
117,117,3397,ID1,-,256,14,6.295e-20,24133588,(p=2.50e-03),,23308043,(p=4.10e-03),,27978873,(p=5.10e-03),,20191379,(p=5.20e-03),,23311395,(p=5.50e-03),,24480377,(p=6.50e-03),,17145808,(p=6.70e-03),,19014499,(p=6.90e-03),,19551863,(p=6.90e-03),,20709421,(p=7.80e-03),
118,118,6240,RRM1,-,141,12,6.926e-20,26650486,(p=3.00e-03),,26228206,(p=4.10e-03),,21424698,(p=4.10e-03),,24215511,(p=6.50e-03),,28624910,(p=6.60e-03),,28507282,(p=6.90e-03),,19552012,(p=7.50e-03),,19002265,(p=7.80e-03),,23982437,(p=7.80e-03),,24045016,(p=9.10e-03),
119,119,7249,TSC2,-,344,15,1.276e-19,23878397,(p=1.00e-03),,26831717,(p=1.60e-03),,24398473,(p=3.20e-03),,18538015,(p=3.70e-03),,25724664,(p=4.30e-03),,17018601,(p=5.10e-03),,23947572,(p=5.20e-03),,18451215,(p=5.30e-03),,17671177,(p=5.60e-03),,25476905,(p=5.80e-03),
120,120,6469,SHH,-,437,16,1.828e-19,28574612,(p=9.04e-04),,22875023,(p=2.30e-03),,23410206,(p=3.30e-03),,24344235,(p=4.30e-03),,18174246,(p=4.90e-03),,26483188,(p=4.90e-03),,22241722,(p=6.00e-03),,26943330,(p=6.50e-03),,15170664,(p=6.90e-03),,20015350,(p=7.10e-03),
121,121,7248,TSC1,-,216,13,2.619e-19,23878397,(p=1.00e-03),,18413730,(p=1.30e-03),,26831717,(p=1.60e-03),,23401075,(p=2.50e-03),,24615476,(p=3.20e-03),,18538015,(p=3.70e-03),,20368287,(p=4.10e-03),,28302097,(p=5.50e-03),,21559457,(p=7.10e-03),,25565629,(p=7.80e-03),
122,122,672,BRCA1,-,2556,32,2.776e-19,23810788,(p=2.30e-03),,20609467,(p=2.50e-03),,19553641,(p=3.10e-03),,26961146,(p=3.20e-03),,25583261,(p=3.60e-03),,23407556,(p=3.90e-03),,22915751,(p=4.10e-03),,21242970,(p=4.10e-03),,20609468,(p=4.10e-03),,28968398,(p=5.20e-03),
123,123,3611,ILK,-,289,14,3.25e-19,19409087,(p=2.09e-04),,25657336,(p=1.70e-03),,27576342,(p=3.30e-03),,16648553,(p=3.60e-03),,22310280,(p=5.00e-03),,12778079,(p=5.50e-03),,21601006,(p=5.70e-03),,21196412,(p=5.90e-03),,21278793,(p=6.90e-03),,18327965,(p=7.10e-03),
124,124,5925,RB1,-,1124,22,3.441e-19,19633425,(p=1.50e-03),,26923330,(p=2.30e-03),,18697743,(p=3.00e-03),,19903334,(p=4.10e-03),,25028469,(p=4.10e-03),,12963997,(p=4.30e-03),,16985050,(p=5.40e-03),,27148695,(p=5.40e-03),,24170547,(p=6.00e-03),,17160137,(p=6.50e-03),
125,125,7428,VHL,-,662,18,4.251e-19,20651059,(p=9.01e-04),,21632985,(p=1.30e-03),,21258414,(p=1.30e-03),,27623354,(p=1.50e-03),,23881929,(p=1.50e-03),,22931246,(p=1.60e-03),,19940550,(p=2.60e-03),,27329246,(p=5.80e-03),,15809750,(p=6.50e-03),,28103578,(p=6.50e-03),
126,126,6850,SYK,-,463,16,4.275e-19,19549911,(p=1.70e-03),,25287946,(p=2.50e-03),,16474166,(p=2.90e-03),,23396081,(p=3.10e-03),,21438742,(p=3.50e-03),,23861534,(p=3.50e-03),,22585575,(p=3.60e-03),,26315286,(p=3.60e-03),,21926965,(p=4.10e-03),,24564859,(p=4.70e-03),
127,127,5315,PKM,-,378,15,4.8e-19,26542452,(p=1.30e-03),,24189400,(p=1.50e-03),,26500058,(p=1.70e-03),,21325052,(p=3.10e-03),,25964202,(p=3.20e-03),,26959741,(p=3.30e-03),,27385486,(p=3.90e-03),,28726775,(p=4.10e-03),,26339369,(p=4.40e-03),,26252254,(p=5.70e-03),
128,128,3688,ITGB1,-,1156,22,5.821e-19,25808196,(p=1.01e-04),,28988530,(p=3.10e-03),,19887601,(p=3.20e-03),,23951036,(p=4.70e-03),,21053345,(p=5.40e-03),,25741138,(p=5.60e-03),,21170718,(p=6.40e-03),,18676743,(p=6.70e-03),,24939894,(p=6.70e-03),,11553610,(p=6.90e-03),
129,129,5970,RELA,-,1309,23,7.927e-19,24067439,(p=9.04e-04),,20124457,(p=2.50e-03),,21165563,(p=2.50e-03),,26593250,(p=2.90e-03),,26940200,(p=3.20e-03),,24337575,(p=3.90e-03),,24650367,(p=5.20e-03),,27127301,(p=6.50e-03),,20706634,(p=6.50e-03),,21278793,(p=6.90e-03),
130,130,7010,TEK,-,240,13,9.636e-19,26489611,(p=1.50e-03),,23149917,(p=2.50e-03),,25909285,(p=3.80e-03),,22836649,(p=4.10e-03),,18807212,(p=4.20e-03),,14749497,(p=4.30e-03),,15297853,(p=5.30e-03),,28720059,(p=5.60e-03),,23754070,(p=6.30e-03),,11866538,(p=6.70e-03),
131,131,253260,RICTOR,-,124,11,1.052e-18,28028034,(p=1.30e-03),,27211906,(p=1.30e-03),,18776922,(p=3.60e-03),,28132115,(p=5.10e-03),,19934294,(p=5.20e-03),,26170313,(p=6.70e-03),,23555046,(p=8.60e-03),,19724909,(p=9.10e-03),,21339740,(p=9.40e-03),,24270265,(p=9.60e-03),
132,132,57007,ACKR3,-,181,12,1.313e-18,21349998,(p=8.01e-04),,22525723,(p=3.60e-03),,23979133,(p=4.10e-03),,20380740,(p=4.10e-03),,26212008,(p=5.30e-03),,25872129,(p=5.70e-03),,25358600,(p=6.00e-03),,25242412,(p=6.50e-03),,28281844,(p=7.10e-03),,25086956,(p=7.30e-03),
133,133,5329,PLAUR,-,513,16,1.978e-18,27286449,(p=2.50e-03),,12405290,(p=3.90e-03),,21896743,(p=4.60e-03),,27385000,(p=5.10e-03),,14660675,(p=5.30e-03),,21191179,(p=6.60e-03),,16525631,(p=6.70e-03),,12708473,(p=6.80e-03),,20145038,(p=7.10e-03),,21148633,(p=7.50e-03),
134,134,27113,BBC3,-,189,12,2.187e-18,27924057,(p=9.06e-04),,22286758,(p=1.30e-03),,19421143,(p=1.50e-03),,26917778,(p=2.50e-03),,25895606,(p=3.20e-03),,19064725,(p=3.90e-03),,22763818,(p=5.30e-03),,23532334,(p=5.30e-03),,21863213,(p=7.10e-03),,17388661,(p=7.90e-03),
135,135,7046,TGFBR1,-,438,15,3.903e-18,19711426,(p=2.12e-04),,16857807,(p=9.01e-04),,21677877,(p=4.30e-03),,18174246,(p=4.90e-03),,22006998,(p=5.40e-03),,29274137,(p=6.00e-03),,27048361,(p=6.30e-03),,23832740,(p=6.90e-03),,19004027,(p=7.80e-03),,22096025,(p=7.80e-03),
136,136,2194,FASN,-,272,13,4.669e-18,26107737,(p=3.04e-04),,18211286,(p=9.01e-04),,26425687,(p=3.80e-03),,15669079,(p=4.70e-03),,24362464,(p=4.90e-03),,21970855,(p=4.90e-03),,15254710,(p=5.40e-03),,22653145,(p=5.50e-03),,21442130,(p=7.10e-03),,18682509,(p=7.80e-03),
137,137,7057,THBS1,-,447,15,5.172e-18,19351925,(p=1.10e-03),,23350987,(p=3.10e-03),,23463593,(p=3.70e-03),,15945504,(p=4.90e-03),,20498063,(p=5.40e-03),,23979202,(p=5.50e-03),,24013228,(p=6.90e-03),,23202046,(p=7.10e-03),,27487140,(p=8.00e-03),,14555767,(p=8.20e-03),
138,138,1119,CHKA,-,58,9,5.197e-18,23762272,(p=3.00e-03),,28065789,(p=3.90e-03),,27556502,(p=4.10e-03),,22515519,(p=6.30e-03),,26657335,(p=6.70e-03),,26496360,(p=7.30e-03),,20042122,(p=7.80e-03),,26769123,(p=9.30e-03),,19448670,(p=9.70e-03),,NA,
139,139,284,ANGPT1,-,281,13,6.955e-18,19082480,(p=9.02e-04),,22901561,(p=2.50e-03),,18807212,(p=4.20e-03),,14749497,(p=4.30e-03),,15001532,(p=5.10e-03),,28720059,(p=5.60e-03),,12810673,(p=6.00e-03),,15453096,(p=7.80e-03),,18080866,(p=7.80e-03),,21948244,(p=7.80e-03),
140,140,22846,VASH1,-,60,9,7.098e-18,18325046,(p=4.20e-03),,22101788,(p=7.10e-03),,28287633,(p=7.10e-03),,26666821,(p=7.80e-03),,26893100,(p=8.00e-03),,19498005,(p=8.10e-03),,19037993,(p=8.40e-03),,24444468,(p=8.60e-03),,23543668,(p=9.70e-03),,NA,
141,141,2621,GAS6,-,150,11,8.346e-18,24233839,(p=1.50e-03),,28440492,(p=3.20e-03),,27279912,(p=4.10e-03),,18172262,(p=4.20e-03),,27703030,(p=5.40e-03),,26206560,(p=5.40e-03),,25187556,(p=6.00e-03),,27893463,(p=6.10e-03),,23318455,(p=7.80e-03),,20922806,(p=8.30e-03),
142,142,1048,CEACAM5,-,213,12,8.754e-18,25731731,(p=3.00e-04),,25608838,(p=7.00e-04),,26892612,(p=1.10e-03),,29277824,(p=1.30e-03),,28705152,(p=1.70e-03),,27072247,(p=2.90e-03),,25402018,(p=3.50e-03),,23449351,(p=4.10e-03),,23697613,(p=4.90e-03),,27234640,(p=7.80e-03),
143,143,6194,RPS6,-,151,11,8.866e-18,24886512,(p=8.27e-05),,18157089,(p=8.01e-04),,25659153,(p=2.50e-03),,21792700,(p=3.60e-03),,24831086,(p=5.20e-03),,28232476,(p=5.30e-03),,26506236,(p=5.40e-03),,21147110,(p=5.50e-03),,25379021,(p=6.10e-03),,22996377,(p=6.30e-03),
144,144,7048,TGFBR2,-,468,15,9.592e-18,27763636,(p=4.10e-03),,24336330,(p=4.90e-03),,27048361,(p=6.30e-03),,22672900,(p=6.50e-03),,21757750,(p=7.50e-03),,17653092,(p=7.80e-03),,12017275,(p=7.80e-03),,24597762,(p=7.90e-03),,19020727,(p=8.00e-03),,18202754,(p=8.20e-03),
145,145,10855,HPSE,-,296,13,1.303e-17,27565180,(p=1.70e-03),,23984412,(p=3.70e-03),,16217746,(p=3.90e-03),,28581441,(p=4.80e-03),,24862152,(p=4.90e-03),,27067977,(p=5.10e-03),,21029368,(p=5.40e-03),,23048032,(p=7.80e-03),,21706269,(p=7.80e-03),,18288398,(p=7.90e-03),
146,146,1869,E2F1,-,703,17,1.493e-17,18722373,(p=1.50e-03),,15187102,(p=1.50e-03),,26923330,(p=2.30e-03),,26833126,(p=2.50e-03),,23792570,(p=2.50e-03),,16299810,(p=3.30e-03),,28068326,(p=4.20e-03),,27228072,(p=5.40e-03),,25136922,(p=6.70e-03),,22871739,(p=7.80e-03),
147,147,7291,TWIST1,-,484,15,1.529e-17,28498365,(p=3.80e-03),,21740802,(p=4.10e-03),,22581828,(p=4.30e-03),,22060274,(p=4.30e-03),,26115637,(p=4.70e-03),,24885626,(p=5.50e-03),,28346424,(p=5.50e-03),,24117170,(p=5.90e-03),,25031735,(p=5.90e-03),,21559372,(p=6.00e-03),
148,148,8828,NRP2,-,107,10,1.661e-17,26026587,(p=8.01e-04),,22971992,(p=1.10e-03),,20651020,(p=2.50e-03),,9872925,(p=2.60e-03),,28096505,(p=2.60e-03),,21747928,(p=3.30e-03),,18182619,(p=4.30e-03),,25890345,(p=6.50e-03),,23149913,(p=7.80e-03),,18708346,(p=9.20e-03),
149,149,8877,SPHK1,-,228,12,1.892e-17,27821815,(p=9.03e-04),,18058224,(p=3.10e-03),,26311741,(p=3.20e-03),,27956387,(p=3.60e-03),,19956567,(p=3.80e-03),,23166225,(p=5.20e-03),,26493335,(p=5.40e-03),,28108260,(p=5.40e-03),,22733311,(p=7.50e-03),,21392092,(p=7.80e-03),
150,150,1017,CDK2,-,717,17,1.993e-17,24935000,(p=9.02e-04),,22479189,(p=9.02e-04),,26555773,(p=1.50e-03),,26147897,(p=2.40e-03),,27663592,(p=5.10e-03),,16985050,(p=5.40e-03),,10447003,(p=6.90e-03),,15695403,(p=6.90e-03),,15828833,(p=7.10e-03),,21439954,(p=7.10e-03),
151,151,331,XIAP,-,499,15,2.317e-17,27607580,(p=1.50e-03),,22776562,(p=3.90e-03),,17339366,(p=4.70e-03),,25501831,(p=6.00e-03),,27048361,(p=6.30e-03),,25572427,(p=6.50e-03),,12855663,(p=6.60e-03),,25974735,(p=7.70e-03),,23640046,(p=7.80e-03),,19758744,(p=7.80e-03),
152,152,10461,MERTK,-,121,10,5.736e-17,28251492,(p=1.00e-03),,23585477,(p=1.50e-03),,27649555,(p=2.30e-03),,22890323,(p=2.50e-03),,28184013,(p=3.10e-03),,23353780,(p=3.70e-03),,25074939,(p=7.90e-03),,23474756,(p=8.70e-03),,23065156,(p=9.60e-03),,25762638,(p=9.70e-03),
153,153,4919,ROR1,-,77,9,6.97e-17,25978653,(p=1.60e-03),,28160756,(p=2.90e-03),,26739507,(p=3.20e-03),,23285131,(p=5.40e-03),,26173023,(p=6.30e-03),,26509654,(p=6.50e-03),,23041612,(p=8.50e-03),,23620405,(p=9.20e-03),,20702778,(p=9.70e-03),,NA,
154,154,54206,ERRFI1,-,79,9,8.818e-17,23935914,(p=4.01e-04),,24830724,(p=1.50e-03),,24189400,(p=1.50e-03),,21333004,(p=2.30e-03),,26967478,(p=4.10e-03),,20044804,(p=4.80e-03),,27893711,(p=6.60e-03),,15856022,(p=6.90e-03),,25400829,(p=8.30e-03),,NA,
155,155,5599,MAPK8,-,927,18,9.862e-17,18025271,(p=1.50e-03),,24170769,(p=3.20e-03),,17908987,(p=3.60e-03),,24515257,(p=3.70e-03),,25526895,(p=5.70e-03),,21931671,(p=6.00e-03),,25341038,(p=6.50e-03),,14766760,(p=6.70e-03),,26286024,(p=7.10e-03),,23237571,(p=7.10e-03),
