,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
311,311,4313,MMP2,-,1608,21,1.004e-15,28642874,(p=3.02e-04),,25405519,(p=2.70e-03),,28443475,(p=3.70e-03),,25100134,(p=4.20e-03),,28152502,(p=5.00e-03),,26164004,(p=5.10e-03),,24905636,(p=5.20e-03),,23254288,(p=5.30e-03),,22072145,(p=5.40e-03),,25725450,(p=6.00e-03),
312,312,100133941,CD24,-,250,11,1.072e-15,27179633,(p=9.00e-04),,28418843,(p=1.00e-03),,20491779,(p=1.40e-03),,27276062,(p=2.50e-03),,28391164,(p=3.00e-03),,21147107,(p=3.50e-03),,18632604,(p=4.20e-03),,18413748,(p=4.20e-03),,28440503,(p=5.40e-03),,22760497,(p=5.70e-03),
313,313,79840,NHEJ1,-,67,8,1.394e-15,28526069,(p=3.01e-04),,21665306,(p=2.00e-03),,20844317,(p=2.20e-03),,24461734,(p=2.70e-03),,23818183,(p=4.20e-03),,19223975,(p=4.20e-03),,27281794,(p=5.70e-03),,25321468,(p=5.70e-03),,NA,,NA,
314,314,1147,CHUK,-,455,13,1.422e-15,23035900,(p=4.00e-03),,23894194,(p=4.30e-03),,15469934,(p=5.20e-03),,19728335,(p=5.20e-03),,21575199,(p=5.40e-03),,25900832,(p=5.70e-03),,17047224,(p=5.70e-03),,19074436,(p=5.90e-03),,15856023,(p=7.20e-03),,24189400,(p=7.50e-03),
315,315,1385,CREB1,-,574,14,1.464e-15,26294214,(p=3.50e-03),,25940704,(p=3.50e-03),,15073328,(p=4.10e-03),,19875824,(p=4.10e-03),,26398148,(p=4.70e-03),,19815709,(p=4.70e-03),,24085294,(p=5.10e-03),,24025972,(p=5.70e-03),,26008971,(p=6.00e-03),,26655813,(p=6.00e-03),
316,316,10000,AKT3,-,179,10,1.47e-15,27297869,(p=1.10e-03),,26902608,(p=1.60e-03),,26741489,(p=2.50e-03),,24686007,(p=3.70e-03),,24335962,(p=4.20e-03),,26482618,(p=4.20e-03),,28160548,(p=5.20e-03),,22234583,(p=5.70e-03),,17895832,(p=6.60e-03),,21765914,(p=8.30e-03),
317,317,6595,SMARCA2,-,181,10,1.639e-15,28602977,(p=1.40e-03),,23872584,(p=2.50e-03),,28292935,(p=3.00e-03),,15034933,(p=5.10e-03),,22721696,(p=5.20e-03),,11719516,(p=5.70e-03),,23524580,(p=6.00e-03),,16932743,(p=8.00e-03),,25808524,(p=9.20e-03),,24520176,(p=9.40e-03),
318,318,165918,RNF168,-,69,8,1.756e-15,27841863,(p=1.28e-04),,24240613,(p=8.01e-04),,23264744,(p=1.20e-03),,24732096,(p=2.10e-03),,23055523,(p=2.60e-03),,20725033,(p=5.10e-03),,21552324,(p=8.00e-03),,20016603,(p=9.20e-03),,NA,,NA,
319,319,857,CAV1,-,854,16,1.825e-15,26123189,(p=4.02e-04),,29169152,(p=1.40e-03),,28923854,(p=1.40e-03),,22433870,(p=2.20e-03),,17935714,(p=2.60e-03),,26065715,(p=3.00e-03),,26086332,(p=4.20e-03),,22370641,(p=5.40e-03),,23128390,(p=5.70e-03),,23598719,(p=5.70e-03),
320,320,55872,PBK,-,70,8,1.969e-15,28677687,(p=6.05e-04),,27334838,(p=3.70e-03),,28333152,(p=4.20e-03),,25687885,(p=5.20e-03),,20622899,(p=5.30e-03),,17482142,(p=6.30e-03),,23547718,(p=6.50e-03),,22623531,(p=9.10e-03),,NA,,NA,
321,321,3643,INSR,-,598,14,2.48e-15,19996272,(p=2.05e-04),,21177763,(p=6.04e-04),,26263910,(p=9.00e-04),,26850678,(p=1.00e-03),,28760855,(p=2.60e-03),,21908557,(p=3.00e-03),,22438913,(p=4.20e-03),,26438154,(p=6.00e-03),,28030849,(p=6.10e-03),,22161861,(p=6.60e-03),
322,322,216,ALDH1A1,-,278,11,3.309e-15,25216266,(p=2.05e-04),,23132408,(p=1.10e-03),,27813328,(p=1.10e-03),,27380877,(p=1.10e-03),,25643237,(p=5.70e-03),,27891591,(p=5.70e-03),,27620279,(p=5.70e-03),,22710732,(p=7.30e-03),,28756208,(p=7.60e-03),,25670168,(p=8.00e-03),
323,323,1317,SLC31A1,-,75,8,3.471e-15,27384479,(p=1.70e-03),,27270317,(p=2.30e-03),,28714373,(p=2.60e-03),,19529937,(p=2.60e-03),,24132751,(p=5.70e-03),,22962276,(p=5.70e-03),,22725681,(p=6.20e-03),,24792335,(p=6.20e-03),,NA,,NA,
324,324,3958,LGALS3,-,620,14,3.972e-15,24755837,(p=6.04e-04),,25788032,(p=7.01e-04),,11724777,(p=1.20e-03),,28011482,(p=1.70e-03),,24338002,(p=2.00e-03),,21750908,(p=4.20e-03),,17544840,(p=5.30e-03),,27687248,(p=5.70e-03),,21987825,(p=5.70e-03),,21331750,(p=6.10e-03),
325,325,3551,IKBKB,-,499,13,4.369e-15,26895469,(p=1.70e-03),,19243472,(p=2.40e-03),,20977779,(p=4.30e-03),,19728335,(p=5.20e-03),,21575199,(p=5.40e-03),,17047224,(p=5.70e-03),,28107677,(p=6.20e-03),,15856023,(p=7.20e-03),,24854552,(p=7.20e-03),,26267322,(p=7.50e-03),
326,326,4318,MMP9,-,2529,25,4.824e-15,28443467,(p=6.05e-04),,18942717,(p=6.06e-04),,15531921,(p=9.01e-04),,27876502,(p=2.40e-03),,23509357,(p=2.70e-03),,25618297,(p=4.20e-03),,28152502,(p=5.00e-03),,26164004,(p=5.10e-03),,21148633,(p=5.20e-03),,24905636,(p=5.20e-03),
327,327,7431,VIM,-,505,13,5.041e-15,24755837,(p=6.04e-04),,21319273,(p=1.70e-03),,26499837,(p=2.30e-03),,23614934,(p=4.20e-03),,17361185,(p=5.70e-03),,27322682,(p=5.90e-03),,28150354,(p=5.90e-03),,26381412,(p=6.20e-03),,22236966,(p=6.60e-03),,16226712,(p=6.70e-03),
328,328,9518,GDF15,-,290,11,5.143e-15,21504622,(p=1.50e-03),,10777512,(p=2.50e-03),,25490861,(p=2.90e-03),,16699947,(p=3.50e-03),,22384099,(p=3.80e-03),,15677629,(p=4.20e-03),,21803025,(p=5.70e-03),,24669014,(p=5.70e-03),,17908975,(p=6.00e-03),,24383865,(p=6.20e-03),
329,329,7516,XRCC2,-,134,9,5.523e-15,24481064,(p=4.00e-04),,22464251,(p=6.07e-04),,24141787,(p=8.01e-04),,12023985,(p=1.20e-03),,26320178,(p=2.20e-03),,15115758,(p=2.40e-03),,15065660,(p=2.40e-03),,21974800,(p=3.00e-03),,17141189,(p=6.10e-03),,NA,
330,330,10232,MSLN,-,134,9,5.507e-15,21880146,(p=1.50e-03),,27635089,(p=2.00e-03),,22721387,(p=4.20e-03),,21515913,(p=5.40e-03),,16467095,(p=7.10e-03),,19010822,(p=7.10e-03),,28288645,(p=7.20e-03),,18245228,(p=8.90e-03),,21999204,(p=9.80e-03),,NA,
331,331,5890,RAD51B,-,80,8,5.793e-15,24141787,(p=8.01e-04),,27651161,(p=9.00e-04),,21533530,(p=1.50e-03),,27683114,(p=1.90e-03),,15115758,(p=2.40e-03),,15065660,(p=2.40e-03),,12118380,(p=7.00e-03),,23108668,(p=7.20e-03),,NA,,NA,
332,332,7124,TNF,-,5360,38,5.871e-15,23500081,(p=3.02e-04),,26522725,(p=6.06e-04),,22225778,(p=9.01e-04),,18676776,(p=9.01e-04),,22471589,(p=9.01e-04),,15878915,(p=1.40e-03),,27698002,(p=1.80e-03),,18949385,(p=1.90e-03),,15611081,(p=3.50e-03),,20937806,(p=3.50e-03),
333,333,7424,VEGFC,-,400,12,6.564e-15,25936422,(p=9.01e-04),,24585459,(p=4.20e-03),,26124351,(p=5.20e-03),,24989178,(p=5.40e-03),,23593282,(p=5.70e-03),,24184161,(p=5.70e-03),,28364216,(p=5.90e-03),,20429915,(p=6.00e-03),,24333721,(p=7.20e-03),,23242251,(p=7.20e-03),
334,334,3164,NR4A1,-,210,10,6.907e-15,15871945,(p=2.07e-04),,23720056,(p=7.01e-04),,27144436,(p=1.50e-03),,22159226,(p=1.80e-03),,21659476,(p=4.20e-03),,20809206,(p=4.50e-03),,25410408,(p=4.80e-03),,25232032,(p=5.40e-03),,22081070,(p=7.10e-03),,26035713,(p=9.70e-03),
335,335,8682,PEA15,-,84,8,8.58e-15,22144664,(p=6.02e-04),,27669502,(p=1.80e-03),,26470725,(p=3.90e-03),,23481023,(p=5.40e-03),,19010903,(p=5.70e-03),,23543364,(p=7.20e-03),,16061647,(p=7.20e-03),,19531639,(p=9.70e-03),,NA,,NA,
336,336,7428,VHL,-,662,14,9.123e-15,24650032,(p=3.00e-03),,21632985,(p=3.50e-03),,20049704,(p=3.70e-03),,27329246,(p=5.10e-03),,20651059,(p=5.20e-03),,23455319,(p=5.70e-03),,20599784,(p=5.70e-03),,22931246,(p=6.60e-03),,15448019,(p=7.50e-03),,21332579,(p=8.60e-03),
337,337,1965,EIF2S1,-,219,10,1.041e-14,24204783,(p=4.02e-04),,21575865,(p=1.00e-03),,24525736,(p=3.50e-03),,28418119,(p=5.70e-03),,21085474,(p=5.70e-03),,17361185,(p=5.70e-03),,19754954,(p=5.70e-03),,26898246,(p=6.60e-03),,19190324,(p=9.40e-03),,16928686,(p=9.80e-03),
338,338,3485,IGFBP2,-,219,10,1.038e-14,24130049,(p=1.00e-03),,19843326,(p=2.20e-03),,17289850,(p=2.60e-03),,23767917,(p=2.70e-03),,24292683,(p=2.70e-03),,28323865,(p=4.20e-03),,26317790,(p=4.20e-03),,26080829,(p=5.40e-03),,27044294,(p=5.60e-03),,12839944,(p=6.20e-03),
339,339,208,AKT2,-,311,11,1.062e-14,27663592,(p=1.90e-03),,24838891,(p=2.60e-03),,21722267,(p=4.20e-03),,21297943,(p=4.60e-03),,26895380,(p=5.20e-03),,24946858,(p=5.40e-03),,17895832,(p=6.60e-03),,11139588,(p=6.60e-03),,19933843,(p=7.10e-03),,21765914,(p=8.30e-03),
340,340,7494,XBP1,-,222,10,1.181e-14,26517687,(p=3.30e-03),,19265690,(p=3.50e-03),,24670641,(p=3.50e-03),,19609461,(p=3.50e-03),,17660348,(p=4.20e-03),,23510626,(p=4.20e-03),,12067985,(p=4.70e-03),,27472396,(p=5.40e-03),,28082079,(p=6.00e-03),,25901709,(p=6.30e-03),
341,341,3400,ID4,-,88,8,1.238e-14,26610810,(p=6.00e-04),,26648013,(p=2.60e-03),,21531766,(p=4.70e-03),,25684485,(p=5.20e-03),,24921661,(p=6.00e-03),,28327358,(p=6.70e-03),,28252832,(p=8.30e-03),,18807039,(p=9.20e-03),,NA,,NA,
342,342,1020,CDK5,-,319,11,1.385e-14,21922195,(p=2.05e-04),,19764350,(p=4.00e-04),,25660209,(p=6.01e-04),,26698249,(p=6.07e-04),,20516069,(p=3.90e-03),,25931518,(p=3.90e-03),,26690371,(p=6.20e-03),,24851929,(p=6.60e-03),,17145757,(p=9.10e-03),,25928429,(p=9.20e-03),
343,343,6194,RPS6,-,151,9,1.575e-14,28232476,(p=1.30e-03),,18157089,(p=2.20e-03),,25379021,(p=2.60e-03),,21147110,(p=3.30e-03),,24886512,(p=4.20e-03),,23264621,(p=5.70e-03),,17361185,(p=5.70e-03),,26490682,(p=7.60e-03),,25659153,(p=9.40e-03),,NA,
344,344,3303,HSPA1A,-,557,13,1.623e-14,23416714,(p=6.05e-04),,20000738,(p=7.00e-04),,15735699,(p=1.30e-03),,28099440,(p=2.40e-03),,22948392,(p=2.60e-03),,16012946,(p=2.70e-03),,20062073,(p=5.90e-03),,26381412,(p=6.20e-03),,23629654,(p=6.90e-03),,22077956,(p=7.10e-03),
345,345,7329,UBE2I,-,439,12,1.87e-14,27878232,(p=1.70e-03),,21319273,(p=1.70e-03),,23417673,(p=2.40e-03),,20016594,(p=3.50e-03),,9197546,(p=5.20e-03),,15087395,(p=5.70e-03),,24176171,(p=6.00e-03),,24835590,(p=6.60e-03),,22661230,(p=7.20e-03),,23708104,(p=9.00e-03),
346,346,4085,MAD2L1,-,238,10,2.321e-14,21751967,(p=6.01e-04),,16714000,(p=1.30e-03),,18597777,(p=1.30e-03),,22069160,(p=1.90e-03),,25483095,(p=2.00e-03),,24792619,(p=5.10e-03),,24425774,(p=5.20e-03),,18691855,(p=5.60e-03),,27315568,(p=6.60e-03),,27835911,(p=7.50e-03),
347,347,387,RHOA,-,863,15,2.359e-14,26482039,(p=3.03e-04),,20856855,(p=6.01e-04),,26649141,(p=1.20e-03),,15643515,(p=2.10e-03),,22456196,(p=2.30e-03),,18829495,(p=4.00e-03),,16776827,(p=4.20e-03),,27216196,(p=4.30e-03),,20828398,(p=5.10e-03),,27806312,(p=5.10e-03),
348,348,2073,ERCC5,-,243,10,2.838e-14,20868484,(p=7.00e-04),,26833090,(p=9.02e-04),,21216588,(p=2.20e-03),,19289372,(p=2.90e-03),,19157633,(p=3.80e-03),,15328203,(p=6.40e-03),,27175691,(p=7.10e-03),,24737519,(p=7.20e-03),,21287534,(p=7.90e-03),,18854777,(p=9.20e-03),
349,349,7979,SEM1,-,52,7,2.901e-14,26833090,(p=9.02e-04),,24289229,(p=2.00e-03),,23371468,(p=3.00e-03),,22293751,(p=3.50e-03),,20817001,(p=5.90e-03),,17563742,(p=6.60e-03),,15610744,(p=9.10e-03),,NA,,NA,,NA,
350,350,8821,INPP4B,-,52,7,2.893e-14,25868852,(p=2.01e-04),,24837011,(p=2.03e-04),,27342972,(p=2.90e-03),,25736236,(p=5.90e-03),,22895072,(p=6.20e-03),,27318090,(p=9.20e-03),,24288008,(p=9.20e-03),,NA,,NA,,NA,
351,351,573,BAG1,-,162,9,2.917e-14,26124006,(p=1.10e-03),,21986497,(p=4.80e-03),,22439756,(p=5.30e-03),,28892778,(p=5.60e-03),,23049684,(p=6.60e-03),,25962180,(p=6.70e-03),,18204076,(p=7.10e-03),,26178413,(p=9.70e-03),,18430249,(p=9.80e-03),,NA,
352,352,6696,SPP1,-,883,15,3.194e-14,27563812,(p=7.00e-04),,24756245,(p=2.00e-03),,19549529,(p=2.70e-03),,27236820,(p=3.50e-03),,28193231,(p=3.50e-03),,18563556,(p=4.20e-03),,26821678,(p=5.70e-03),,22495819,(p=6.00e-03),,28202526,(p=6.20e-03),,24714122,(p=6.60e-03),
353,353,51330,TNFRSF12A,-,100,8,3.427e-14,24469836,(p=1.30e-03),,23722548,(p=2.40e-03),,28103571,(p=2.50e-03),,25375638,(p=3.40e-03),,23107828,(p=5.20e-03),,21828059,(p=6.60e-03),,22634180,(p=7.20e-03),,25054270,(p=9.20e-03),,NA,,NA,
354,354,9759,HDAC4,-,250,10,3.698e-14,23149916,(p=2.40e-03),,23417673,(p=2.40e-03),,21571862,(p=2.90e-03),,28342984,(p=5.90e-03),,19355988,(p=5.90e-03),,27196750,(p=6.30e-03),,27295551,(p=7.20e-03),,15619633,(p=7.20e-03),,23349832,(p=7.90e-03),,24896240,(p=9.90e-03),
355,355,220,ALDH1A3,-,54,7,3.77e-14,24047698,(p=1.20e-03),,25656374,(p=3.70e-03),,25106087,(p=4.10e-03),,24884875,(p=5.10e-03),,28423611,(p=5.70e-03),,27286452,(p=8.60e-03),,27569208,(p=9.40e-03),,NA,,NA,,NA,
356,356,5753,PTK6,-,102,8,3.997e-14,26013168,(p=5.01e-04),,21923922,(p=3.00e-03),,20162673,(p=3.30e-03),,22989419,(p=5.40e-03),,25241146,(p=5.70e-03),,26983689,(p=7.30e-03),,22231447,(p=9.70e-03),,23027128,(p=9.70e-03),,NA,,NA,
357,357,8651,SOCS1,-,356,11,4.329e-14,29042418,(p=2.00e-03),,28233302,(p=5.70e-03),,23455319,(p=5.70e-03),,25604748,(p=5.90e-03),,23962256,(p=6.10e-03),,27779203,(p=8.00e-03),,27811366,(p=8.60e-03),,28235401,(p=8.90e-03),,24525737,(p=8.90e-03),,26180928,(p=9.20e-03),
358,358,1978,EIF4EBP1,-,256,10,4.626e-14,27394002,(p=2.70e-03),,26942880,(p=3.50e-03),,22110663,(p=3.50e-03),,27343979,(p=4.40e-03),,26917778,(p=5.30e-03),,16242075,(p=6.70e-03),,21191102,(p=7.60e-03),,24401275,(p=8.50e-03),,25618298,(p=9.20e-03),,25659153,(p=9.40e-03),
359,359,11140,CDC37,-,172,9,4.907e-14,24927996,(p=7.02e-04),,28284560,(p=1.40e-03),,25098386,(p=3.50e-03),,12907640,(p=4.70e-03),,18089825,(p=4.80e-03),,21871133,(p=5.20e-03),,22451720,(p=5.70e-03),,14668798,(p=7.20e-03),,24189400,(p=7.50e-03),,NA,
360,360,3576,CXCL8,-,2021,21,5.028e-14,19646263,(p=9.01e-04),,20631636,(p=1.90e-03),,26355232,(p=2.60e-03),,26267317,(p=3.00e-03),,12839933,(p=4.20e-03),,26519257,(p=4.20e-03),,23894194,(p=4.30e-03),,27084536,(p=4.80e-03),,12594058,(p=5.10e-03),,25687885,(p=5.20e-03),
361,361,356,FASLG,-,620,13,5.818e-14,19266094,(p=2.60e-03),,18076022,(p=3.00e-03),,20393600,(p=4.20e-03),,14977837,(p=4.20e-03),,16364925,(p=4.30e-03),,27117663,(p=5.40e-03),,15791651,(p=5.70e-03),,22821704,(p=5.70e-03),,12637505,(p=5.70e-03),,12414956,(p=7.10e-03),
362,362,196,AHR,-,487,12,5.925e-14,28972393,(p=6.01e-04),,26715507,(p=1.20e-03),,24885022,(p=1.30e-03),,23733406,(p=3.00e-03),,21072210,(p=6.20e-03),,12203118,(p=6.20e-03),,23229511,(p=6.60e-03),,26984638,(p=7.00e-03),,22273977,(p=9.40e-03),,21486221,(p=9.70e-03),
363,363,4616,GADD45B,-,58,7,6.237e-14,27852859,(p=3.00e-04),,21062976,(p=2.20e-03),,15509538,(p=4.10e-03),,23110778,(p=5.30e-03),,27572311,(p=5.30e-03),,8700517,(p=6.20e-03),,21810943,(p=6.20e-03),,NA,,NA,,NA,
364,364,2078,ERG,-,370,11,6.423e-14,26026052,(p=2.01e-04),,24504051,(p=6.06e-04),,21575865,(p=1.00e-03),,21802835,(p=1.90e-03),,26948395,(p=2.50e-03),,23728339,(p=3.00e-03),,22313860,(p=3.00e-03),,23554889,(p=3.00e-03),,19339269,(p=5.70e-03),,21394739,(p=6.00e-03),
365,365,8841,HDAC3,-,371,11,6.598e-14,21179472,(p=1.30e-03),,27956629,(p=3.50e-03),,27986747,(p=3.50e-03),,22763818,(p=3.50e-03),,27279362,(p=4.00e-03),,17015477,(p=4.20e-03),,24419085,(p=4.40e-03),,21624135,(p=6.90e-03),,15619633,(p=7.20e-03),,22641068,(p=7.60e-03),
366,366,695,BTK,-,266,10,6.612e-14,27287071,(p=3.02e-04),,28428442,(p=6.02e-04),,28548645,(p=1.40e-03),,26961147,(p=2.60e-03),,23913792,(p=2.60e-03),,26880800,(p=4.00e-03),,26715645,(p=7.20e-03),,24970801,(p=7.50e-03),,22623531,(p=9.10e-03),,26383180,(p=9.10e-03),
367,367,3725,JUN,-,1102,16,6.599e-14,20203690,(p=1.10e-03),,27220321,(p=1.50e-03),,27941886,(p=2.40e-03),,24606718,(p=2.50e-03),,26707143,(p=4.00e-03),,20683948,(p=4.10e-03),,23686163,(p=5.10e-03),,25544773,(p=5.70e-03),,20482821,(p=6.00e-03),,21739277,(p=6.60e-03),
368,368,6868,ADAM17,-,373,11,6.931e-14,23625205,(p=4.02e-04),,18922903,(p=2.40e-03),,26993100,(p=3.50e-03),,23729230,(p=5.40e-03),,26744411,(p=5.60e-03),,19003995,(p=5.70e-03),,28232483,(p=6.20e-03),,18625725,(p=6.60e-03),,22967992,(p=6.60e-03),,24185966,(p=9.20e-03),
369,369,10039,PARP3,-,27,6,7.758e-14,27579892,(p=2.07e-04),,10329013,(p=1.40e-03),,26040766,(p=1.70e-03),,21211721,(p=2.60e-03),,24598253,(p=2.70e-03),,21270334,(p=2.70e-03),,NA,,NA,,NA,,NA,
370,370,3952,LEP,-,1482,18,7.948e-14,27999190,(p=1.20e-03),,25704884,(p=2.40e-03),,24922063,(p=4.20e-03),,25721149,(p=4.20e-03),,25967962,(p=4.80e-03),,25016972,(p=4.80e-03),,12665505,(p=5.40e-03),,20008098,(p=5.70e-03),,27082857,(p=5.70e-03),,23963458,(p=5.70e-03),
371,371,2074,ERCC6,-,183,9,8.315e-14,20470425,(p=9.01e-04),,28665687,(p=1.00e-03),,23229313,(p=1.10e-03),,16107709,(p=1.70e-03),,27791127,(p=5.40e-03),,21756275,(p=5.70e-03),,25136123,(p=5.70e-03),,19626602,(p=7.10e-03),,18854777,(p=9.20e-03),,NA,
372,372,5885,RAD21,-,115,8,1.02e-13,22537934,(p=7.00e-04),,15767545,(p=1.10e-03),,11483345,(p=2.90e-03),,22293751,(p=3.50e-03),,24548858,(p=4.20e-03),,21255398,(p=4.70e-03),,22623531,(p=9.10e-03),,24148822,(p=9.40e-03),,NA,,NA,
373,373,5329,PLAUR,-,513,12,1.047e-13,27685627,(p=1.40e-03),,24987841,(p=1.50e-03),,27286449,(p=2.00e-03),,21896743,(p=3.70e-03),,25519042,(p=3.80e-03),,21148633,(p=5.20e-03),,27502396,(p=5.20e-03),,28340565,(p=5.40e-03),,23400595,(p=5.70e-03),,19433314,(p=5.80e-03),
374,374,5371,PML,-,513,12,1.044e-13,23620081,(p=9.01e-04),,22033920,(p=2.60e-03),,22013068,(p=4.20e-03),,18566754,(p=4.20e-03),,21998700,(p=4.40e-03),,15375079,(p=5.10e-03),,26026090,(p=5.10e-03),,25293974,(p=5.10e-03),,23440206,(p=5.70e-03),,17822314,(p=5.70e-03),
375,375,5609,MAP2K7,-,116,8,1.086e-13,25959272,(p=1.30e-03),,18436711,(p=2.30e-03),,28263969,(p=2.50e-03),,26351322,(p=2.60e-03),,24634165,(p=5.70e-03),,21074392,(p=7.20e-03),,22623531,(p=9.10e-03),,28561662,(p=9.90e-03),,NA,,NA,
376,376,4087,SMAD2,-,515,12,1.086e-13,26873485,(p=7.00e-04),,15735739,(p=1.80e-03),,26782955,(p=3.50e-03),,22995475,(p=5.40e-03),,25882870,(p=5.70e-03),,21406405,(p=5.70e-03),,19201832,(p=6.60e-03),,22228025,(p=7.20e-03),,25586740,(p=7.50e-03),,27659524,(p=7.60e-03),
377,377,56852,RAD18,-,117,8,1.158e-13,21478670,(p=1.10e-03),,25675240,(p=1.50e-03),,23901102,(p=1.80e-03),,17242200,(p=3.00e-03),,25893307,(p=3.60e-03),,24454762,(p=5.40e-03),,19228710,(p=6.00e-03),,25913620,(p=7.10e-03),,NA,,NA,
378,378,5295,PIK3R1,-,660,13,1.197e-13,21278786,(p=1.90e-03),,20007781,(p=3.10e-03),,18803287,(p=4.60e-03),,26895380,(p=5.20e-03),,28351303,(p=5.70e-03),,21743495,(p=6.00e-03),,20711237,(p=6.10e-03),,19903888,(p=6.60e-03),,24189400,(p=7.50e-03),,15809724,(p=8.00e-03),
379,379,56848,SPHK2,-,64,7,1.229e-13,21307639,(p=6.07e-04),,24140934,(p=1.30e-03),,26494858,(p=1.60e-03),,19240026,(p=3.50e-03),,26337959,(p=4.20e-03),,27517489,(p=5.80e-03),,28108260,(p=7.50e-03),,NA,,NA,,NA,
380,380,5460,POU5F1,-,523,12,1.283e-13,23349823,(p=2.05e-04),,18612434,(p=3.02e-04),,25644290,(p=8.01e-04),,24607276,(p=1.50e-03),,25405855,(p=5.10e-03),,27244887,(p=5.40e-03),,27065334,(p=6.00e-03),,27588392,(p=7.10e-03),,28319064,(p=7.20e-03),,23921511,(p=7.50e-03),
381,381,9961,MVP,-,120,8,1.409e-13,22040803,(p=7.01e-04),,19660100,(p=1.50e-03),,18809583,(p=1.60e-03),,25869624,(p=4.20e-03),,24997994,(p=5.70e-03),,23525731,(p=5.90e-03),,12576456,(p=6.50e-03),,28551640,(p=7.00e-03),,NA,,NA,
382,382,5241,PGR,-,675,13,1.56e-13,23574718,(p=1.90e-03),,21619605,(p=2.00e-03),,24469035,(p=2.20e-03),,23881388,(p=2.40e-03),,22697792,(p=2.60e-03),,24606123,(p=4.20e-03),,25281525,(p=4.60e-03),,18668363,(p=5.10e-03),,18316616,(p=6.20e-03),,24345432,(p=7.20e-03),
383,383,1909,EDNRA,-,198,9,1.638e-13,16984730,(p=6.06e-04),,17616694,(p=7.00e-04),,15838262,(p=2.20e-03),,25377471,(p=2.50e-03),,25194819,(p=2.70e-03),,26675258,(p=5.20e-03),,16648553,(p=5.20e-03),,21220476,(p=5.70e-03),,18945538,(p=5.70e-03),,NA,
384,384,8289,ARID1A,-,198,9,1.634e-13,27172896,(p=4.02e-04),,26069190,(p=1.20e-03),,27520487,(p=2.60e-03),,24788099,(p=3.00e-03),,26572704,(p=3.30e-03),,27323812,(p=3.70e-03),,27572311,(p=5.30e-03),,24793973,(p=6.00e-03),,21892209,(p=9.70e-03),,NA,
385,385,890,CCNA2,-,295,10,1.745e-13,26890070,(p=6.05e-04),,15800615,(p=8.01e-04),,15828833,(p=3.70e-03),,15187102,(p=6.60e-03),,24935000,(p=7.00e-03),,15189033,(p=7.90e-03),,27259234,(p=8.50e-03),,24622579,(p=8.60e-03),,15647383,(p=8.90e-03),,19631451,(p=9.20e-03),
386,386,50484,RRM2B,-,68,7,1.877e-13,18505925,(p=6.04e-04),,17671702,(p=6.05e-04),,21216934,(p=5.10e-03),,10716435,(p=6.20e-03),,24215511,(p=6.60e-03),,12565178,(p=7.00e-03),,22902076,(p=7.10e-03),,NA,,NA,,NA,
387,387,57448,BIRC6,-,69,7,2.082e-13,25733871,(p=3.03e-04),,27663589,(p=6.00e-04),,23287853,(p=1.80e-03),,25196217,(p=4.20e-03),,21788403,(p=5.70e-03),,22553342,(p=7.50e-03),,25933218,(p=9.20e-03),,NA,,NA,,NA,
388,388,23657,SLC7A11,-,70,7,2.305e-13,28057599,(p=2.06e-04),,20007406,(p=2.20e-03),,25860939,(p=2.30e-03),,26254540,(p=3.00e-03),,25002527,(p=7.10e-03),,24516043,(p=8.00e-03),,19015640,(p=9.70e-03),,NA,,NA,,NA,
389,389,10298,PAK4,-,128,8,2.331e-13,27919028,(p=3.40e-03),,23254288,(p=5.30e-03),,22710715,(p=5.40e-03),,25238288,(p=5.70e-03),,26411419,(p=5.90e-03),,23229348,(p=6.60e-03),,28407679,(p=7.20e-03),,20926745,(p=9.70e-03),,NA,,NA,
390,390,55775,TDP1,-,71,7,2.543e-13,23913164,(p=3.00e-04),,28802254,(p=1.00e-03),,25841101,(p=1.20e-03),,26421495,(p=4.00e-03),,24335147,(p=6.10e-03),,25522766,(p=6.20e-03),,24856239,(p=7.10e-03),,NA,,NA,,NA,
391,391,5884,RAD17,-,72,7,2.807e-13,23687379,(p=1.20e-03),,15485898,(p=1.90e-03),,24923443,(p=8.00e-03),,24534091,(p=8.50e-03),,18344987,(p=8.50e-03),,16314342,(p=8.70e-03),,14624239,(p=9.30e-03),,NA,,NA,,NA,
392,392,1588,CYP19A1,-,710,13,2.819e-13,12036913,(p=9.00e-04),,27289045,(p=2.30e-03),,19906814,(p=2.50e-03),,18614276,(p=2.90e-03),,19366906,(p=3.70e-03),,27602955,(p=4.70e-03),,22982181,(p=4.80e-03),,23340254,(p=5.70e-03),,23085504,(p=5.90e-03),,9696881,(p=6.20e-03),
393,393,4582,MUC1,-,715,13,3.062e-13,26892612,(p=9.00e-04),,20137854,(p=1.30e-03),,28597750,(p=4.20e-03),,19415485,(p=4.60e-03),,26833129,(p=5.00e-03),,22473899,(p=5.40e-03),,25245423,(p=5.70e-03),,25327561,(p=5.70e-03),,25189483,(p=6.60e-03),,21069322,(p=7.40e-03),
