,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
767,767,7296,TXNRD1,-,133,10,2.985e-17,28218611,(p=9.01e-04),,19766715,(p=1.10e-03),,24407164,(p=2.40e-03),,9774665,(p=3.70e-03),,26919094,(p=3.90e-03),,21206984,(p=3.90e-03),,28471109,(p=4.20e-03),,26743692,(p=5.00e-03),,20920480,(p=7.30e-03),,20160040,(p=9.30e-03),
768,768,5054,SERPINE1,-,1245,20,3.199e-17,27004408,(p=1.70e-03),,23461356,(p=2.10e-03),,27385000,(p=3.70e-03),,26847059,(p=3.90e-03),,12743121,(p=4.00e-03),,25170877,(p=4.30e-03),,26032256,(p=4.30e-03),,22984202,(p=5.00e-03),,26215730,(p=5.50e-03),,22158046,(p=5.70e-03),
769,769,11080,DNAJB4,-,48,8,3.342e-17,22529897,(p=9.01e-04),,27065329,(p=1.70e-03),,18794131,(p=1.90e-03),,23306212,(p=2.20e-03),,20494979,(p=2.60e-03),,28481734,(p=3.90e-03),,17510411,(p=8.40e-03),,23824909,(p=9.60e-03),,NA,,NA,
770,770,8289,ARID1A,-,198,11,3.35e-17,27172896,(p=5.02e-04),,27323812,(p=2.10e-03),,27572311,(p=2.60e-03),,25975202,(p=2.60e-03),,26572704,(p=2.70e-03),,24793973,(p=3.70e-03),,29073615,(p=4.30e-03),,27486766,(p=5.20e-03),,24566899,(p=7.90e-03),,22808142,(p=8.70e-03),
771,771,839,CASP6,-,135,10,3.457e-17,19897582,(p=6.01e-04),,16518869,(p=2.10e-03),,27633091,(p=5.00e-03),,20702410,(p=6.20e-03),,11016947,(p=7.50e-03),,15273717,(p=8.30e-03),,24810717,(p=8.40e-03),,22683611,(p=8.60e-03),,11098060,(p=9.60e-03),,18408014,(p=9.60e-03),
772,772,11315,PARK7,-,366,13,3.69e-17,24681255,(p=1.20e-03),,27734217,(p=2.60e-03),,22555455,(p=4.00e-03),,22223849,(p=4.10e-03),,27582551,(p=5.20e-03),,21426932,(p=5.40e-03),,27112662,(p=6.00e-03),,23592371,(p=6.30e-03),,20300974,(p=6.80e-03),,18722352,(p=7.40e-03),
773,773,1163,CKS1B,-,86,9,3.887e-17,27558135,(p=3.01e-04),,27270326,(p=9.01e-04),,18519678,(p=1.10e-03),,17303695,(p=1.40e-03),,25852190,(p=1.70e-03),,20930946,(p=2.60e-03),,23589337,(p=5.70e-03),,25544127,(p=7.60e-03),,22302047,(p=8.90e-03),,NA,
774,774,23035,PHLPP2,-,49,8,3.966e-17,25160587,(p=2.60e-03),,21804599,(p=3.20e-03),,26245343,(p=4.30e-03),,19261608,(p=6.30e-03),,28433657,(p=6.90e-03),,23846336,(p=7.50e-03),,28327189,(p=7.90e-03),,20605778,(p=9.30e-03),,NA,,NA,
775,775,340273,ABCB5,-,49,8,3.96e-17,25449786,(p=1.03e-04),,24525737,(p=9.02e-04),,25689483,(p=1.30e-03),,26827764,(p=2.00e-03),,28821433,(p=3.90e-03),,21652540,(p=6.40e-03),,22784549,(p=7.30e-03),,22393060,(p=7.90e-03),,NA,,NA,
776,776,54205,CYCS,-,137,10,3.99e-17,22552851,(p=1.40e-03),,22320973,(p=2.00e-03),,21751259,(p=2.60e-03),,18973553,(p=2.60e-03),,25275009,(p=6.20e-03),,12019321,(p=6.90e-03),,25028717,(p=8.30e-03),,23207240,(p=8.40e-03),,21319273,(p=8.40e-03),,15254227,(p=9.30e-03),
777,777,3661,IRF3,-,369,13,4.068e-17,25444175,(p=1.10e-03),,26819312,(p=1.80e-03),,28409399,(p=2.60e-03),,16846591,(p=3.70e-03),,27342840,(p=4.80e-03),,26611114,(p=5.00e-03),,21931555,(p=6.50e-03),,22114345,(p=7.80e-03),,21698224,(p=9.00e-03),,16362036,(p=9.30e-03),
778,778,9611,NCOR1,-,280,12,4.206e-17,19126649,(p=3.20e-03),,27956629,(p=3.90e-03),,20466759,(p=4.30e-03),,15116119,(p=4.30e-03),,16980585,(p=6.50e-03),,27149915,(p=6.50e-03),,20388878,(p=7.90e-03),,26729869,(p=8.30e-03),,26968201,(p=8.40e-03),,24051437,(p=8.80e-03),
779,779,928,CD9,-,203,11,4.361e-17,22095071,(p=9.01e-04),,15226408,(p=2.00e-03),,20940407,(p=2.00e-03),,26573230,(p=4.10e-03),,21161334,(p=4.10e-03),,24466195,(p=5.20e-03),,21549094,(p=5.50e-03),,20581239,(p=6.00e-03),,24531716,(p=6.20e-03),,23840773,(p=6.40e-03),
780,780,5518,PPP2R1A,-,203,11,4.355e-17,26280018,(p=1.10e-03),,24189400,(p=1.30e-03),,17374643,(p=2.60e-03),,14645548,(p=2.60e-03),,11007961,(p=5.60e-03),,24654937,(p=6.40e-03),,27485451,(p=6.90e-03),,16044149,(p=6.90e-03),,11591705,(p=9.40e-03),,21075311,(p=9.60e-03),
781,781,4209,MEF2D,-,89,9,5.303e-17,26409449,(p=3.20e-03),,24279793,(p=3.80e-03),,21030595,(p=3.90e-03),,27507882,(p=3.90e-03),,26355845,(p=4.10e-03),,28498474,(p=5.80e-03),,25472877,(p=7.80e-03),,24390737,(p=8.00e-03),,26563368,(p=9.40e-03),,NA,
782,782,153090,DAB2IP,-,89,9,5.296e-17,23308052,(p=3.02e-04),,26876207,(p=7.00e-04),,19903888,(p=3.20e-03),,24985705,(p=5.00e-03),,17389591,(p=6.00e-03),,22743059,(p=6.70e-03),,27834104,(p=7.90e-03),,23838317,(p=8.20e-03),,18292600,(p=8.80e-03),,NA,
783,783,10825,NEU3,-,51,8,5.524e-17,16428383,(p=5.02e-04),,17334392,(p=1.10e-03),,21681193,(p=1.50e-03),,29088281,(p=6.20e-03),,23139422,(p=6.40e-03),,25803810,(p=8.10e-03),,19588508,(p=8.40e-03),,18651674,(p=8.80e-03),,NA,,NA,
784,784,10962,MLLT11,-,26,7,6.484e-17,22761939,(p=4.04e-04),,18852119,(p=1.50e-03),,20596645,(p=5.00e-03),,28475127,(p=5.20e-03),,28423573,(p=6.20e-03),,27259262,(p=6.40e-03),,26079538,(p=8.00e-03),,NA,,NA,,NA,
785,785,11259,FILIP1L,-,26,7,6.476e-17,22900064,(p=4.03e-04),,16229804,(p=1.20e-03),,21693594,(p=6.00e-03),,24327474,(p=6.80e-03),,27776341,(p=7.50e-03),,24340050,(p=7.90e-03),,27750216,(p=8.10e-03),,NA,,NA,,NA,
786,786,5724,PTAFR,-,91,9,6.485e-17,24886678,(p=1.01e-04),,24921917,(p=7.01e-04),,16306050,(p=2.30e-03),,18632638,(p=4.10e-03),,12601006,(p=5.00e-03),,20576130,(p=5.50e-03),,25182608,(p=8.40e-03),,25639872,(p=8.40e-03),,22570511,(p=9.20e-03),,NA,
787,787,9093,DNAJA3,-,91,9,6.477e-17,21242965,(p=1.60e-03),,25852190,(p=1.70e-03),,12118383,(p=6.20e-03),,15601829,(p=6.50e-03),,19900451,(p=6.50e-03),,11719219,(p=6.90e-03),,15753086,(p=7.20e-03),,23698466,(p=8.40e-03),,19935715,(p=9.00e-03),,NA,
788,788,1000,CDH2,-,292,12,6.835e-17,26451610,(p=8.01e-04),,19070520,(p=2.80e-03),,23520479,(p=3.90e-03),,21596022,(p=6.40e-03),,15701645,(p=6.50e-03),,23626784,(p=6.50e-03),,28042956,(p=7.60e-03),,17348027,(p=7.80e-03),,11835406,(p=7.80e-03),,24378362,(p=7.90e-03),
789,789,2919,CXCL1,-,212,11,6.95e-17,27049944,(p=3.90e-03),,17062666,(p=4.10e-03),,19435811,(p=5.10e-03),,22732298,(p=6.40e-03),,25641338,(p=6.70e-03),,16567391,(p=6.70e-03),,19549892,(p=6.80e-03),,20702723,(p=6.80e-03),,26499374,(p=6.90e-03),,23334998,(p=6.90e-03),
790,790,1654,DDX3X,-,213,11,7.309e-17,26311743,(p=3.01e-04),,26364611,(p=4.05e-04),,25820276,(p=1.20e-03),,16301996,(p=3.90e-03),,25343452,(p=4.00e-03),,21448281,(p=6.30e-03),,21237216,(p=7.00e-03),,18846110,(p=8.40e-03),,21319273,(p=8.40e-03),,16818630,(p=9.00e-03),
791,791,81631,MAP1LC3B,-,146,10,7.482e-17,28393217,(p=4.07e-04),,28558758,(p=5.01e-04),,22496786,(p=2.60e-03),,20956295,(p=2.60e-03),,26880484,(p=3.90e-03),,21099673,(p=6.40e-03),,25607473,(p=7.90e-03),,24288667,(p=8.20e-03),,22095627,(p=8.80e-03),,20038797,(p=9.10e-03),
792,792,3553,IL1B,-,2514,27,7.556e-17,19593445,(p=1.00e-03),,16601113,(p=2.40e-03),,26435068,(p=2.40e-03),,23383347,(p=2.90e-03),,28035062,(p=3.80e-03),,12093792,(p=4.10e-03),,26858253,(p=4.10e-03),,15458430,(p=5.00e-03),,23226468,(p=5.50e-03),,17890880,(p=5.70e-03),
793,793,56924,PAK6,-,53,8,7.579e-17,27542207,(p=4.05e-04),,20054820,(p=4.07e-04),,19362342,(p=1.20e-03),,22623531,(p=4.30e-03),,25426562,(p=5.70e-03),,14573606,(p=8.40e-03),,26058485,(p=8.60e-03),,20817787,(p=9.40e-03),,NA,,NA,
794,794,6382,SDC1,-,296,12,7.972e-17,19860843,(p=5.03e-04),,24145151,(p=2.10e-03),,28270211,(p=2.60e-03),,19126645,(p=4.30e-03),,24392029,(p=5.10e-03),,22745764,(p=7.30e-03),,21257720,(p=7.40e-03),,26460958,(p=8.30e-03),,22308310,(p=8.40e-03),,24549646,(p=9.20e-03),
795,795,5337,PLD1,-,147,10,7.979e-17,12813467,(p=1.30e-03),,20711340,(p=3.30e-03),,23131846,(p=4.20e-03),,24556997,(p=5.10e-03),,21326806,(p=6.20e-03),,25197077,(p=6.20e-03),,18550814,(p=7.20e-03),,25489735,(p=9.00e-03),,20442281,(p=9.30e-03),,21228924,(p=9.70e-03),
796,796,10059,DNM1L,-,216,11,8.464e-17,28079887,(p=1.93e-04),,25446129,(p=2.10e-03),,26114658,(p=2.10e-03),,27941873,(p=2.20e-03),,27831567,(p=3.70e-03),,21217774,(p=4.80e-03),,25174275,(p=5.50e-03),,26598294,(p=6.20e-03),,20683914,(p=7.90e-03),,27599716,(p=8.60e-03),
797,797,8714,ABCC3,-,94,9,8.654e-17,28356150,(p=2.00e-04),,25088576,(p=9.02e-04),,27171227,(p=1.30e-03),,27709738,(p=2.20e-03),,21799180,(p=2.40e-03),,26733163,(p=3.20e-03),,11820781,(p=4.80e-03),,26337276,(p=6.20e-03),,19345732,(p=6.20e-03),,NA,
798,798,51547,SIRT7,-,54,8,8.834e-17,24885964,(p=1.20e-03),,23079745,(p=1.30e-03),,25921180,(p=2.00e-03),,25445786,(p=3.20e-03),,24771643,(p=3.70e-03),,25794641,(p=3.90e-03),,27599551,(p=4.10e-03),,25860861,(p=8.40e-03),,NA,,NA,
799,799,2120,ETV6,-,217,11,8.871e-17,21457573,(p=8.01e-04),,11861293,(p=2.50e-03),,22094587,(p=2.60e-03),,22634393,(p=4.40e-03),,24240203,(p=6.40e-03),,22262849,(p=6.70e-03),,23741012,(p=6.90e-03),,27540136,(p=8.40e-03),,26884591,(p=9.00e-03),,14668342,(p=9.00e-03),
800,800,10075,HUWE1,-,150,10,9.735e-17,21507240,(p=9.02e-04),,27517746,(p=1.00e-03),,23652204,(p=2.60e-03),,20023629,(p=3.40e-03),,27581931,(p=5.50e-03),,19148187,(p=5.50e-03),,25253726,(p=6.70e-03),,21730980,(p=8.40e-03),,24472556,(p=8.40e-03),,21613222,(p=8.80e-03),
801,801,23192,ATG4B,-,55,8,1.029e-16,27556700,(p=9.99e-05),,29169176,(p=3.20e-03),,24991826,(p=6.00e-03),,19549685,(p=6.30e-03),,25689150,(p=6.70e-03),,26499184,(p=7.90e-03),,29232556,(p=9.00e-03),,23824909,(p=9.60e-03),,NA,,NA,
802,802,2057,EPOR,-,220,11,1.028e-16,23028796,(p=1.60e-03),,19010836,(p=2.60e-03),,21860424,(p=3.20e-03),,19264915,(p=3.40e-03),,19536148,(p=6.00e-03),,25544764,(p=6.10e-03),,23117856,(p=6.40e-03),,27581518,(p=6.80e-03),,24155958,(p=7.00e-03),,17922127,(p=8.30e-03),
803,803,8792,TNFRSF11A,-,220,11,1.027e-16,22824341,(p=9.02e-04),,26398902,(p=2.60e-03),,19728335,(p=4.90e-03),,22787434,(p=5.50e-03),,21514280,(p=6.00e-03),,26762414,(p=6.20e-03),,24737168,(p=6.40e-03),,18008334,(p=7.40e-03),,26734994,(p=7.90e-03),,16328004,(p=8.60e-03),
804,804,7520,XRCC5,-,398,13,1.027e-16,19177010,(p=5.01e-04),,19118032,(p=5.02e-04),,25852190,(p=1.70e-03),,29049411,(p=2.10e-03),,18403903,(p=2.60e-03),,21855630,(p=2.60e-03),,22226916,(p=4.80e-03),,23181744,(p=6.20e-03),,21679440,(p=6.80e-03),,24811221,(p=7.90e-03),
805,805,4485,MST1,-,96,9,1.042e-16,23928732,(p=5.02e-04),,21249150,(p=9.01e-04),,21619683,(p=2.60e-03),,23527007,(p=2.80e-03),,25373346,(p=5.00e-03),,24499724,(p=7.90e-03),,27053234,(p=8.40e-03),,27609031,(p=8.80e-03),,29448246,(p=9.00e-03),,NA,
806,806,6929,TCF3,-,222,11,1.13e-16,26214592,(p=2.10e-03),,25615280,(p=4.40e-03),,19074834,(p=5.50e-03),,28385388,(p=5.90e-03),,21551245,(p=6.00e-03),,27237323,(p=6.40e-03),,19801649,(p=7.30e-03),,23063976,(p=8.10e-03),,9742120,(p=8.40e-03),,27894958,(p=8.40e-03),
807,807,2797,GNRH2,-,56,8,1.19e-16,20630060,(p=1.04e-04),,23154267,(p=4.04e-04),,22112812,(p=1.40e-03),,23786715,(p=3.70e-03),,24926857,(p=6.20e-03),,17914092,(p=6.20e-03),,14726258,(p=8.40e-03),,21239435,(p=9.30e-03),,NA,,NA,
808,808,6934,TCF7L2,-,632,15,1.277e-16,26947016,(p=1.50e-03),,16434966,(p=2.60e-03),,19202075,(p=3.50e-03),,19074834,(p=5.50e-03),,17875931,(p=6.10e-03),,18048388,(p=6.20e-03),,23648141,(p=6.30e-03),,19924301,(p=6.40e-03),,22016394,(p=6.40e-03),,23029137,(p=6.80e-03),
809,809,5289,PIK3C3,-,155,10,1.343e-16,18048384,(p=1.10e-03),,26686095,(p=2.60e-03),,11994280,(p=6.50e-03),,18628207,(p=6.50e-03),,19050071,(p=6.70e-03),,22719072,(p=6.70e-03),,16874027,(p=8.40e-03),,24034250,(p=8.40e-03),,17589504,(p=9.00e-03),,28846113,(p=9.70e-03),
810,810,55749,CCAR1,-,57,8,1.378e-16,21903591,(p=4.04e-04),,12816952,(p=1.40e-03),,15069192,(p=1.50e-03),,17513614,(p=2.60e-03),,20594350,(p=5.80e-03),,23975424,(p=6.70e-03),,16543231,(p=7.50e-03),,28230774,(p=9.30e-03),,NA,,NA,
811,811,5154,PDGFA,-,156,10,1.429e-16,18992915,(p=2.60e-03),,27666726,(p=2.70e-03),,27588483,(p=4.10e-03),,27931212,(p=6.10e-03),,22964636,(p=6.20e-03),,22733151,(p=6.40e-03),,15767546,(p=6.90e-03),,23025904,(p=8.40e-03),,25869208,(p=8.40e-03),,25092176,(p=8.50e-03),
812,812,8915,BCL10,-,157,10,1.523e-16,22474286,(p=9.02e-04),,19593445,(p=1.00e-03),,19709433,(p=1.20e-03),,19118383,(p=1.60e-03),,17047224,(p=2.60e-03),,22564715,(p=5.10e-03),,15878976,(p=5.80e-03),,10400625,(p=6.90e-03),,24681956,(p=9.30e-03),,11356195,(p=9.30e-03),
813,813,1906,EDN1,-,770,16,1.536e-16,16648553,(p=6.01e-04),,25194819,(p=9.00e-04),,24184161,(p=1.00e-03),,16026642,(p=1.00e-03),,16357176,(p=1.50e-03),,21681744,(p=2.40e-03),,21656314,(p=5.20e-03),,24376792,(p=6.20e-03),,16291872,(p=6.90e-03),,12907686,(p=6.90e-03),
814,814,11065,UBE2C,-,159,10,1.727e-16,25739083,(p=1.50e-03),,25376843,(p=2.60e-03),,15504738,(p=2.60e-03),,24699941,(p=3.20e-03),,27349176,(p=3.90e-03),,25917796,(p=4.10e-03),,24654937,(p=6.40e-03),,28000886,(p=6.70e-03),,24114735,(p=8.40e-03),,23824909,(p=9.60e-03),
815,815,6909,TBX2,-,59,8,1.835e-16,24742492,(p=5.01e-04),,19216023,(p=5.02e-04),,24113180,(p=6.01e-04),,22844464,(p=2.70e-03),,18025091,(p=3.90e-03),,20348948,(p=6.40e-03),,15781639,(p=8.00e-03),,24470334,(p=8.40e-03),,NA,,NA,
816,816,10961,ERP29,-,59,8,1.833e-16,22064321,(p=1.10e-03),,19265690,(p=2.00e-03),,21419175,(p=2.60e-03),,19770839,(p=5.70e-03),,26431474,(p=5.70e-03),,26420420,(p=5.90e-03),,22543584,(p=8.80e-03),,24780196,(p=9.30e-03),,NA,,NA,
817,817,26471,NUPR1,-,59,8,1.831e-16,27336713,(p=7.01e-04),,22961798,(p=1.40e-03),,25899918,(p=1.50e-03),,20181828,(p=2.70e-03),,18690848,(p=4.00e-03),,23443904,(p=8.40e-03),,19153668,(p=8.40e-03),,26392315,(p=8.90e-03),,NA,,NA,
818,818,3516,RBPJ,-,160,10,1.831e-16,24952875,(p=1.00e-03),,21150319,(p=3.20e-03),,25356737,(p=4.10e-03),,26655998,(p=4.80e-03),,24696491,(p=5.40e-03),,27322055,(p=5.50e-03),,28571041,(p=6.20e-03),,22792167,(p=8.40e-03),,22143792,(p=8.40e-03),,25512468,(p=8.40e-03),
819,819,5465,PPARA,-,532,14,2.039e-16,23951092,(p=1.50e-03),,26122096,(p=2.60e-03),,23814018,(p=2.80e-03),,26718439,(p=3.90e-03),,20214982,(p=6.50e-03),,26556865,(p=6.80e-03),,22932900,(p=6.90e-03),,16239970,(p=7.20e-03),,26070013,(p=8.30e-03),,23645771,(p=8.40e-03),
820,820,3662,IRF4,-,162,10,2.072e-16,26119939,(p=1.01e-04),,27903272,(p=4.01e-04),,22718837,(p=4.04e-04),,26781452,(p=1.90e-03),,23658517,(p=3.90e-03),,21680528,(p=4.30e-03),,25987254,(p=8.40e-03),,25207815,(p=8.70e-03),,19717648,(p=9.00e-03),,28368411,(p=9.00e-03),
821,821,5901,RAN,-,322,12,2.088e-16,23444224,(p=4.02e-04),,23251006,(p=7.00e-04),,28655764,(p=7.01e-04),,25852190,(p=1.70e-03),,22090358,(p=2.60e-03),,25444926,(p=2.60e-03),,20942967,(p=2.70e-03),,27716616,(p=3.30e-03),,27140445,(p=5.10e-03),,23311631,(p=5.80e-03),
822,822,8856,NR1I2,-,323,12,2.163e-16,28356150,(p=2.00e-04),,21747170,(p=1.10e-03),,26934120,(p=2.30e-03),,21733184,(p=5.10e-03),,27279570,(p=5.20e-03),,26783937,(p=5.50e-03),,18784074,(p=5.60e-03),,17279585,(p=6.20e-03),,24604247,(p=7.20e-03),,28077325,(p=7.90e-03),
823,823,6623,SNCG,-,105,9,2.342e-16,12121974,(p=8.01e-04),,27655287,(p=4.80e-03),,25956278,(p=6.80e-03),,24954510,(p=6.90e-03),,20670935,(p=7.00e-03),,17016652,(p=7.60e-03),,23696021,(p=8.80e-03),,20595634,(p=9.30e-03),,24431077,(p=9.90e-03),,NA,
824,824,253782,CERS6,-,31,7,2.456e-16,26650179,(p=1.70e-03),,26318294,(p=2.60e-03),,26783755,(p=2.80e-03),,22013072,(p=3.90e-03),,20103619,(p=6.40e-03),,19723703,(p=6.70e-03),,23519469,(p=9.00e-03),,NA,,NA,,NA,
825,825,6752,SSTR2,-,167,10,2.799e-16,25925002,(p=5.01e-04),,15754023,(p=2.30e-03),,26211366,(p=3.30e-03),,19148511,(p=3.40e-03),,19671855,(p=3.90e-03),,26531719,(p=5.70e-03),,9892014,(p=6.20e-03),,19575008,(p=7.50e-03),,16645635,(p=8.80e-03),,18852217,(p=9.60e-03),
826,826,6720,SREBF1,-,331,12,2.873e-16,26512780,(p=1.02e-04),,18281474,(p=9.01e-04),,22059152,(p=2.70e-03),,18385733,(p=3.80e-03),,23208501,(p=4.30e-03),,23818099,(p=4.30e-03),,15026365,(p=4.50e-03),,23184344,(p=6.30e-03),,24924687,(p=7.80e-03),,25893295,(p=7.90e-03),
827,827,3921,RPSA,-,168,10,2.966e-16,23348740,(p=1.00e-03),,20101459,(p=2.60e-03),,25294877,(p=3.20e-03),,27576948,(p=3.90e-03),,28692055,(p=5.60e-03),,23472084,(p=6.20e-03),,26427016,(p=6.30e-03),,27371349,(p=6.70e-03),,28618937,(p=8.40e-03),,23824909,(p=9.60e-03),
828,828,4738,NEDD8,-,168,10,2.963e-16,25782162,(p=3.03e-04),,25229838,(p=4.06e-04),,27906189,(p=4.06e-04),,28535453,(p=7.01e-04),,26003431,(p=1.70e-03),,22895816,(p=2.00e-03),,28569775,(p=2.60e-03),,23001041,(p=6.20e-03),,24654937,(p=6.40e-03),,26364603,(p=6.50e-03),
829,829,22822,PHLDA1,-,32,7,3.124e-16,24189400,(p=1.30e-03),,24270013,(p=6.20e-03),,23962557,(p=6.40e-03),,24954507,(p=6.40e-03),,15037619,(p=8.80e-03),,27278006,(p=9.00e-03),,21807936,(p=9.30e-03),,NA,,NA,,NA,
830,830,89845,ABCC10,-,32,7,3.12e-16,19720054,(p=3.10e-03),,26655271,(p=3.20e-03),,28051999,(p=3.60e-03),,24431074,(p=4.10e-03),,17203221,(p=6.20e-03),,24937672,(p=7.50e-03),,19841739,(p=8.40e-03),,NA,,NA,,NA,
831,831,124540,MSI2,-,63,8,3.133e-16,27721018,(p=5.02e-04),,28655764,(p=7.01e-04),,27600258,(p=2.20e-03),,24076374,(p=3.90e-03),,27274057,(p=5.20e-03),,27449499,(p=5.50e-03),,28143872,(p=8.40e-03),,28223335,(p=9.10e-03),,NA,,NA,
832,832,7001,PRDX2,-,169,10,3.131e-16,26636537,(p=3.02e-04),,28432271,(p=4.04e-04),,26021759,(p=2.20e-03),,24234423,(p=4.30e-03),,12080185,(p=5.40e-03),,25471788,(p=5.50e-03),,21539911,(p=6.40e-03),,26866938,(p=8.30e-03),,21319273,(p=8.40e-03),,23429506,(p=8.70e-03),
833,833,7184,HSP90B1,-,245,11,3.223e-16,25737303,(p=6.01e-04),,23208072,(p=6.01e-04),,18340425,(p=1.60e-03),,25852190,(p=1.70e-03),,26493996,(p=6.40e-03),,28347227,(p=6.40e-03),,26910913,(p=6.50e-03),,25637791,(p=6.80e-03),,23589305,(p=7.90e-03),,21319273,(p=8.40e-03),
834,834,10631,POSTN,-,246,11,3.367e-16,26982182,(p=1.30e-03),,23076534,(p=1.30e-03),,21677839,(p=2.30e-03),,29284199,(p=6.40e-03),,22659570,(p=6.50e-03),,28381189,(p=7.60e-03),,24788198,(p=8.10e-03),,20688362,(p=8.40e-03),,25592291,(p=8.70e-03),,25400079,(p=9.20e-03),
835,835,7329,UBE2I,-,439,13,3.412e-16,15087395,(p=2.00e-03),,16566921,(p=2.60e-03),,22623531,(p=4.30e-03),,24086615,(p=4.30e-03),,20023705,(p=5.50e-03),,22214662,(p=6.30e-03),,28253371,(p=6.50e-03),,24835590,(p=6.50e-03),,21319273,(p=8.40e-03),,27878232,(p=9.60e-03),
836,836,5296,PIK3R2,-,171,10,3.508e-16,24189400,(p=1.30e-03),,21765914,(p=2.60e-03),,19747165,(p=2.60e-03),,24229420,(p=6.20e-03),,11994280,(p=6.50e-03),,19286672,(p=6.70e-03),,24969300,(p=7.80e-03),,28299881,(p=8.00e-03),,15020686,(p=8.40e-03),,15826941,(p=8.40e-03),
837,837,1263,PLK3,-,64,8,3.551e-16,25915845,(p=2.02e-04),,26352014,(p=3.70e-03),,20473878,(p=6.00e-03),,26384350,(p=6.20e-03),,16478733,(p=7.50e-03),,8702627,(p=8.30e-03),,27344333,(p=8.40e-03),,27325299,(p=9.30e-03),,NA,,NA,
838,838,1789,DNMT3B,-,338,12,3.623e-16,25122426,(p=1.40e-03),,22056872,(p=2.10e-03),,25705251,(p=2.40e-03),,17991895,(p=2.60e-03),,27764816,(p=2.80e-03),,20398055,(p=3.90e-03),,26667181,(p=4.10e-03),,23708667,(p=5.60e-03),,25531315,(p=6.00e-03),,16951151,(p=6.90e-03),
839,839,8451,CUL4A,-,248,11,3.658e-16,22422151,(p=5.03e-04),,25413624,(p=1.00e-03),,26593394,(p=2.10e-03),,26965998,(p=2.10e-03),,26503734,(p=3.90e-03),,28420424,(p=4.20e-03),,27142104,(p=5.20e-03),,26969027,(p=6.20e-03),,24648314,(p=6.90e-03),,27294876,(p=8.00e-03),
840,840,2950,GSTP1,-,1450,20,4.316e-16,21622623,(p=8.02e-04),,12210727,(p=1.50e-03),,22158036,(p=1.50e-03),,17513610,(p=2.10e-03),,26279301,(p=2.60e-03),,23082001,(p=2.60e-03),,22068640,(p=3.50e-03),,19396019,(p=3.90e-03),,18505928,(p=4.10e-03),,19254954,(p=4.10e-03),
841,841,7301,TYRO3,-,66,8,4.577e-16,19805117,(p=1.40e-03),,27132510,(p=2.60e-03),,28184013,(p=3.70e-03),,25815442,(p=4.10e-03),,26573872,(p=5.40e-03),,21343401,(p=7.90e-03),,18620092,(p=8.40e-03),,27486820,(p=9.00e-03),,NA,,NA,
842,842,8061,FOSL1,-,114,9,4.896e-16,20663135,(p=1.30e-03),,21150319,(p=3.20e-03),,23483055,(p=5.40e-03),,17872495,(p=5.40e-03),,22286759,(p=5.70e-03),,12424143,(p=7.20e-03),,27144339,(p=8.30e-03),,23027619,(p=8.30e-03),,25651840,(p=9.00e-03),,NA,
843,843,9294,S1PR2,-,67,8,5.181e-16,26105954,(p=1.10e-03),,26209696,(p=4.00e-03),,18922980,(p=6.20e-03),,12648236,(p=6.80e-03),,10617617,(p=7.90e-03),,26518876,(p=8.40e-03),,23993968,(p=8.40e-03),,26729899,(p=8.40e-03),,NA,,NA,
844,844,84876,ORAI1,-,258,11,5.6e-16,23515871,(p=4.10e-03),,26202984,(p=4.30e-03),,25015419,(p=5.50e-03),,25433371,(p=5.90e-03),,23800047,(p=6.30e-03),,21876174,(p=6.90e-03),,25172921,(p=8.40e-03),,27878958,(p=8.80e-03),,28231736,(p=9.00e-03),,25805497,(p=9.00e-03),
845,845,246,ALOX15,-,180,10,5.82e-16,20649594,(p=9.00e-04),,20668019,(p=1.60e-03),,18785202,(p=3.20e-03),,23474367,(p=3.90e-03),,16179498,(p=6.30e-03),,17043146,(p=7.60e-03),,27665716,(p=8.40e-03),,22825379,(p=8.40e-03),,14757756,(p=8.40e-03),,21771656,(p=9.60e-03),
846,846,50484,RRM2B,-,68,8,5.845e-16,15856024,(p=1.10e-03),,17671702,(p=1.20e-03),,25312903,(p=2.70e-03),,18505925,(p=6.80e-03),,10980602,(p=8.30e-03),,14583450,(p=9.00e-03),,25878246,(p=9.30e-03),,22902076,(p=9.60e-03),,NA,,NA,
847,847,27330,RPS6KA6,-,35,7,6.094e-16,23635776,(p=3.02e-04),,22020623,(p=5.02e-04),,24189400,(p=1.30e-03),,18628456,(p=6.50e-03),,26397146,(p=6.80e-03),,21239520,(p=8.40e-03),,21372219,(p=9.70e-03),,NA,,NA,,NA,
848,848,650,BMP2,-,580,14,6.255e-16,17919499,(p=4.04e-04),,19584291,(p=1.20e-03),,24723453,(p=1.50e-03),,24573607,(p=2.10e-03),,15621726,(p=3.40e-03),,15647840,(p=6.10e-03),,27986931,(p=6.40e-03),,18059158,(p=6.70e-03),,21570392,(p=6.80e-03),,21885439,(p=6.90e-03),
